player_name,general_position,pass_completion_percentage,xpass_completion_percentage,passes_completed_over_expected_p100,share_team_touches,team_name,competition,dribbling_goals_added_above_avg_p90,fouling_goals_added_above_avg_p90,interrupting_goals_added_above_avg_p90,passing_goals_added_above_avg_p90,receiving_goals_added_above_avg_p90,shooting_goals_added_above_avg_p90,shots_p90,shots_on_target_p90,goals_p90,xgoals_p90,goals_minus_xgoals_p90,key_passes_p90,primary_assists_p90,xassists_p90,primary_assists_minus_xassists_p90,points_added_p90,xpoints_added_p90,avg_distance_yds_p90,avg_vertical_distance_yds_p90,attempted_passes_p90,Age,rating,Accurate long balls_percentile,Long ball accuracy_percentile,Chances created_percentile,Successful crosses_percentile,Cross accuracy_percentile,Dribbles_percentile,Dribbles success rate_percentile,Touches in opposition box_percentile,Dispossessed_percentile,Fouls won_percentile,Tackles won_percentile,Tackles won %_percentile,Duels won_percentile,Duels won %_percentile,Aerials won_percentile,Aerials won %_percentile,Interceptions_percentile,Blocked scoring attempt_percentile,Fouls committed_percentile,Recoveries_percentile,Possession won final 3rd_percentile,Dribbled past_percentile
francesco celeste,6,0.8168000000000001,0.7988000000000001,1.7996,0.038,The Miami FC,uslc,-0.0118896321070234,0.0500869565217391,0.0086086956521739,0.0052374581939799,-0.0505685618729097,-0.0366020066889632,0.3010033444816054,0.3010033444816054,0.0,0.2234648829431438,-0.2234648829431438,0.6020066889632107,0.0,0.0636020066889632,-0.0636020066889632,0.0,0.1210334448160535,5.587193979933111,0.7401973244147156,39.4314381270903,31.0,6.22,64.70588235294117,22.54901960784314,51.9607843137255,61.76470588235294,39.21568627450981,0.0,0.0,20.588235294117645,50.0,82.35294117647058,77.45098039215686,100.0,41.17647058823529,17.647058823529413,42.15686274509804,16.666666666666664,47.05882352941176,0.0,50.0,74.50980392156863,37.25490196078432,34.31372549019608
younes boudadi,4,0.8105,0.804,0.6456000000000001,0.1019,Las Vegas Lights FC,uslc,-0.0128900255754475,-0.0005639386189258,-0.046116368286445,0.016849104859335,-0.0187941176470588,-0.0104040920716112,0.1150895140664961,0.1150895140664961,0.0,0.002888746803069,-0.002888746803069,0.2301790281329923,0.0,0.0153989769820971,-0.0153989769820971,0.0,0.0026700767263427,2.84197442455243,0.7398184143222506,39.47570332480819,29.0,6.83,90.9090909090909,78.78787878787878,15.151515151515152,0.0,0.0,36.36363636363637,74.24242424242425,13.636363636363637,100.0,24.24242424242424,68.18181818181817,36.36363636363637,37.87878787878788,63.63636363636363,36.36363636363637,22.727272727272727,87.87878787878788,0.0,66.66666666666666,9.090909090909092,51.51515151515152,69.6969696969697
giovanni calixtro,6,0.6456000000000001,0.6713,-2.573,0.0412,One Knoxville SC,usl1,0.0137292993630573,-0.0003152866242038,0.0243917197452229,-0.0020350318471337,-0.0197770700636942,-0.008312101910828,1.1464968152866242,0.0,0.0,0.0897420382165605,-0.0897420382165605,0.5732484076433121,0.0,0.039468152866242,-0.039468152866242,0.0,0.1026974522292993,5.52281847133758,-0.0979968152866242,22.643312101910823,25.0,6.26,48.48484848484848,75.75757575757575,25.75757575757576,28.78787878787879,13.636363636363637,59.09090909090909,75.75757575757575,51.51515151515152,3.0303030303030303,6.0606060606060606,46.96969696969697,21.21212121212121,18.181818181818183,6.0606060606060606,45.45454545454545,31.818181818181817,0.0,77.27272727272727,68.18181818181817,71.21212121212122,13.636363636363637,30.303030303030305
john murphy,2,0.755,0.7957000000000001,-4.0687,0.0634,Forward Madison FC,usl1,-0.0142038461538461,0.0005538461538461,-0.0021461538461538,-0.0306461538461538,-2.307692307692308e-05,0.007926923076923,1.6153846153846152,0.5769230769230769,0.0,0.0973384615384615,-0.0973384615384615,0.3461538461538461,0.0,0.0591923076923076,-0.0591923076923076,0.0,0.1118192307692307,2.4177346153846155,0.3734192307692308,34.84615384615385,25.0,6.39,43.58974358974359,38.46153846153847,30.76923076923077,61.53846153846154,71.7948717948718,43.58974358974359,69.23076923076923,79.48717948717949,5.128205128205128,79.48717948717949,53.84615384615385,28.205128205128204,76.92307692307693,41.02564102564102,82.05128205128204,51.28205128205128,0.0,69.23076923076923,84.61538461538461,53.84615384615385,56.41025641025641,41.02564102564102
michael knapp,2,0.7166,0.7187,-0.2145,0.0713,Chattanooga Red Wolves SC,usl1,-0.0733148357870894,-0.0026500566251415,0.0469773499433748,-0.0612366930917327,0.0384665911664779,0.002242355605889,0.6115515288788222,0.203850509626274,0.203850509626274,0.0964518686296715,0.1073986409966024,0.3057757644394111,0.0,0.0466206115515288,-0.0466206115515288,0.1292921857304643,0.0536636466591166,2.2057032842582105,0.5205628539071349,19.060022650056627,25.0,6.62,23.07692307692308,7.6923076923076925,20.51282051282051,0.0,0.0,51.28205128205128,35.8974358974359,74.35897435897436,76.92307692307693,56.41025641025641,35.8974358974359,51.28205128205128,69.23076923076923,28.205128205128204,87.17948717948718,56.41025641025641,66.66666666666666,56.41025641025641,82.05128205128204,33.33333333333333,35.8974358974359,38.46153846153847
phillip goodrum,5,0.6272,0.7353000000000001,-10.8121,0.0431,Louisville City FC,uslc,0.0541777986829727,0.0248410159924741,0.013038570084666,-0.0238419567262464,0.0369228598306679,0.0351364063969896,2.793979303857008,1.1853245531514582,0.5926622765757291,0.6217704609595485,-0.0291081843838193,0.7619943555973658,0.0,0.0680037629350893,-0.0680037629350893,0.1829717779868297,0.3336519285042332,1.162456255879586,-0.2465813734713076,14.308560677328318,28.0,7.11,57.692307692307686,90.3846153846154,76.92307692307693,50.0,71.15384615384616,65.38461538461539,84.61538461538461,82.6923076923077,76.92307692307693,61.53846153846154,36.53846153846153,42.30769230769231,65.38461538461539,67.3076923076923,71.15384615384616,69.23076923076923,26.923076923076923,86.53846153846155,71.15384615384616,50.0,67.3076923076923,57.692307692307686
deshane beckford,6,0.6887,0.7552,-6.6568000000000005,0.0382,Hartford Athletic,uslc,0.0519125475285171,0.0406539923954372,0.0269828897338403,-0.033861216730038,-0.033467680608365,0.0237661596958174,2.0532319391634983,1.0266159695817492,0.1711026615969581,0.1974524714828897,-0.0263498098859315,0.1711026615969581,0.0,0.002361216730038,-0.002361216730038,0.0871083650190114,0.1147756653992395,3.026977186311788,0.0989486692015209,18.136882129277566,27.0,6.45,14.705882352941178,8.823529411764707,4.901960784313726,0.0,0.0,77.45098039215686,39.21568627450981,37.25490196078432,15.68627450980392,44.11764705882353,88.23529411764706,79.41176470588235,50.0,27.450980392156865,0.0,0.0,49.01960784313725,86.27450980392157,54.90196078431373,93.1372549019608,65.68627450980392,50.0
lee desmond,1,0.7984,0.7747,2.3775,0.1015,Sacramento Republic FC,uslc,0.0230113636363636,0.031090909090909,-0.0161363636363636,0.0325113636363636,-0.0023636363636363,-0.000375,0.5681818181818181,0.0,0.0,0.0643409090909091,-0.0643409090909091,0.2272727272727273,0.0,0.0384318181818181,-0.0384318181818181,0.0,0.0348295454545454,2.577647727272727,1.0845227272727271,43.97727272727273,30.0,7.2,38.54166666666667,22.916666666666664,44.79166666666667,0.0,0.0,45.83333333333333,100.0,81.25,35.41666666666667,22.916666666666664,15.625,21.875,43.75,90.625,70.83333333333334,92.70833333333334,80.20833333333334,84.375,9.375,53.125,0.0,47.91666666666667
riley bidois,5,0.8077000000000001,0.8099000000000001,-0.222,0.0229,Loudoun United FC,uslc,-0.0101063122923588,-0.0057857142857142,-0.0070265780730897,-0.0341910299003322,0.1260897009966777,0.0187176079734219,2.242524916943521,1.0465116279069768,0.2990033222591362,0.46415780730897,-0.1651544850498339,0.7475083056478405,0.0,0.123906976744186,-0.123906976744186,0.0650930232558139,0.3037574750830565,2.303626245847176,-0.5187109634551494,15.548172757475085,23.0,6.3,59.61538461538461,100.0,63.46153846153846,0.0,0.0,88.46153846153845,50.0,94.23076923076924,0.0,75.0,67.3076923076923,44.230769230769226,55.76923076923077,23.07692307692308,26.923076923076923,13.461538461538462,80.76923076923077,42.30769230769231,78.84615384615384,61.53846153846154,88.46153846153845,0.0
jaden servania,4,0.771,0.774,-0.3048,0.0681,North Carolina FC,uslc,-0.0191322207958921,0.0150423620025673,-0.0258215661103979,-0.034971758664955,-0.0086418485237483,-0.0058575096277278,0.3465982028241335,0.1155327342747111,0.1155327342747111,0.0244929396662387,0.0910397946084724,0.3465982028241335,0.0,0.013563543003851,-0.013563543003851,0.0533530166880616,0.0038934531450577,2.3063684210526314,0.3013671373555841,30.269576379974325,24.0,6.54,9.090909090909092,12.12121212121212,25.75757575757576,28.78787878787879,31.818181818181817,51.51515151515152,40.909090909090914,16.666666666666664,19.696969696969692,71.21212121212122,66.66666666666666,59.09090909090909,42.42424242424242,28.78787878787879,6.0606060606060606,3.0303030303030303,6.0606060606060606,69.6969696969697,37.87878787878788,16.666666666666664,53.03030303030303,51.51515151515152
lamin jawneh,6,0.7248,0.7356,-1.085,0.0463,Texoma FC,usl1,0.0231754385964912,-0.0079122807017543,-0.0049298245614035,0.0057894736842105,-0.0374210526315789,0.0077543859649122,2.631578947368421,0.5263157894736842,0.0,0.1754912280701754,-0.1754912280701754,1.4035087719298245,0.3508771929824561,0.1174736842105263,0.2334035087719298,0.0,0.1411929824561403,3.2034912280701757,-0.4456842105263158,19.12280701754386,29.0,6.51,13.636363636363637,75.75757575757575,68.18181818181817,62.121212121212125,40.909090909090914,84.84848484848484,50.0,28.78787878787879,15.151515151515152,80.3030303030303,10.606060606060606,6.0606060606060606,72.72727272727273,25.75757575757576,53.03030303030303,27.27272727272727,80.3030303030303,86.36363636363636,87.87878787878788,16.666666666666664,62.121212121212125,10.606060606060606
rafael mentzingen,4,0.6646000000000001,0.7005,-3.5945,0.1006,North Carolina FC,uslc,-0.0021705069124423,0.0036912442396313,-0.012110599078341,-0.004479262672811,0.0142188940092165,0.0095046082949308,1.4516129032258065,0.4147465437788018,0.1382488479262673,0.0784147465437788,0.0598341013824884,0.6912442396313364,0.0,0.1244377880184331,-0.1244377880184331,0.0906290322580645,0.0603179723502304,1.3889861751152075,0.3249124423963134,33.17972350230415,29.0,7.25,12.12121212121212,25.75757575757576,75.75757575757575,53.03030303030303,37.87878787878788,86.36363636363636,50.0,95.45454545454544,75.75757575757575,80.3030303030303,56.060606060606055,60.60606060606061,78.78787878787878,74.24242424242425,71.21212121212122,62.121212121212125,16.666666666666664,78.78787878787878,25.75757575757576,53.03030303030303,81.81818181818183,33.33333333333333
joe gallardo,6,0.6439,0.6666000000000001,-2.2706,0.0602,Union Omaha,usl1,-0.0003436123348017,-0.0011233480176211,-0.0133876651982378,-0.0007400881057268,-0.0399383259911894,-0.0080748898678414,1.8502202643171808,0.5286343612334802,0.3964757709251101,0.4351321585903084,-0.0386563876651982,1.1894273127753303,0.0,0.1471982378854625,-0.1471982378854625,0.2178370044052863,0.2855550660792951,2.8103392070484583,0.2950704845814978,34.889867841409696,27.0,6.7,80.3030303030303,36.36363636363637,65.15151515151516,95.45454545454544,50.0,18.181818181818183,12.12121212121212,40.909090909090914,48.48484848484848,37.87878787878788,59.09090909090909,19.696969696969692,34.84848484848485,37.87878787878788,34.84848484848485,27.27272727272727,40.909090909090914,74.24242424242425,15.151515151515152,13.636363636363637,45.45454545454545,12.12121212121212
ollie bassett,6,0.7918000000000001,0.7881,0.3765,0.0824,Tampa Bay Rowdies,uslc,-0.0467634146341463,-0.0103536585365853,0.0103317073170731,0.0073829268292682,-0.0155487804878048,-0.0036512195121951,1.5365853658536586,0.5121951219512195,0.073170731707317,0.1203585365853658,-0.0471878048780487,1.5365853658536586,0.2195121951219512,0.1779585365853658,0.0415536585365853,0.0333585365853658,0.0620414634146341,1.2865170731707318,0.1160121951219512,39.36585365853659,27.0,6.74,41.40625,92.1875,85.9375,66.40625,43.75,60.9375,29.6875,68.75,19.53125,14.0625,7.8125,13.28125,1.5625,2.34375,7.03125,22.65625,21.09375,96.875,42.96875,21.875,28.90625,32.8125
solomon asante,5,0.8295,0.8376,-0.8157000000000001,0.0655,Texoma FC,usl1,-0.0309968652037617,-0.0012789968652037,-0.0131097178683385,-0.0292194357366771,-0.0337617554858934,-0.0104952978056426,1.2225705329153604,0.5642633228840125,0.3761755485893417,0.1584169278996865,0.2177586206896551,0.9404388714733544,0.0940438871473354,0.0605078369905956,0.0335360501567398,0.1627335423197492,0.0771065830721003,1.6530846394984324,-0.2601442006269592,24.263322884012545,35.0,7.05,62.06896551724138,27.58620689655172,72.41379310344827,0.0,0.0,82.75862068965517,82.75862068965517,3.4482758620689653,48.27586206896552,17.24137931034483,93.10344827586206,44.82758620689656,27.58620689655172,58.620689655172406,3.4482758620689653,3.4482758620689653,58.620689655172406,34.48275862068966,3.4482758620689653,89.65517241379311,31.03448275862069,55.172413793103445
bradley sample,2,0.7765000000000001,0.7816000000000001,-0.5093,0.0387,Pittsburgh Riverhounds SC,uslc,-0.00113163064833,-0.0018742632612966,-0.0277779960707269,-0.0301119842829076,-0.0426306483300589,-0.0086817288801571,0.7072691552062867,0.3536345776031434,0.1768172888015717,0.0475992141453831,0.1292180746561886,0.5304518664047151,0.0,0.0308015717092337,-0.0308015717092337,0.1040569744597249,0.0335245579567779,3.143422396856581,0.351901768172888,31.650294695481332,24.0,6.55,70.58823529411765,31.37254901960784,30.392156862745097,30.392156862745097,33.33333333333333,18.62745098039216,100.0,3.92156862745098,97.05882352941175,16.666666666666664,34.31372549019608,2.941176470588235,40.19607843137255,66.66666666666666,71.56862745098039,63.725490196078425,80.3921568627451,41.17647058823529,59.80392156862745,66.66666666666666,15.68627450980392,24.509803921568626
alejandro mitrano,4,0.7306,0.6762,5.4415,0.0692,The Miami FC,uslc,-0.0184679376083188,0.0025892547660311,0.0414436741767764,0.033317157712305,-0.0097954939341421,-0.0125407279029462,0.0,0.0,0.0,0.0,0.0,0.6239168110918544,0.1559792027729636,0.1098561525129982,0.0461230502599653,0.0,0.0,3.3709913344887346,1.4750797227036394,30.103986135181977,27.0,6.88,53.03030303030303,43.93939393939394,69.6969696969697,92.42424242424242,95.45454545454544,31.818181818181817,19.696969696969692,19.696969696969692,72.72727272727273,37.87878787878788,78.78787878787878,30.303030303030305,40.909090909090914,40.909090909090914,21.21212121212121,59.09090909090909,96.96969696969695,0.0,75.75757575757575,83.33333333333334,92.42424242424242,19.696969696969692
daniel gomez,2,0.7978000000000001,0.7924,0.5391,0.0473,Oakland Roots SC,uslc,-0.0070308724832214,-0.0004107382550335,-0.0062577181208053,0.0030684563758389,-0.0326657718120805,-0.0213946308724832,0.2416107382550335,0.1208053691275167,0.0,0.0213704697986577,-0.0213704697986577,0.6040268456375839,0.1208053691275167,0.0337167785234899,0.0870885906040268,0.0,0.0010147651006711,2.2327973154362417,0.5469463087248322,33.46308724832215,25.0,6.29,28.90625,21.875,35.15625,35.9375,37.5,27.34375,22.65625,14.0625,65.625,28.90625,39.0625,48.4375,14.0625,4.6875,39.84375,10.9375,14.0625,0.0,85.9375,59.375,63.28125,37.5
jackson kasanzu,1,0.8321000000000001,0.8387,-0.6585000000000001,0.0917,South Georgia Tormenta FC,usl1,0.0046389261744966,-0.050544966442953,-0.0317114093959731,2.416107382550336e-05,-0.0041194630872483,-0.0059194630872483,0.4832214765100671,0.0,0.0,0.0377033557046979,-0.0377033557046979,0.1208053691275167,0.0,0.003744966442953,-0.003744966442953,0.0,0.0166590604026845,2.969081879194631,1.2266939597315434,48.92617449664429,22.0,6.39,81.63265306122449,67.3469387755102,42.85714285714285,0.0,0.0,0.0,0.0,59.18367346938776,14.285714285714285,40.81632653061224,30.612244897959183,81.63265306122449,12.244897959183673,26.53061224489796,36.734693877551024,77.55102040816327,85.71428571428571,67.3469387755102,55.10204081632652,83.6734693877551,0.0,77.55102040816327
masango akale,6,0.7463000000000001,0.7726000000000001,-2.6322,0.0314,Spokane Velocity FC,usl1,0.0243031914893617,-0.0036542553191489,0.0172021276595744,-0.0170106382978723,-0.0386968085106383,-0.0075797872340425,1.595744680851064,0.0,0.0,0.1149893617021276,-0.1149893617021276,1.1170212765957448,0.1595744680851064,0.1117659574468085,0.0478085106382978,0.0,0.0999255319148936,2.803340425531915,-0.0996861702127659,21.382978723404257,23.0,6.66,3.636363636363636,9.090909090909092,78.18181818181819,72.72727272727273,87.27272727272727,96.36363636363636,49.09090909090909,94.54545454545456,16.363636363636363,72.72727272727273,47.27272727272727,83.63636363636363,67.27272727272727,50.90909090909091,3.636363636363636,3.636363636363636,3.636363636363636,54.54545454545454,29.09090909090909,7.272727272727272,34.54545454545455,80.0
rhys williams,4,0.7122,0.7553000000000001,-4.3168,0.0729,Detroit City FC,uslc,-0.0011993603411513,-0.0011609808102345,-4.797441364605544e-05,-0.0458923240938166,0.013183368869936,-0.0021876332622601,0.6716417910447761,0.0959488272921108,0.0,0.0423326226012793,-0.0423326226012793,1.2473347547974414,0.0959488272921108,0.1842601279317697,-0.0883113006396588,0.0,0.024409381663113,1.7465660980810234,0.023776119402985,38.66737739872068,29.0,6.71,50.98039215686274,41.17647058823529,78.43137254901961,89.2156862745098,63.725490196078425,83.33333333333334,60.78431372549019,40.19607843137255,31.37254901960784,76.47058823529412,91.17647058823528,50.98039215686274,88.23529411764706,72.54901960784314,62.74509803921568,68.62745098039215,82.35294117647058,29.411764705882355,56.86274509803921,64.70588235294117,82.35294117647058,5.88235294117647
derek gebhard,6,0.8249000000000001,0.805,1.9883,0.0494,Forward Madison FC,usl1,0.025603125,0.022771875,-0.03238125,-0.00073125,-0.024740625,0.00849375,1.125,0.65625,0.375,0.4186875,-0.0436875,0.75,0.0,0.09249375,-0.09249375,0.3216375,0.369103125,1.609565625,-0.252646875,20.34375,29.0,6.95,19.696969696969692,57.57575757575758,40.909090909090914,24.24242424242424,40.909090909090914,45.45454545454545,66.66666666666666,65.15151515151516,40.909090909090914,83.33333333333334,6.0606060606060606,21.21212121212121,27.27272727272727,89.39393939393939,37.87878787878788,36.36363636363637,25.75757575757576,18.181818181818183,3.0303030303030303,10.606060606060606,59.09090909090909,93.93939393939394
ihsan sacko,6,0.7401,0.753,-1.295,0.0455,Phoenix Rising FC,uslc,-0.0006033994334277,-0.006484419263456,0.0046912181303116,0.017328611898017,-0.0117025495750708,-0.0333824362606232,1.019830028328612,0.3399433427762039,0.1699716713881019,0.1483512747875354,0.0216203966005665,1.444759206798867,0.3399433427762039,0.3159093484419263,0.0240339943342776,0.1294079320113314,0.1179008498583569,1.2425949008498582,-0.0491983002832861,19.29178470254957,28.0,6.62,50.0,96.07843137254902,77.45098039215686,31.37254901960784,37.25490196078432,25.49019607843137,18.62745098039216,54.90196078431373,71.56862745098039,47.05882352941176,3.92156862745098,11.76470588235294,14.705882352941178,8.823529411764707,42.15686274509804,38.23529411764706,33.33333333333333,17.647058823529413,89.2156862745098,13.725490196078432,37.25490196078432,52.94117647058824
tyler gibson,2,0.8139000000000001,0.8197,-0.5818,0.0848,Oakland Roots SC,uslc,-0.0103713572023313,-0.002068276436303,-0.0093746877601998,-0.0131815154038301,-0.0366144879267277,-0.0169583680266444,0.2248126561199001,0.0,0.0,0.017917568692756,-0.017917568692756,0.5245628642797668,0.0,0.0357601998334721,-0.0357601998334721,0.0,0.0093896752706078,1.4318318068276437,0.2704945878434638,37.84346378018319,34.0,6.59,48.4375,33.59375,32.8125,40.625,35.15625,15.625,18.75,19.53125,78.125,11.71875,10.15625,13.28125,3.90625,10.9375,52.34375,29.6875,67.96875,37.5,35.15625,55.46875,21.09375,87.5
taylor calheira,5,0.5722,0.659,-8.6828,0.0638,FC Tulsa,uslc,0.1651634615384615,0.0161346153846153,-0.0115961538461538,0.0375961538461538,0.0099903846153846,0.0409423076923076,3.5576923076923075,1.25,0.5769230769230769,0.7895000000000001,-0.212576923076923,0.7692307692307693,0.0961538461538461,0.13425,-0.0380961538461538,0.3745096153846154,0.5834134615384615,1.2874615384615384,0.2157596153846153,17.30769230769231,23.0,7.27,42.30769230769231,44.230769230769226,65.38461538461539,65.38461538461539,57.692307692307686,84.61538461538461,55.76923076923077,88.46153846153845,44.230769230769226,32.69230769230769,46.15384615384615,100.0,82.6923076923077,25.0,94.23076923076924,34.61538461538461,69.23076923076923,100.0,30.76923076923077,57.692307692307686,78.84615384615384,61.53846153846154
manuel arteaga,5,0.7416,0.7593000000000001,-1.7656,0.0452,Tampa Bay Rowdies,uslc,-0.0360500463392029,0.021386468952734,0.0384272474513438,-0.0071899907321594,-0.0013929564411492,0.0032113067655236,2.752548656163114,0.7506950880444857,0.2502316960148285,0.4643883225208526,-0.2141566265060241,0.5004633920296571,0.0,0.0269165894346617,-0.0269165894346617,0.1873901760889713,0.3663308619091752,1.277032437442076,0.068129749768304,17.43280815569972,31.0,6.68,0.0,0.0,42.30769230769231,53.84615384615385,48.07692307692308,23.07692307692308,23.07692307692308,65.38461538461539,46.15384615384615,50.0,76.92307692307693,73.07692307692307,73.07692307692307,73.07692307692307,78.84615384615384,76.92307692307693,78.84615384615384,50.0,55.76923076923077,46.15384615384615,61.53846153846154,34.61538461538461
darren smith,5,0.7664000000000001,0.7965,-3.0149,0.0388,Detroit City FC,uslc,-0.0450844277673545,-0.0200684803001876,-0.0194268292682926,-0.0024484052532833,0.0108489681050656,-0.0060787992495309,1.8574108818011257,1.0975609756097562,0.5909943714821764,0.4245872420262664,0.1664071294559099,0.8442776735459663,0.0844277673545966,0.1070712945590994,-0.0226435272045028,0.421843339587242,0.2929474671669794,1.2097063789868667,-0.135937148217636,18.06754221388368,29.0,6.72,71.15384615384616,78.84615384615384,57.692307692307686,61.53846153846154,82.6923076923077,32.69230769230769,53.84615384615385,57.692307692307686,40.38461538461539,3.8461538461538463,32.69230769230769,44.230769230769226,1.9230769230769231,1.9230769230769231,1.9230769230769231,3.8461538461538463,28.846153846153843,40.38461538461539,34.61538461538461,9.615384615384617,11.538461538461538,65.38461538461539
john scearce,3,0.8261000000000001,0.8196,0.6525000000000001,0.076,Phoenix Rising FC,uslc,-0.0456441908713693,0.0123890041493775,0.0028195020746887,0.0056576763485477,0.0186348547717842,0.0071887966804979,1.0269709543568464,0.1867219917012448,0.0933609958506224,0.1109315352697095,-0.0175705394190871,0.2800829875518672,0.0,0.0614875518672199,-0.0614875518672199,0.0492852697095435,0.0781711618257261,1.7499585062240663,0.4053454356846473,30.06224066390041,27.0,6.85,53.90625,82.8125,17.96875,0.0,0.0,0.0,0.0,64.84375,71.875,67.96875,60.9375,23.4375,86.71875,93.75,94.53125,89.0625,33.59375,71.875,36.71875,20.3125,30.46875,64.0625
lyam mackinnon,6,0.5344,0.6426000000000001,-10.8218,0.0391,Orange County SC,uslc,-0.0449587155963302,0.0080091743119266,-0.0033990825688073,-0.0323807339449541,0.0364266055045871,0.0166100917431192,2.614678899082569,0.963302752293578,0.2752293577981651,0.3049128440366973,-0.0296834862385321,1.788990825688073,0.0,0.1305412844036697,-0.1305412844036697,0.1379311926605504,0.2237064220183486,3.2630366972477067,0.4565779816513762,18.027522935779817,25.0,6.77,90.3846153846154,46.15384615384615,92.3076923076923,96.15384615384616,86.53846153846155,67.3076923076923,94.23076923076924,15.384615384615383,73.07692307692307,78.84615384615384,55.76923076923077,44.230769230769226,67.3076923076923,86.53846153846155,46.15384615384615,67.3076923076923,38.46153846153847,90.3846153846154,36.53846153846153,44.230769230769226,28.846153846153843,21.153846153846157
jordan scarlett,1,0.7907000000000001,0.7963,-0.5594,0.1103,Hartford Athletic,uslc,-0.0316184210526315,-0.0116866776315789,0.0273700657894736,0.0168972039473684,0.0247203947368421,0.0026644736842105,0.3700657894736842,0.1480263157894736,0.1480263157894736,0.1661447368421052,-0.0181184210526315,0.1480263157894736,0.0,0.0228182565789473,-0.0228182565789473,0.0716965460526315,0.0954991776315789,1.8702828947368424,0.9432384868421052,39.9671052631579,30.0,6.76,36.45833333333333,12.5,53.125,0.0,0.0,86.45833333333334,67.70833333333334,69.79166666666666,6.25,83.33333333333334,19.791666666666664,6.25,52.083333333333336,46.875,38.54166666666667,77.08333333333334,60.41666666666666,0.0,47.91666666666667,77.08333333333334,75.0,29.166666666666668
sean totsch,1,0.7472000000000001,0.7586,-1.1416,0.1259,Louisville City FC,uslc,0.0006527871054398,0.0065822699798522,-0.0249630624580255,-0.002683680322364,-0.0033666890530557,-0.0004110141034251,0.3022162525184688,0.0604432505036937,0.0604432505036937,0.0315634654130288,0.0288797850906648,0.3022162525184688,0.0604432505036937,0.0078576225654801,0.0525856279382135,0.0238146406984553,0.0129167226326393,1.3501390194761584,0.6106883814640699,48.53593015446609,33.0,7.29,53.125,31.25,72.91666666666666,0.0,0.0,55.208333333333336,37.5,61.458333333333336,100.0,23.958333333333336,65.625,19.791666666666664,70.83333333333334,57.29166666666666,76.04166666666666,90.625,54.16666666666666,72.91666666666666,80.20833333333334,57.29166666666666,0.0,11.458333333333332
luke ivanovic,6,0.736,0.7454000000000001,-0.9392,0.0327,Monterey Bay FC,uslc,-0.0359196428571428,-0.0022339285714285,0.0027482142857142,-0.0207482142857142,-0.0142875,0.0146892857142857,2.25,1.2857142857142856,0.3214285714285714,0.3804267857142857,-0.0589982142857142,0.6428571428571428,0.0,0.0731410714285714,-0.0731410714285714,0.1173375,0.2686178571428571,2.6397000000000004,-0.3049874999999999,20.089285714285715,25.0,6.53,7.03125,35.15625,34.375,39.84375,29.6875,57.8125,16.40625,89.0625,13.28125,56.25,77.34375,93.75,35.9375,21.09375,25.78125,11.71875,38.28125,0.0,38.28125,50.0,50.78125,88.28125
javier mariona,6,0.8232,0.8054,1.7845,0.0527,AV Alta FC,usl1,0.0352276119402985,0.0027537313432835,-0.0247332089552238,-0.0153973880597014,0.0547220149253731,0.0661735074626865,3.694029850746269,0.8395522388059701,0.167910447761194,0.4205149253731343,-0.2526044776119403,1.343283582089552,0.167910447761194,0.1699589552238806,-0.0020485074626865,0.2779421641791045,0.4704179104477612,2.66092723880597,-0.5960149253731343,33.24626865671642,20.0,6.97,53.03030303030303,75.75757575757575,72.72727272727273,22.727272727272727,27.27272727272727,53.03030303030303,40.909090909090914,100.0,87.87878787878788,78.78787878787878,9.090909090909092,7.575757575757576,40.909090909090914,86.36363636363636,39.39393939393939,56.060606060606055,56.060606060606055,100.0,33.33333333333333,56.060606060606055,19.696969696969692,69.6969696969697
isidro martinez,2,0.7283000000000001,0.7458,-1.7464,0.0511,Union Omaha,usl1,-0.0229897330595482,0.0139342915811088,-0.0049897330595482,0.0296057494866529,-0.0189055441478439,-0.0140451745379876,0.7392197125256674,0.1848049281314168,0.1848049281314168,0.0459055441478439,0.1388993839835729,1.2936344969199178,0.1848049281314168,0.1658254620123203,0.0189794661190965,0.0920698151950718,0.019441478439425,3.671501026694045,0.8370739219712524,31.971252566735117,28.0,6.84,33.33333333333333,23.07692307692308,89.74358974358975,87.17948717948718,61.53846153846154,61.53846153846154,92.3076923076923,23.07692307692308,56.41025641025641,41.02564102564102,89.74358974358975,76.92307692307693,66.66666666666666,43.58974358974359,41.02564102564102,23.07692307692308,76.92307692307693,41.02564102564102,79.48717948717949,28.205128205128204,0.0,17.94871794871795
rafael jauregui,6,0.7979,0.7578,4.0093,0.0733,Charlotte Independence,uslc,-0.0090858629661751,0.0127233304423243,0.0156738941890719,0.01401908065915,-0.0079774501300954,0.0037857762359063,1.717259323503903,0.3122289679098005,0.0,0.125570685169124,-0.125570685169124,0.7805724197745012,0.0780572419774501,0.1165004336513443,-0.0384431916738941,0.0,0.087978317432784,1.388568083261058,0.1864943625325238,29.34952298352125,20.0,6.77,7.6923076923076925,17.94871794871795,56.41025641025641,41.02564102564102,41.02564102564102,82.05128205128204,28.205128205128204,92.3076923076923,20.51282051282051,48.71794871794872,20.51282051282051,51.28205128205128,28.205128205128204,10.256410256410255,33.33333333333333,15.384615384615383,17.94871794871795,100.0,20.51282051282051,38.46153846153847,71.7948717948718,43.58974358974359
