name,rating,Goals_percentile,xG_percentile,xGOT_percentile,xG excl. penalty_percentile,Shots_percentile,Shots on target_percentile,Assists_percentile,xA_percentile,Accurate passes_percentile,Pass accuracy_percentile,Accurate long balls_percentile,Long ball accuracy_percentile,Chances created_percentile,Successful crosses_percentile,Cross accuracy_percentile,Dribbles_percentile,Dribbles success rate_percentile,Touches_percentile,Touches in opposition box_percentile,Dispossessed_percentile,Fouls won_percentile,Tackles won_percentile,Tackles won %_percentile,Duels won_percentile,Duels won %_percentile,Aerials won_percentile,Aerials won %_percentile,Interceptions_percentile,Blocked scoring attempt_percentile,Fouls committed_percentile,Recoveries_percentile,Possession won final 3rd_percentile,Dribbled past_percentile,Yellow cards_percentile,Red cards_percentile,Penalty goals_percentile,Penalties awarded_percentile,Penalties conceded_percentile
Olivier Giroud,6.81,67.44186046511628,67.44186046511628,47.674418604651166,73.25581395348837,81.3953488372093,79.06976744186046,68.6046511627907,38.372093023255815,55.81395348837209,16.27906976744186,74.4186046511628,77.90697674418605,84.88372093023256,NA,NA,NA,NA,66.27906976744185,80.23255813953489,97.67441860465117,53.48837209302325,37.2093023255814,29.069767441860467,53.48837209302325,95.34883720930232,80.23255813953489,87.20930232558139,37.2093023255814,45.34883720930232,32.55813953488372,13.953488372093023,65.11627906976744,79.06976744186046,34.883720930232556,100,NA,NA,NA
Nathan Ordaz,6.8,50,54.65116279069767,62.7906976744186,62.7906976744186,23.25581395348837,29.069767441860467,76.74418604651163,76.74418604651163,83.72093023255815,96.51162790697676,29.069767441860467,18.6046511627907,70.93023255813954,79.06976744186046,67.44186046511628,45.34883720930232,44.18604651162791,68.6046511627907,29.069767441860467,87.20930232558139,39.53488372093023,22.093023255813954,18.6046511627907,5.813953488372093,31.3953488372093,2.3255813953488373,5.813953488372093,66.27906976744185,19.767441860465116,20.930232558139537,79.06976744186046,15.11627906976744,10.465116279069768,53.48837209302325,100,NA,NA,NA
Jon Gallagher,6.8,62.38532110091744,57.798165137614674,67.88990825688074,57.798165137614674,46.788990825688074,55.04587155963303,0,63.30275229357798,12.844036697247708,55.96330275229357,55.04587155963303,77.98165137614679,64.22018348623854,85.3211009174312,60.550458715596335,55.04587155963303,75.22935779816514,9.174311926605505,60.550458715596335,84.40366972477065,61.46788990825688,22.018348623853218,49.54128440366973,18.34862385321101,63.30275229357798,24.770642201834864,28.440366972477065,5.5045871559633035,34.862385321100916,29.357798165137616,6.422018348623854,48.62385321100918,86.23853211009175,51.37614678899083,100,NA,NA,NA
Brandon Vazquez,6.8,33.72093023255814,75.5813953488372,50,70.93023255813954,67.44186046511628,65.11627906976744,0,19.767441860465116,17.441860465116278,15.11627906976744,84.88372093023256,55.81395348837209,15.11627906976744,60.46511627906976,60.46511627906976,40.69767441860465,51.162790697674424,30.23255813953488,59.30232558139535,51.162790697674424,74.4186046511628,34.883720930232556,29.069767441860467,60.46511627906976,48.837209302325576,67.44186046511628,58.139534883720934,91.86046511627907,31.3953488372093,77.90697674418605,31.3953488372093,41.86046511627907,29.069767441860467,37.2093023255814,100,75.5813953488372,NA,NA
Reggie Cannon,6.8,0,12.844036697247708,25.688073394495415,12.844036697247708,12.844036697247708,24.770642201834864,0,47.706422018348626,18.34862385321101,37.61467889908257,28.440366972477065,15.59633027522936,22.93577981651376,42.201834862385326,69.72477064220183,50.45871559633027,44.95412844036697,10.091743119266056,33.02752293577982,55.04587155963303,75.22935779816514,33.94495412844037,41.284403669724774,32.11009174311927,53.21100917431193,18.34862385321101,62.38532110091744,100,37.61467889908257,63.30275229357798,45.87155963302752,49.54128440366973,74.31192660550458,20.18348623853211,100,NA,NA,NA
Mohammed Sofo,6.79,91.42857142857144,89.52380952380953,93.33333333333331,92.38095238095238,51.42857142857142,74.28571428571429,0,2.857142857142857,15.23809523809524,73.33333333333333,8.571428571428571,9.523809523809524,9.523809523809524,19.047619047619047,39.04761904761905,57.14285714285714,50.476190476190474,14.285714285714285,27.61904761904762,47.61904761904761,23.809523809523807,87.61904761904762,59.04761904761905,54.285714285714285,15.23809523809524,44.761904761904766,11.428571428571429,69.52380952380952,65.71428571428571,63.8095238095238,18.095238095238095,15.23809523809524,47.61904761904761,32.38095238095238,100,NA,NA,NA
Jasper Löffelsend,6.79,0,45.87155963302752,NA,45.87155963302752,44.03669724770643,NA,75.22935779816514,88.9908256880734,52.293577981651374,27.52293577981651,18.34862385321101,26.605504587155966,88.07339449541286,87.1559633027523,80.73394495412845,13.761467889908255,11.009174311926609,61.46788990825688,91.74311926605505,51.37614678899083,88.07339449541286,94.4954128440367,67.88990825688074,80.73394495412845,80.73394495412845,36.69724770642202,43.11926605504588,55.04587155963303,92.6605504587156,28.440366972477065,18.34862385321101,NA,13.761467889908255,100,100,NA,NA,NA
Kosi Thompson,6.79,0,49.54128440366973,52.293577981651374,49.54128440366973,14.678899082568808,44.03669724770643,0,4.587155963302752,38.53211009174312,21.100917431192663,75.22935779816514,58.71559633027523,14.678899082568808,16.51376146788991,21.100917431192663,93.57798165137616,80.73394495412845,42.201834862385326,30.275229357798167,35.77981651376147,30.275229357798167,37.61467889908257,10.091743119266056,58.71559633027523,44.03669724770643,27.52293577981651,17.431192660550458,43.11926605504588,NA,44.03669724770643,44.03669724770643,52.293577981651374,25.688073394495415,11.009174311926609,100,NA,NA,8.256880733944955
David Romney,6.79,0,34.55882352941176,NA,34.55882352941176,60.29411764705882,NA,0,71.32352941176471,30.14705882352941,13.23529411764706,56.61764705882353,37.5,55.14705882352941,88.97058823529412,89.70588235294117,40.44117647058824,38.23529411764706,30.88235294117647,59.55882352941176,66.91176470588235,10.294117647058822,19.11764705882353,19.11764705882353,52.20588235294118,66.91176470588235,89.70588235294117,73.52941176470588,26.47058823529412,80.88235294117648,28.676470588235293,17.647058823529413,85.29411764705883,68.38235294117648,58.82352941176471,100,NA,NA,NA
Brandt Bronico,6.78,62.643678160919535,64.36781609195403,58.620689655172406,65.51724137931035,33.90804597701149,27.58620689655172,57.47126436781609,24.13793103448276,23.563218390804597,55.74712643678161,33.33333333333333,29.88505747126437,14.942528735632186,62.06896551724138,72.98850574712644,25.287356321839084,20.114942528735632,9.770114942528735,62.06896551724138,69.54022988505747,6.321839080459771,60.91954022988506,81.60919540229885,12.643678160919542,22.988505747126435,56.32183908045977,52.29885057471264,64.9425287356322,41.37931034482759,63.793103448275865,10.919540229885058,51.14942528735632,59.195402298850574,36.7816091954023,100,NA,95.40229885057472,NA
Ian Harkes,6.78,63.793103448275865,45.97701149425287,63.2183908045977,46.55172413793103,67.81609195402298,77.58620689655173,74.13793103448276,73.5632183908046,32.758620689655174,27.58620689655172,21.839080459770116,12.643678160919542,72.41379310344827,66.66666666666666,96.55172413793105,17.24137931034483,19.54022988505747,28.735632183908045,45.40229885057471,25.287356321839084,47.701149425287355,15.517241379310343,8.620689655172415,19.54022988505747,27.58620689655172,78.73563218390804,79.3103448275862,47.12643678160919,61.49425287356321,68.39080459770115,50,66.66666666666666,40.229885057471265,69.54022988505747,5.747126436781609,NA,NA,7.471264367816093
Mikael Uhre,6.78,24.418604651162788,38.372093023255815,16.27906976744186,46.51162790697674,58.139534883720934,45.34883720930232,89.53488372093024,83.72093023255815,59.30232558139535,37.2093023255814,43.02325581395349,24.418604651162788,69.76744186046511,72.09302325581395,61.627906976744185,31.3953488372093,50,65.11627906976744,39.53488372093023,33.72093023255814,80.23255813953489,75.5813953488372,62.7906976744186,67.44186046511628,46.51162790697674,63.95348837209303,37.2093023255814,27.906976744186046,90.69767441860463,68.6046511627907,73.25581395348837,68.6046511627907,40.69767441860465,55.81395348837209,100,NA,NA,NA
Edier Ocampo,6.78,68.80733944954129,85.3211009174312,66.97247706422019,85.3211009174312,95.41284403669724,87.1559633027523,0,81.65137614678899,35.77981651376147,73.39449541284404,6.422018348623854,21.100917431192663,34.862385321100916,78.89908256880734,44.03669724770643,82.56880733944955,72.47706422018348,39.44954128440367,92.6605504587156,7.339449541284404,81.65137614678899,59.63302752293578,70.64220183486239,50.45871559633027,23.853211009174313,26.605504587155966,40.36697247706422,21.100917431192663,96.3302752293578,64.22018348623854,56.88073394495413,73.39449541284404,18.34862385321101,23.853211009174313,100,NA,95.41284403669724,7.339449541284404
Kelvin Yeboah,6.77,48.837209302325576,68.6046511627907,77.90697674418605,67.44186046511628,74.4186046511628,73.25581395348837,0,41.86046511627907,19.767441860465116,22.093023255813954,27.906976744186046,70.93023255813954,17.441860465116278,NA,NA,89.53488372093024,76.74418604651163,32.55813953488372,46.51162790697674,26.744186046511626,29.069767441860467,58.139534883720934,88.37209302325581,68.6046511627907,41.86046511627907,70.93023255813954,63.95348837209303,31.3953488372093,67.44186046511628,75.5813953488372,46.51162790697674,46.51162790697674,34.883720930232556,45.34883720930232,100,79.06976744186046,NA,NA
Sam Junqua,6.77,87.5,56.61764705882353,50.73529411764706,56.61764705882353,66.91176470588235,85.29411764705883,0,83.08823529411765,20.588235294117645,15.441176470588236,41.17647058823529,58.08823529411765,95.58823529411764,93.38235294117648,76.47058823529412,72.79411764705883,44.11764705882353,25,66.91176470588235,100,81.61764705882352,34.55882352941176,31.61764705882353,44.11764705882353,91.91176470588236,18.38235294117647,48.52941176470589,46.32352941176471,54.41176470588235,8.088235294117647,36.76470588235294,79.41176470588235,80.14705882352942,100,100,NA,NA,NA
Jack Maher,6.77,0,30.14705882352941,NA,30.14705882352941,32.35294117647059,NA,0,12.5,72.05882352941177,80.14705882352942,81.61764705882352,83.08823529411765,NA,NA,NA,34.55882352941176,100,55.14705882352941,36.02941176470589,66.17647058823529,15.441176470588236,9.558823529411764,52.94117647058824,5.147058823529411,46.32352941176471,51.47058823529411,63.23529411764706,16.911764705882355,75.73529411764706,11.76470588235294,14.705882352941178,NA,73.52941176470588,79.41176470588235,100,NA,NA,NA
Jackson Ragen,6.76,0,62.5,69.11764705882352,62.5,75.73529411764706,88.23529411764706,0,84.55882352941177,94.11764705882352,89.70588235294117,78.67647058823529,88.97058823529412,94.11764705882352,82.35294117647058,93.38235294117648,58.08823529411765,100,90.44117647058825,91.91176470588236,55.88235294117647,30.88235294117647,62.5,81.61764705882352,25,86.76470588235294,42.64705882352941,51.47058823529411,16.176470588235293,57.35294117647059,27.205882352941178,66.91176470588235,69.85294117647058,NA,15.441176470588236,100,NA,NA,NA
Conrad Wallem,6.76,0,87.1559633027523,79.81651376146789,87.1559633027523,84.40366972477065,88.07339449541286,0,41.284403669724774,27.52293577981651,36.69724770642202,62.38532110091744,81.65137614678899,77.06422018348624,25.688073394495415,24.770642201834864,88.07339449541286,79.81651376146789,12.844036697247708,80.73394495412845,19.26605504587156,84.40366972477065,23.853211009174313,15.59633027522936,71.55963302752293,31.19266055045872,69.72477064220183,73.39449541284404,24.770642201834864,66.05504587155964,88.9908256880734,77.06422018348624,91.74311926605505,17.431192660550458,33.02752293577982,11.009174311926609,NA,NA,NA
Obafemi Awodesu,6.76,79.41176470588235,48.52941176470589,74.26470588235294,48.52941176470589,24.264705882352946,46.32352941176471,0,44.85294117647059,57.35294117647059,47.794117647058826,26.47058823529412,7.352941176470589,39.705882352941174,NA,NA,64.70588235294117,100,57.35294117647059,51.47058823529411,50,61.02941176470589,21.323529411764707,18.38235294117647,38.23529411764706,90.44117647058825,50,91.91176470588236,33.088235294117645,47.05882352941176,58.08823529411765,33.088235294117645,NA,81.61764705882352,65.44117647058823,7.352941176470589,NA,NA,18.38235294117647
Jacob Davis,6.76,0,65.13761467889908,31.19266055045872,65.13761467889908,80.73394495412845,55.96330275229357,62.38532110091744,48.62385321100918,70.64220183486239,64.22018348623854,73.39449541284404,66.97247706422019,68.80733944954129,77.06422018348624,41.284403669724774,77.98165137614679,67.88990825688074,69.72477064220183,79.81651376146789,53.21100917431193,20.18348623853211,66.97247706422019,40.36697247706422,37.61467889908257,18.34862385321101,12.844036697247708,14.678899082568808,71.55963302752293,46.788990825688074,72.47706422018348,67.88990825688074,97.24770642201835,6.422018348623854,16.51376146788991,8.256880733944955,NA,NA,NA
Keegan Rosenberry,6.76,75.22935779816514,15.59633027522936,37.61467889908257,15.59633027522936,36.69724770642202,58.71559633027523,0,14.678899082568808,16.51376146788991,7.339449541284404,76.14678899082568,22.93577981651376,9.174311926605505,17.431192660550458,16.51376146788991,83.4862385321101,66.05504587155964,27.52293577981651,4.587155963302752,47.706422018348626,7.339449541284404,18.34862385321101,52.293577981651374,16.51376146788991,27.52293577981651,57.798165137614674,43.11926605504588,90.82568807339447,NA,19.26605504587156,38.53211009174312,76.14678899082568,68.80733944954129,100,100,NA,NA,NA
Teenage Lingani Hadebe,6.76,0,21.323529411764707,NA,21.323529411764707,34.55882352941176,NA,0,13.23529411764706,64.70588235294117,58.82352941176471,46.32352941176471,54.41176470588235,42.64705882352941,NA,NA,46.32352941176471,100,72.05882352941177,27.941176470588236,100,62.5,77.20588235294117,64.70588235294117,63.23529411764706,57.35294117647059,56.61764705882353,36.02941176470589,92.64705882352942,71.32352941176471,81.61764705882352,49.26470588235294,NA,66.91176470588235,61.76470588235294,100,NA,NA,4.411764705882353
Tristan Muyumba,6.76,0,60.3448275862069,35.63218390804598,61.49425287356321,47.12643678160919,66.66666666666666,0,63.793103448275865,89.65517241379311,95.97701149425288,52.29885057471264,84.48275862068965,72.98850574712644,NA,NA,48.85057471264368,66.0919540229885,79.88505747126436,28.735632183908045,79.3103448275862,25.86206896551724,74.13793103448276,46.55172413793103,46.55172413793103,94.2528735632184,36.206896551724135,74.71264367816092,68.39080459770115,NA,22.41379310344828,89.65517241379311,74.71264367816092,68.96551724137932,63.793103448275865,100,NA,NA,NA
Kevin Long,6.76,0,42.64705882352941,47.05882352941176,42.64705882352941,36.02941176470589,47.794117647058826,0,8.823529411764707,17.647058823529413,22.058823529411764,79.41176470588235,62.5,NA,NA,NA,NA,NA,13.23529411764706,30.14705882352941,34.55882352941176,57.35294117647059,44.11764705882353,28.676470588235293,90.44117647058825,79.41176470588235,98.52941176470588,91.17647058823528,23.52941176470588,NA,90.44117647058825,54.41176470588235,NA,65.44117647058823,44.85294117647059,100,NA,NA,NA
Pedrinho,6.76,59.04761904761905,53.333333333333336,59.04761904761905,58.0952380952381,19.047619047619047,40,88.57142857142857,67.61904761904762,58.0952380952381,35.23809523809524,72.38095238095238,51.42857142857142,51.42857142857142,77.14285714285715,92.38095238095238,80.95238095238095,87.61904761904762,60,61.904761904761905,10.476190476190476,32.38095238095238,82.85714285714286,77.14285714285715,63.8095238095238,39.04761904761905,53.333333333333336,39.04761904761905,56.19047619047619,13.333333333333334,38.095238095238095,82.85714285714286,41.904761904761905,17.142857142857142,24.761904761904763,100,NA,NA,NA
Joel Waterman,6.75,0,NA,NA,NA,0,NA,0,50.73529411764706,91.17647058823528,44.85294117647059,97.79411764705884,70.58823529411765,85.29411764705883,NA,NA,54.41176470588235,60.29411764705882,94.85294117647058,30.88235294117647,100,87.5,39.705882352941174,54.41176470588235,41.911764705882355,41.911764705882355,25.735294117647054,61.76470588235294,75,NA,79.41176470588235,100,81.61764705882352,14.705882352941178,11.76470588235294,5.147058823529411,NA,NA,NA
Robin Jansson,6.75,0,32.35294117647059,56.61764705882353,32.35294117647059,20.588235294117645,56.61764705882353,0,22.794117647058822,41.17647058823529,63.23529411764706,77.20588235294117,66.91176470588235,47.05882352941176,NA,NA,35.294117647058826,35.294117647058826,26.47058823529412,13.23529411764706,100,63.23529411764706,37.5,75,1.4705882352941175,12.5,0.7352941176470588,1.4705882352941175,31.61764705882353,NA,27.941176470588236,34.55882352941176,NA,47.05882352941176,29.411764705882355,100,NA,NA,8.823529411764707
Nathan Saliba,6.75,66.0919540229885,70.11494252873564,45.97701149425287,70.6896551724138,72.41379310344827,69.54022988505747,0,21.839080459770116,40.804597701149426,36.206896551724135,55.74712643678161,55.172413793103445,29.310344827586203,69.54022988505747,59.195402298850574,41.95402298850575,31.03448275862069,35.63218390804598,45.97701149425287,58.04597701149425,33.90804597701149,75.28735632183908,59.77011494252874,57.47126436781609,46.55172413793103,71.83908045977012,37.35632183908046,35.05747126436782,56.896551724137936,43.67816091954023,48.27586206896552,42.5287356321839,36.206896551724135,28.735632183908045,100,NA,NA,NA
Sergio Santos,6.75,19.767441860465116,25.581395348837212,23.25581395348837,30.23255813953488,11.627906976744184,6.976744186046512,83.72093023255815,77.90697674418605,66.27906976744185,44.18604651162791,81.3953488372093,70.93023255813954,88.37209302325581,87.20930232558139,83.72093023255815,32.55813953488372,11.627906976744184,73.25581395348837,68.6046511627907,83.72093023255815,93.02325581395348,100,48.837209302325576,88.37209302325581,84.88372093023256,44.18604651162791,59.30232558139535,NA,18.6046511627907,86.04651162790698,74.4186046511628,26.744186046511626,11.627906976744184,100,100,NA,NA,NA
Miki Yamane,6.74,0,27.52293577981651,32.11009174311927,27.52293577981651,34.862385321100916,25.688073394495415,66.05504587155964,74.31192660550458,60.550458715596335,39.44954128440367,60.550458715596335,64.22018348623854,72.47706422018348,72.47706422018348,85.3211009174312,58.71559633027523,31.19266055045872,62.38532110091744,66.97247706422019,72.47706422018348,23.853211009174313,79.81651376146789,74.31192660550458,35.77981651376147,31.19266055045872,35.77981651376147,29.357798165137616,88.07339449541286,55.96330275229357,34.862385321100916,29.357798165137616,27.52293577981651,24.770642201834864,48.62385321100918,100,NA,NA,9.174311926605505
Nemanja Radoja,6.74,0,14.942528735632186,36.206896551724135,14.942528735632186,17.81609195402299,33.90804597701149,0,20.114942528735632,76.4367816091954,60.91954022988506,81.03448275862068,75.28735632183908,6.321839080459771,NA,NA,23.563218390804597,31.60919540229885,70.6896551724138,15.517241379310343,52.29885057471264,56.896551724137936,85.63218390804597,80.45977011494253,73.5632183908046,86.20689655172413,86.20689655172413,69.54022988505747,61.49425287356321,52.29885057471264,52.29885057471264,78.16091954022988,13.218390804597702,82.18390804597702,28.160919540229884,100,NA,NA,NA
Cengiz Ünder,6.74,83.80952380952381,86.66666666666667,46.666666666666664,90.47619047619048,94.28571428571428,61.904761904761905,91.42857142857144,87.61904761904762,52.38095238095239,37.142857142857146,91.42857142857144,82.85714285714286,83.80952380952381,80.95238095238095,44.761904761904766,52.38095238095239,18.095238095238095,51.42857142857142,24.761904761904763,72.38095238095238,56.19047619047619,NA,NA,18.095238095238095,51.42857142857142,34.285714285714285,100,71.42857142857143,86.66666666666667,NA,37.142857142857146,77.14285714285715,92.38095238095238,100,100,NA,NA,NA
Felipe Carballo,6.74,0,53.44827586206896,36.7816091954023,54.59770114942529,77.58620689655173,47.12643678160919,67.24137931034483,76.4367816091954,91.3793103448276,70.11494252873564,50,45.40229885057471,42.5287356321839,82.75862068965517,74.71264367816092,43.103448275862064,37.93103448275862,91.95402298850574,49.42528735632184,50,32.18390804597701,89.65517241379311,71.26436781609196,59.195402298850574,56.32183908045977,50.57471264367817,72.98850574712644,74.13793103448276,82.75862068965517,47.701149425287355,75.86206896551724,35.05747126436782,8.620689655172415,78.16091954022988,2.8735632183908044,NA,NA,NA
Danny Musovski,6.74,73.25581395348837,83.72093023255815,81.3953488372093,88.37209302325581,68.6046511627907,76.74418604651163,56.97674418604651,9.30232558139535,18.6046511627907,69.76744186046511,NA,NA,6.976744186046512,NA,NA,25.581395348837212,62.7906976744186,8.13953488372093,51.162790697674424,46.51162790697674,44.18604651162791,73.25581395348837,87.20930232558139,31.3953488372093,16.27906976744186,47.674418604651166,29.069767441860467,45.34883720930232,44.18604651162791,84.88372093023256,38.372093023255815,77.90697674418605,75.5813953488372,6.976744186046512,100,NA,NA,NA
Jansen Miller,6.74,0,65.44117647058823,61.02941176470589,65.44117647058823,56.61764705882353,75,0,66.17647058823529,8.823529411764707,7.352941176470589,76.47058823529412,36.76470588235294,48.52941176470589,NA,NA,NA,NA,9.558823529411764,77.94117647058823,63.23529411764706,64.70588235294117,67.64705882352942,72.05882352941177,36.76470588235294,27.205882352941178,36.02941176470589,16.911764705882355,22.794117647058822,63.97058823529411,41.911764705882355,44.11764705882353,NA,19.852941176470587,67.64705882352942,100,NA,NA,20.588235294117645
Ethan Bartlow,6.74,0,87.5,93.38235294117648,87.5,69.11764705882352,61.02941176470589,100,88.97058823529412,23.52941176470588,5.88235294117647,91.91176470588236,41.17647058823529,88.97058823529412,85.29411764705883,73.52941176470588,89.70588235294117,100,32.35294117647059,76.47058823529412,50.73529411764706,8.823529411764707,59.55882352941176,47.794117647058826,64.70588235294117,93.38235294117648,72.79411764705883,94.11764705882352,4.411764705882353,64.70588235294117,69.85294117647058,13.23529411764706,NA,83.08823529411765,37.5,100,NA,NA,NA
Bruno Damiani,6.73,26.744186046511626,76.74418604651163,59.30232558139535,74.4186046511628,90.69767441860463,87.20930232558139,0,68.6046511627907,72.09302325581395,20.930232558139537,56.97674418604651,29.069767441860467,51.162790697674424,NA,NA,26.744186046511626,39.53488372093023,82.55813953488372,72.09302325581395,36.04651162790697,94.18604651162792,50,62.7906976744186,94.18604651162792,67.44186046511628,93.02325581395348,65.11627906976744,96.51162790697676,63.95348837209303,96.51162790697676,81.3953488372093,51.162790697674424,43.02325581395349,10.465116279069768,100,83.72093023255815,NA,NA
Ezequiel Ponce,6.73,45.34883720930232,53.48837209302325,45.34883720930232,53.48837209302325,46.51162790697674,26.744186046511626,39.53488372093023,12.790697674418606,53.48837209302325,94.18604651162792,46.51162790697674,50,8.13953488372093,NA,NA,39.53488372093023,36.04651162790697,34.883720930232556,27.906976744186046,19.767441860465116,63.95348837209303,52.32558139534884,81.3953488372093,45.34883720930232,19.767441860465116,62.7906976744186,56.97674418604651,52.32558139534884,74.4186046511628,93.02325581395348,32.55813953488372,37.2093023255814,38.372093023255815,20.930232558139537,100,74.4186046511628,79.06976744186046,NA
Jack Elliott,6.73,0,75,62.5,75,88.97058823529412,81.61764705882352,91.91176470588236,72.05882352941177,56.61764705882353,36.76470588235294,94.85294117647058,63.97058823529411,73.52941176470588,75,100,51.47058823529411,100,55.88235294117647,89.70588235294117,25.735294117647054,39.705882352941174,38.97058823529411,52.94117647058824,58.08823529411765,47.794117647058826,83.08823529411765,58.82352941176471,27.205882352941178,84.55882352941177,61.02941176470589,59.55882352941176,78.67647058823529,40.44117647058824,44.11764705882353,100,NA,NA,24.264705882352946
Pedro De la Vega,6.73,33.33333333333333,41.904761904761905,20.952380952380953,43.80952380952381,81.9047619047619,28.57142857142857,78.0952380952381,20.952380952380953,66.66666666666666,90.47619047619048,65.71428571428571,87.61904761904762,48.57142857142857,39.04761904761905,20.952380952380953,85.71428571428571,60,61.904761904761905,40,20.952380952380953,54.285714285714285,34.285714285714285,11.428571428571429,80,61.904761904761905,86.66666666666667,89.52380952380953,39.04761904761905,93.33333333333331,75.23809523809524,91.42857142857144,97.14285714285714,38.095238095238095,100,100,NA,NA,NA
Ramiro Enrique,6.73,79.06976744186046,89.53488372093024,84.88372093023256,93.02325581395348,59.30232558139535,81.3953488372093,0,45.34883720930232,69.76744186046511,70.93023255813954,48.837209302325576,70.93023255813954,12.790697674418606,NA,NA,55.81395348837209,33.72093023255814,62.7906976744186,76.74418604651163,75.5813953488372,19.767441860465116,68.6046511627907,86.04651162790698,61.627906976744185,55.81395348837209,76.74418604651163,66.27906976744185,56.97674418604651,50,39.53488372093023,50,73.25581395348837,46.51162790697674,46.51162790697674,100,NA,NA,NA
Raheem Edwards,6.72,0,66.05504587155964,66.05504587155964,66.05504587155964,54.12844036697248,41.284403669724774,0,23.853211009174313,29.357798165137616,46.788990825688074,44.03669724770643,89.90825688073394,55.96330275229357,44.03669724770643,20.18348623853211,95.41284403669724,47.706422018348626,52.293577981651374,43.11926605504588,1.834862385321101,70.64220183486239,96.3302752293578,84.40366972477065,94.4954128440367,13.761467889908255,42.201834862385326,78.89908256880734,67.88990825688074,55.04587155963303,92.6605504587156,88.9908256880734,35.77981651376147,0,13.761467889908255,4.587155963302752,NA,100,NA
Besard Sabovic,6.72,0,42.5287356321839,51.72413793103448,43.103448275862064,56.32183908045977,49.42528735632184,0,31.03448275862069,35.63218390804598,40.804597701149426,44.252873563218394,20.689655172413794,43.103448275862064,56.32183908045977,87.93103448275862,30.45977011494253,81.03448275862068,25.287356321839084,27.011494252873565,88.50574712643679,86.20689655172413,48.85057471264368,40.804597701149426,58.04597701149425,66.66666666666666,52.87356321839081,54.02298850574713,26.436781609195403,46.55172413793103,94.82758620689656,20.689655172413794,24.13793103448276,81.60919540229885,19.54022988505747,100,NA,NA,NA
Logan Ndenbe,6.72,68.80733944954129,32.11009174311927,28.440366972477065,32.11009174311927,43.11926605504588,26.605504587155966,0,39.44954128440367,55.04587155963303,45.87155963302752,68.80733944954129,79.81651376146789,34.862385321100916,58.71559633027523,48.62385321100918,34.862385321100916,40.36697247706422,58.71559633027523,45.87155963302752,44.03669724770643,77.98165137614679,80.73394495412845,85.3211009174312,55.04587155963303,96.3302752293578,37.61467889908257,90.82568807339447,56.88073394495413,60.550458715596335,16.51376146788991,44.95412844036697,86.23853211009175,69.72477064220183,41.284403669724774,100,NA,NA,NA
Oleksandr Svatok,6.72,0,36.02941176470589,48.52941176470589,36.02941176470589,36.76470588235294,44.85294117647059,0,56.61764705882353,35.294117647058826,75,34.55882352941176,38.23529411764706,51.47058823529411,NA,NA,NA,NA,23.52941176470588,69.11764705882352,61.76470588235294,14.705882352941178,13.23529411764706,4.411764705882353,13.23529411764706,25,30.14705882352941,38.23529411764706,77.20588235294117,65.44117647058823,45.588235294117645,3.6764705882352944,NA,62.5,35.294117647058826,100,NA,NA,NA
Nicolás Lodeiro,6.72,40,2.857142857142857,26.666666666666668,2.857142857142857,6.666666666666667,13.333333333333334,57.14285714285714,69.52380952380952,97.14285714285714,55.23809523809524,64.76190476190476,33.33333333333333,82.85714285714286,64.76190476190476,33.33333333333333,40,61.904761904761905,100,38.095238095238095,28.57142857142857,93.33333333333331,86.66666666666667,97.14285714285714,88.57142857142857,71.42857142857143,92.38095238095238,80,29.52380952380953,3.8095238095238098,89.52380952380953,87.61904761904762,68.57142857142857,3.8095238095238098,100,100,NA,NA,NA
Paul Rothrock,6.71,91.3793103448276,90.22988505747126,78.16091954022988,90.80459770114942,79.88505747126436,78.16091954022988,86.20689655172413,81.03448275862068,7.471264367816093,13.79310344827586,10.344827586206897,26.436781609195403,71.83908045977012,79.88505747126436,52.87356321839081,71.83908045977012,23.563218390804597,10.919540229885058,97.1264367816092,12.06896551724138,75.86206896551724,12.06896551724138,54.02298850574713,25.287356321839084,3.4482758620689653,20.114942528735632,13.218390804597702,18.96551724137931,82.18390804597702,75.86206896551724,8.045977011494253,63.2183908045977,28.735632183908045,68.96551724137932,100,NA,96.55172413793105,NA
Kamal Miller,6.71,0,35.294117647058826,51.47058823529411,35.294117647058826,38.23529411764706,50.73529411764706,0,48.52941176470589,72.79411764705883,43.38235294117647,75.73529411764706,50.73529411764706,33.088235294117645,NA,NA,47.794117647058826,44.11764705882353,71.32352941176471,33.82352941176471,44.11764705882353,44.11764705882353,6.61764705882353,19.11764705882353,13.970588235294118,8.823529411764707,44.11764705882353,49.26470588235294,76.47058823529412,NA,71.32352941176471,47.794117647058826,NA,31.61764705882353,24.264705882352946,5.88235294117647,NA,NA,NA
Jacob Bartlett,6.71,0,6.321839080459771,NA,6.321839080459771,6.321839080459771,NA,0,51.72413793103448,54.02298850574713,71.83908045977012,93.10344827586206,71.83908045977012,15.517241379310343,78.73563218390804,89.65517241379311,8.620689655172415,100,41.95402298850575,10.919540229885058,91.95402298850574,21.26436781609195,33.90804597701149,35.05747126436782,5.172413793103448,54.02298850574713,13.218390804597702,12.06896551724138,75.28735632183908,21.26436781609195,45.40229885057471,12.06896551724138,29.88505747126437,79.88505747126436,25.287356321839084,100,NA,NA,NA
