player_name,rating,team_name,competition,Age,Cluster,adjustment,cluster_rating_zscore,cluster_rating_percentile,Cluster Name,Age Group
conrad wallem,6.76,St. Louis City SC,mls,25.0,4,1.0,0.6339983996753371,60.6,No-Nonsense Defender,promising
finn surman,6.82,Portland Timbers FC,mls,21.0,1,1.0,0.9769788376531912,80.3,Progressive Passers in Def 3rd,promising
thiago martins,6.92,New York City FC,mls,30.0,1,1.0,1.1042897469383404,88.2,Progressive Passers in Def 3rd,prime
matheus nascimento,6.68,LA Galaxy,mls,21.0,2,1.0,1.106859823671818,84.1,Creative 9s,promising
guilherme biro,7.06,Austin FC,mls,25.0,3,1.0,1.1940718227009965,85.9,Attacking FBs,promising
obinna nwobodo,7.18,FC Cincinnati,mls,28.0,7,1.0,1.445789216402164,96.8,Progressive Dribblers in Def 3rd,prime
braian ojeda,6.83,Real Salt Lake,mls,25.0,4,1.0,0.7172546477738407,64.1,No-Nonsense Defender,promising
tristan muyumba,6.76,Atlanta United FC,mls,28.0,7,1.0,0.913801762563338,77.8,Progressive Dribblers in Def 3rd,prime
luis suarez,7.53,Inter Miami CF,mls,38.0,2,1.0,2.1126186187947216,99.1,Creative 9s,Veteran
jimer fory,7.24,Portland Timbers FC,mls,23.0,4,1.0,1.204898386636503,88.9,No-Nonsense Defender,promising
laurence wootton,4.649613076235474,Union Omaha,usl1,25.0,7,0.717532882135104,-1.7592919664562872,2.1,Progressive Dribblers in Def 3rd,promising
collin smith,5.620827480526114,Phoenix Rising FC,uslc,21.0,4,0.8134337887881496,-0.7209048847291614,29.8,No-Nonsense Defender,promising
frank daroma,5.832320265611033,El Paso Locomotive FC,uslc,24.0,7,0.8134337887881496,-0.2612315228544357,49.3,Progressive Dribblers in Def 3rd,promising
adrian rebollar,5.547618439535181,Monterey Bay FC,uslc,25.0,6,0.8134337887881496,-0.6847828758073718,34.1,Difference Makers,promising
connor rutz,5.205976248244158,Detroit City FC,uslc,28.0,2,0.8134337887881496,-0.637272355797001,34.1,Creative 9s,prime
francesco celeste,5.059558166262291,The Miami FC,uslc,31.0,2,0.8134337887881496,-0.8105209131126354,27.1,Creative 9s,prime
younes boudadi,5.555752777423062,Las Vegas Lights FC,uslc,29.0,7,0.8134337887881496,-0.6115420796537648,37.3,Progressive Dribblers in Def 3rd,prime
giovanni calixtro,4.491755842165751,One Knoxville SC,usl1,25.0,2,0.717532882135104,-1.4823705382318357,1.9,Creative 9s,promising
john murphy,4.585035116843314,Forward Madison FC,usl1,25.0,3,0.717532882135104,-1.8360645704947742,1.3,Attacking FBs,promising
michael knapp,4.750067679734388,Chattanooga Red Wolves SC,usl1,25.0,4,0.717532882135104,-1.7565647991422935,4.0,No-Nonsense Defender,promising
phillip goodrum,5.783514238283744,Louisville City FC,uslc,28.0,0,0.8134337887881496,-0.1244397863732359,54.8,High Volume Goalscorers,prime
deshane beckford,5.246647937683566,Hartford Athletic,uslc,27.0,2,0.8134337887881496,-0.5891477565426583,40.2,Creative 9s,prime
lee desmond,5.856723279274678,Sacramento Republic FC,uslc,30.0,4,0.8134337887881496,-0.4403363255005185,47.0,No-Nonsense Defender,prime
riley bidois,5.1246328693653425,Loudoun United FC,uslc,23.0,6,0.8134337887881496,-1.1676889157502117,13.3,Difference Makers,promising
jaden servania,5.3198569786744985,North Carolina FC,uslc,24.0,7,0.8134337887881496,-0.9103363781002516,20.8,Progressive Dribblers in Def 3rd,promising
lamin jawneh,4.671139062699527,Texoma FC,usl1,29.0,6,0.717532882135104,-1.6854250130541024,2.7,Difference Makers,prime
rafael mentzingen,5.897394968714085,North Carolina FC,uslc,29.0,3,0.8134337887881496,-0.22932284450686605,49.3,Attacking FBs,prime
joe gallardo,4.807470310305197,Union Omaha,usl1,27.0,2,0.717532882135104,-1.1088027699038387,14.0,Creative 9s,prime
ollie bassett,5.482543736432129,Tampa Bay Rowdies,uslc,27.0,6,0.8134337887881496,-0.7590761127216542,29.2,Difference Makers,prime
solomon asante,5.058606819052483,Texoma FC,usl1,35.0,7,0.717532882135104,-1.241245442939068,9.9,Progressive Dribblers in Def 3rd,Veteran
bradley sample,5.32799131656238,Pittsburgh Riverhounds SC,uslc,24.0,1,0.8134337887881496,-0.9225109838446334,18.5,Progressive Passers in Def 3rd,promising
alejandro mitrano,5.596424466862469,The Miami FC,uslc,27.0,3,0.8134337887881496,-0.5978055155724014,34.5,Attacking FBs,prime
daniel gomez,5.116498531477461,Oakland Roots SC,uslc,25.0,1,0.8134337887881496,-1.1917643716087307,14.3,Progressive Passers in Def 3rd,promising
jackson kasanzu,4.585035116843314,South Georgia Tormenta FC,usl1,22.0,1,0.717532882135104,-1.8683752772973683,2.5,Progressive Passers in Def 3rd,promising
masango akale,4.778768995019793,Spokane Velocity FC,usl1,23.0,6,0.717532882135104,-1.5625481395588043,3.5,Difference Makers,promising
rhys williams,5.458140722768484,Detroit City FC,uslc,29.0,3,0.8134337887881496,-0.7671083644403494,26.0,Attacking FBs,prime
derek gebhard,4.986853530838973,Forward Madison FC,usl1,29.0,2,0.717532882135104,-0.8965483560811137,21.5,Creative 9s,prime
ihsan sacko,5.384931681777551,Phoenix Rising FC,uslc,28.0,2,0.8134337887881496,-0.42552411907789334,46.7,Creative 9s,prime
tyler gibson,5.360528668113906,Oakland Roots SC,uslc,34.0,1,0.8134337887881496,-0.8810873857270797,21.0,Progressive Passers in Def 3rd,Veteran
taylor calheira,5.913663644489848,FC Tulsa,uslc,23.0,0,0.8134337887881496,0.03227892774244757,58.1,High Volume Goalscorers,promising
manuel arteaga,5.4337377091048396,Tampa Bay Rowdies,uslc,31.0,0,0.8134337887881496,-0.5456213305591362,41.1,High Volume Goalscorers,prime
darren smith,5.466275060656366,Detroit City FC,uslc,29.0,2,0.8134337887881496,-0.32927492056920776,50.5,Creative 9s,prime
john scearce,5.572021453198825,Phoenix Rising FC,uslc,27.0,1,0.8134337887881496,-0.6118339979629824,38.2,Progressive Passers in Def 3rd,prime
lyam mackinnon,5.506946750095773,Orange County SC,uslc,25.0,2,0.8134337887881496,-0.281150321314865,51.4,Creative 9s,promising
jordan scarlett,5.498812412207892,Hartford Athletic,uslc,30.0,4,0.8134337887881496,-0.8660265532957008,22.7,No-Nonsense Defender,prime
sean totsch,5.929932320265611,Louisville City FC,uslc,33.0,4,0.8134337887881496,-0.35326332436059465,49.5,No-Nonsense Defender,Veteran
luke ivanovic,5.311722640786617,Monterey Bay FC,uslc,25.0,6,0.8134337887881496,-0.9540958596216479,17.7,Difference Makers,promising
javier mariona,5.001204188481675,AV Alta FC,usl1,20.0,6,0.717532882135104,-1.308602601001857,8.0,Difference Makers,young
isidro martinez,4.907924913804111,Union Omaha,usl1,28.0,5,0.717532882135104,-1.8622890459367345,4.5,10s,prime
rafael jauregui,5.506946750095773,Charlotte Independence,uslc,20.0,6,0.8134337887881496,-0.7312161488787987,32.7,Difference Makers,young
jeciel cedeno,5.555752777423062,Detroit City FC,uslc,25.0,5,0.8134337887881496,-1.140023949509584,16.7,10s,promising
sebastian cruz,5.359970629549227,AV Alta FC,usl1,24.0,6,0.717532882135104,-0.8990130226842005,20.4,Difference Makers,promising
gabriel alves,5.044256161409781,South Georgia Tormenta FC,usl1,26.0,3,0.717532882135104,-1.2738334014256427,12.5,Attacking FBs,prime
jonathan ricketts,5.555752777423062,The Miami FC,uslc,27.0,1,0.8134337887881496,-0.6325457970217587,36.6,Progressive Passers in Def 3rd,prime
marco micaletto,5.523215425871536,Colorado Springs Switchbacks FC,uslc,29.0,3,0.8134337887881496,-0.6874364355613154,30.6,Attacking FBs,prime
michelle benitez,5.832320265611033,Sacramento Republic FC,uslc,29.0,3,0.8134337887881496,-0.308994773385901,48.0,Attacking FBs,prime
joseph farrell,5.246647937683566,Hartford Athletic,uslc,31.0,4,0.8134337887881496,-1.165944668333215,14.1,No-Nonsense Defender,prime
emilio ycaza,5.352394330226025,Charleston Battery,uslc,28.0,2,0.8134337887881496,-0.46402379848136777,43.9,Creative 9s,prime
adrian billhardt,5.32799131656238,Richmond Kickers,uslc,27.0,0,0.8134337887881496,-0.6729552857781297,31.5,High Volume Goalscorers,prime
devon amoo-mensah,5.482543736432129,Detroit City FC,uslc,29.0,4,0.8134337887881496,-0.8853761091045722,19.7,No-Nonsense Defender,prime
elias gartig,5.246647937683566,Las Vegas Lights FC,uslc,22.0,7,0.8134337887881496,-1.003065643135367,19.7,Progressive Dribblers in Def 3rd,promising
ferrety sousa,4.6209117609500705,Forward Madison FC,usl1,34.0,2,0.717532882135104,-1.3295473602794725,4.7,Creative 9s,Veteran
sebastian tregarthen,5.222244924019921,Birmingham Legion FC,uslc,25.0,2,0.8134337887881496,-0.6180225160952644,36.0,Creative 9s,promising
cristian vazquez,5.4906780743200105,The Miami FC,uslc,26.0,6,0.8134337887881496,-0.7497894581073691,30.5,Difference Makers,prime
marcos serrato,5.401200357553313,FC Tulsa,uslc,31.0,6,0.8134337887881496,-0.8519426588645089,25.2,Difference Makers,prime
oscar jimenez,4.534807815093858,South Georgia Tormenta FC,usl1,35.0,3,0.717532882135104,-1.8975586046117088,0.7,Attacking FBs,Veteran
ryan williams,5.669633507853403,Detroit City FC,uslc,34.0,3,0.8134337887881496,-0.5081745955834873,39.1,Attacking FBs,Veteran
quenzi huerman,5.539484101647298,Colorado Springs Switchbacks FC,uslc,25.0,0,0.8134337887881496,-0.4182873753401439,46.8,High Volume Goalscorers,promising
emmanuel johnson,4.9294087600561864,Oakland Roots SC,uslc,22.0,2,0.8134337887881496,-0.9645196307265331,19.6,Creative 9s,promising
evan davila,5.555752777423062,Louisville City FC,uslc,23.0,4,0.8134337887881496,-0.7983031079646494,27.3,No-Nonsense Defender,promising
aaron molloy,5.978738347592899,Charleston Battery,uslc,28.0,4,0.8134337887881496,-0.2952146569339802,50.5,No-Nonsense Defender,prime
christian chaney,5.81605158983527,Charlotte Independence,uslc,30.0,0,0.8134337887881496,-0.08526010784431477,56.0,High Volume Goalscorers,prime
nelson blanco,5.336125654450261,San Antonio FC,uslc,25.0,6,0.8134337887881496,-0.9262358957787923,18.6,Difference Makers,promising
sergio chavez,4.656788405056825,Texoma FC,usl1,28.0,1,0.717532882135104,-1.7770255136307533,4.2,Progressive Passers in Def 3rd,prime
ethan bryant,5.262916613459328,Monterey Bay FC,uslc,23.0,3,0.8134337887881496,-1.006124151077453,17.1,Attacking FBs,promising
francisco bonfiglio,5.81605158983527,The Miami FC,uslc,23.0,0,0.8134337887881496,-0.08526010784431477,56.0,High Volume Goalscorers,promising
xavi gnaulati,5.368663006001787,Monterey Bay FC,uslc,20.0,6,0.8134337887881496,-0.8890892773216507,23.5,Difference Makers,young
boubacar diallo,5.702170859404929,FC Tulsa,uslc,22.0,4,0.8134337887881496,-0.6241571056848019,35.4,No-Nonsense Defender,promising
thomas vancaeyezeele,5.482543736432129,Tampa Bay Rowdies,uslc,30.0,1,0.8134337887881496,-0.7257488927862531,27.3,Progressive Passers in Def 3rd,prime
juan tejada,5.238513599795684,Colorado Springs Switchbacks FC,uslc,28.0,2,0.8134337887881496,-0.5987726763935266,39.3,Creative 9s,prime
beverly makangila,5.157170220916869,Hartford Athletic,uslc,25.0,1,0.8134337887881496,-1.1399848739617888,16.0,Progressive Passers in Def 3rd,promising
mukwelle akale,5.759111224620099,New Mexico United,uslc,28.0,6,0.8134337887881496,-0.44332985583595236,45.6,Difference Makers,prime
brunallergene etou,5.572021453198825,Pittsburgh Riverhounds SC,uslc,31.0,3,0.8134337887881496,-0.6276824889020398,32.6,Attacking FBs,prime
gabriel torres,5.978738347592899,El Paso Locomotive FC,uslc,28.0,3,0.8134337887881496,-0.12973293340807396,50.7,Attacking FBs,prime
jack blake,5.824185927723152,Indy Eleven,uslc,30.0,5,0.8134337887881496,-0.8407470797209496,30.3,10s,prime
deian veron,5.100229855701698,The Miami FC,uslc,24.0,3,0.8134337887881496,-1.2053039732750406,13.8,Attacking FBs,promising
wahab ackwei,5.466275060656366,El Paso Locomotive FC,uslc,28.0,7,0.8134337887881496,-0.7248778480300181,29.2,Progressive Dribblers in Def 3rd,prime
aaron walker,4.929450900268165,South Georgia Tormenta FC,usl1,35.0,1,0.717532882135104,-1.429896411697619,9.2,Progressive Passers in Def 3rd,Veteran
callum johnson,4.82899629676925,One Knoxville SC,usl1,27.0,3,0.717532882135104,-1.5373792619267976,8.6,Attacking FBs,prime
karsen henderlong,4.979678202017622,FC Naples,usl1,24.0,0,0.717532882135104,-1.0923746670286234,16.9,High Volume Goalscorers,promising
jackson walti,5.5150810879836545,Pittsburgh Riverhounds SC,uslc,25.0,4,0.8134337887881496,-0.8466769974868292,24.2,No-Nonsense Defender,promising
robert coronado,5.531349763759417,El Paso Locomotive FC,uslc,28.0,7,0.8134337887881496,-0.6424518346654708,35.2,Progressive Dribblers in Def 3rd,prime
langston blackstock,5.807917251947388,Charleston Battery,uslc,25.0,7,0.8134337887881496,-0.2921412778661416,48.6,Progressive Dribblers in Def 3rd,promising
shane wiedt,5.588290128974588,Detroit City FC,uslc,30.0,1,0.8134337887881496,-0.591122198904205,40.3,Progressive Passers in Def 3rd,prime
joseph brito,5.230379261907802,Rhode Island FC,uslc,26.0,2,0.8134337887881496,-0.608397596244396,37.9,Creative 9s,prime
nazeem bartman,4.649613076235474,Forward Madison FC,usl1,31.0,2,0.717532882135104,-1.2955866540678367,7.5,Creative 9s,prime
kai greene,5.498812412207892,Oakland Roots SC,uslc,32.0,4,0.8134337887881496,-0.8660265532957008,22.7,No-Nonsense Defender,Veteran
dominik wanner,5.360528668113906,Sacramento Republic FC,uslc,26.0,6,0.8134337887881496,-0.8983759319359358,21.7,Difference Makers,prime
stefan lukic,5.181573234580513,FC Tulsa,uslc,29.0,0,0.8134337887881496,-0.8492638391582732,20.2,High Volume Goalscorers,prime
taimu okiyoshi,5.173438896692632,Rhode Island FC,uslc,23.0,7,0.8134337887881496,-1.0957949081704839,16.9,Progressive Dribblers in Def 3rd,promising
shavon john-brown,5.223639381943557,Spokane Velocity FC,usl1,30.0,6,0.717532882135104,-1.0546570624449099,14.2,Difference Makers,prime
arturo ortiz,5.824185927723152,El Paso Locomotive FC,uslc,32.0,4,0.8134337887881496,-0.4790354371182625,44.4,No-Nonsense Defender,Veteran
christopher pearson,5.173438896692632,Las Vegas Lights FC,uslc,22.0,7,0.8134337887881496,-1.0957949081704839,16.9,Progressive Dribblers in Def 3rd,promising
patrick hogan,5.498812412207892,Indy Eleven,uslc,27.0,1,0.8134337887881496,-0.7050370937274768,29.4,Progressive Passers in Def 3rd,prime
ian cerro,4.800294981483846,FC Naples,usl1,28.0,2,0.717532882135104,-1.1172929464567474,13.1,Creative 9s,prime
evan conway,5.393066019665432,North Carolina FC,uslc,27.0,2,0.8134337887881496,-0.41589919922702495,47.7,Creative 9s,prime
javen romero,5.572021453198825,Charlotte Independence,uslc,19.0,7,0.8134337887881496,-0.5909355763126283,39.1,Progressive Dribblers in Def 3rd,young
chris allan,5.628961818413996,Charleston Battery,uslc,26.0,7,0.8134337887881496,-0.5188128146186481,43.7,Progressive Dribblers in Def 3rd,prime
grant stoneman,5.441872046992722,Rhode Island FC,uslc,29.0,3,0.8134337887881496,-0.7870263466601075,24.3,Attacking FBs,prime
matias romero,5.4906780743200105,The Miami FC,uslc,29.0,7,0.8134337887881496,-0.6939680930183122,31.7,Progressive Dribblers in Def 3rd,prime
daniel griffin,5.628961818413996,Pittsburgh Riverhounds SC,uslc,27.0,1,0.8134337887881496,-0.5393427012572631,42.0,Progressive Passers in Def 3rd,prime
benjamin ofeimu,5.401200357553313,Indy Eleven,uslc,24.0,4,0.8134337887881496,-0.9821238881489328,17.2,No-Nonsense Defender,promising
prince saydee,4.872048269697356,Westchester SC,usl1,32.0,0,0.717532882135104,-1.2219766766365552,11.7,High Volume Goalscorers,Veteran
josh o'brien,5.075826842038054,Indy Eleven,uslc,22.0,1,0.8134337887881496,-1.2435438692556724,13.4,Progressive Passers in Def 3rd,promising
michael chilaka,4.750067679734388,Forward Madison FC,usl1,25.0,7,0.717532882135104,-1.6320524694520584,4.9,Progressive Dribblers in Def 3rd,promising
diogo pacheco,5.27105095134721,San Antonio FC,uslc,26.0,0,0.8134337887881496,-0.7415197232037408,27.0,High Volume Goalscorers,prime
bobosi byaruhanga,5.555752777423062,Oakland Roots SC,uslc,23.0,7,0.8134337887881496,-0.6115420796537648,37.3,Progressive Dribblers in Def 3rd,promising
anuar pelaez,4.9438015579108665,Spokane Velocity FC,usl1,32.0,0,0.717532882135104,-1.1355753368979344,14.9,High Volume Goalscorers,Veteran
blake willey,5.344259992338143,Sacramento Republic FC,uslc,18.0,3,0.8134337887881496,-0.90653423997866,20.7,Attacking FBs,young
patrick leal,5.580155791086707,Las Vegas Lights FC,uslc,22.0,7,0.8134337887881496,-0.5806323246420589,40.8,Progressive Dribblers in Def 3rd,promising
jacob erlandson,5.913663644489848,Loudoun United FC,uslc,26.0,1,0.8134337887881496,-0.1768862177286704,47.9,Progressive Passers in Def 3rd,prime
dawson mccartney,5.539484101647298,Birmingham Legion FC,uslc,26.0,1,0.8134337887881496,-0.6532575960805361,34.5,Progressive Passers in Def 3rd,prime
jearl margaritha,5.628961818413996,Phoenix Rising FC,uslc,25.0,6,0.8134337887881496,-0.5919163296645181,38.9,Difference Makers,promising
eric kinzner,4.958152215553569,Chattanooga Red Wolves SC,usl1,22.0,1,0.717532882135104,-1.3933565062309736,10.9,Progressive Passers in Def 3rd,promising
stephen carroll,5.498812412207892,Detroit City FC,uslc,31.0,1,0.8134337887881496,-0.7050370937274768,29.4,Progressive Passers in Def 3rd,prime
aldair sanchez,5.5150810879836545,Rhode Island FC,uslc,23.0,3,0.8134337887881496,-0.6973954266711946,29.3,Attacking FBs,promising
nick moon,5.466275060656366,Tampa Bay Rowdies,uslc,29.0,0,0.8134337887881496,-0.5064416520302151,43.1,High Volume Goalscorers,prime
pedro dolabella,5.7103051972928105,North Carolina FC,uslc,25.0,0,0.8134337887881496,-0.2125940630633082,53.2,High Volume Goalscorers,promising
ronaldo damus,5.368663006001787,Birmingham Legion FC,uslc,25.0,2,0.8134337887881496,-0.44477395877963105,45.3,Creative 9s,promising
luke biasi,5.87299195505044,Pittsburgh Riverhounds SC,uslc,26.0,4,0.8134337887881496,-0.420986769691647,48.5,No-Nonsense Defender,prime
emmanuel samadia,5.824185927723152,Hartford Athletic,uslc,24.0,3,0.8134337887881496,-0.3189537644957801,47.4,Attacking FBs,promising
juan galindrez,4.491755842165751,Forward Madison FC,usl1,31.0,0,0.717532882135104,-1.679903777251248,1.6,High Volume Goalscorers,prime
lewis jamieson,5.417469033329077,Sacramento Republic FC,uslc,23.0,0,0.8134337887881496,-0.5652111698235962,39.5,High Volume Goalscorers,promising
joel garcia,5.344259992338143,Monterey Bay FC,uslc,23.0,3,0.8134337887881496,-0.90653423997866,20.7,Attacking FBs,promising
taylor davila,6.255305835780871,Louisville City FC,uslc,24.0,5,0.8134337887881496,-0.3600902888482946,39.4,10s,promising
abdellatif aboukoura,6.287843187332397,Loudoun United FC,uslc,20.0,6,0.8134337887881496,0.16030269409259781,54.0,Difference Makers,young
jake dengler,4.936626229089516,FC Naples,usl1,26.0,4,0.717532882135104,-1.5346767295707597,7.1,No-Nonsense Defender,prime
luis paredes,5.295453965010854,San Antonio FC,uslc,24.0,6,0.8134337887881496,-0.9726691688502191,16.8,Difference Makers,promising
ben morris,5.368663006001787,Detroit City FC,uslc,26.0,2,0.8134337887881496,-0.44477395877963105,45.3,Creative 9s,prime
dariusz formella,5.303588302898735,Phoenix Rising FC,uslc,29.0,2,0.8134337887881496,-0.5217733175865799,43.0,Creative 9s,prime
ryan doghman,5.750976886732218,Orange County SC,uslc,28.0,6,0.8134337887881496,-0.45261651045023754,44.2,Difference Makers,prime
adam larsson,5.083961179925935,Monterey Bay FC,uslc,25.0,2,0.8134337887881496,-0.7816461535600304,29.0,Creative 9s,promising
giordano colli,5.482543736432129,FC Tulsa,uslc,25.0,3,0.8134337887881496,-0.7372313911107109,27.6,Attacking FBs,promising
jose sinisterra,5.409334695441196,Oakland Roots SC,uslc,26.0,2,0.8134337887881496,-0.39664935952528724,48.6,Creative 9s,prime
mark doyle,5.252340697228962,One Knoxville SC,usl1,26.0,0,0.717532882135104,-0.7640495760218626,23.4,High Volume Goalscorers,prime
wesley leggett,5.262916613459328,Loudoun United FC,uslc,24.0,0,0.8134337887881496,-0.7513146428359708,25.0,High Volume Goalscorers,promising
nicolas cardona,5.531349763759417,The Miami FC,uslc,26.0,2,0.8134337887881496,-0.25227556176226,53.7,Creative 9s,prime
wolfgang prentice,5.547618439535181,Oakland Roots SC,uslc,25.0,2,0.8134337887881496,-0.23302572206052227,55.6,Creative 9s,promising
garven-michee metusala,5.417469033329077,Colorado Springs Switchbacks FC,uslc,25.0,7,0.8134337887881496,-0.7866973580534289,27.5,Progressive Dribblers in Def 3rd,promising
albert dikwa,5.4906780743200105,Rhode Island FC,uslc,27.0,0,0.8134337887881496,-0.47705689313352395,46.0,High Volume Goalscorers,prime
aiden mesias,4.692665049163581,Forward Madison FC,usl1,25.0,7,0.717532882135104,-1.7047607534544744,2.8,Progressive Dribblers in Def 3rd,promising
miles lyons,5.677767845741285,Monterey Bay FC,uslc,22.0,3,0.8134337887881496,-0.49821560447360713,40.1,Attacking FBs,promising
leland archer,5.620827480526114,Charleston Battery,uslc,29.0,1,0.8134337887881496,-0.5496986007866513,41.2,Progressive Passers in Def 3rd,prime
diego mercado,5.539484101647298,The Miami FC,uslc,28.0,4,0.8134337887881496,-0.817652663773522,26.3,No-Nonsense Defender,prime
maliek howell,5.336125654450261,Las Vegas Lights FC,uslc,26.0,7,0.8134337887881496,-0.889729874759115,22.5,Progressive Dribblers in Def 3rd,prime
brecc evans,4.979678202017622,FC Naples,usl1,25.0,1,0.717532882135104,-1.3659515771309894,12.6,Progressive Passers in Def 3rd,promising
raheem sommersall,5.409334695441196,North Carolina FC,uslc,28.0,1,0.8134337887881496,-0.8189519885507486,22.3,Progressive Passers in Def 3rd,prime
cristian parano,5.572021453198825,Sacramento Republic FC,uslc,25.0,7,0.8134337887881496,-0.5909355763126283,39.1,Progressive Dribblers in Def 3rd,promising
hayden white,5.051423828374409,Indy Eleven,uslc,30.0,2,0.8134337887881496,-0.8201458329635049,25.2,Creative 9s,prime
zachary zandi,5.173438896692632,Colorado Springs Switchbacks FC,uslc,29.0,1,0.8134337887881496,-1.1192730749030113,16.8,Progressive Passers in Def 3rd,prime
preston kilwien,4.764418337377091,Texoma FC,usl1,28.0,7,0.717532882135104,-1.6138753984514538,5.6,Progressive Dribblers in Def 3rd,prime
carlos guzman,5.661499169965522,Monterey Bay FC,uslc,31.0,7,0.8134337887881496,-0.4775998079363739,46.1,Progressive Dribblers in Def 3rd,prime
daltyn knutson,5.848588941386796,The Miami FC,uslc,28.0,4,0.8134337887881496,-0.4500111034049542,45.5,No-Nonsense Defender,prime
finn sundstrom,5.612693142638233,North Carolina FC,uslc,18.0,7,0.8134337887881496,-0.5394193179597847,42.6,Progressive Dribblers in Def 3rd,young
mouhamadou war,5.010752138935002,Orange County SC,uslc,25.0,6,0.8134337887881496,-1.2977020803502062,8.8,Difference Makers,promising
nathan messer,5.295392670157067,Portland Hearts of Pine,usl1,24.0,3,0.717532882135104,-0.9663632308409627,19.7,Attacking FBs,promising
ray serrano,5.938066658153493,Louisville City FC,uslc,23.0,2,0.8134337887881496,0.22897043078116872,58.9,Creative 9s,promising
michael bryant,5.759111224620099,Detroit City FC,uslc,30.0,4,0.8134337887881496,-0.5564336603537505,40.4,No-Nonsense Defender,prime
angelo kelly-rosales,4.836171625590601,One Knoxville SC,usl1,32.0,3,0.717532882135104,-1.528594399910093,9.2,Attacking FBs,Veteran
louis perez,5.637096156301877,North Carolina FC,uslc,28.0,0,0.8134337887881496,-0.30074833975338044,52.4,High Volume Goalscorers,prime
braxton montgomery,5.384931681777551,Phoenix Rising FC,uslc,18.0,7,0.8134337887881496,-0.8279103647357031,24.3,Progressive Dribblers in Def 3rd,young
clay holstad,5.702170859404929,Rhode Island FC,uslc,25.0,3,0.8134337887881496,-0.46833863114396984,42.1,Attacking FBs,promising
rodrigo da costa,5.580155791086707,North Carolina FC,uslc,31.0,0,0.8134337887881496,-0.36931277717899164,48.4,High Volume Goalscorers,prime
shawn smart,5.523215425871536,Las Vegas Lights FC,uslc,21.0,7,0.8134337887881496,-0.6527550863360391,34.5,Progressive Dribblers in Def 3rd,promising
julian bravo,5.409334695441196,Oakland Roots SC,uslc,24.0,7,0.8134337887881496,-0.7970006097239971,26.4,Progressive Dribblers in Def 3rd,promising
rodrigo lopez,5.628961818413996,Sacramento Republic FC,uslc,37.0,5,0.8134337887881496,-1.0584029850217744,18.9,10s,Veteran
darwin espinal,6.0438130506959515,Richmond Kickers,uslc,30.0,6,0.8134337887881496,-0.11829694433596435,52.2,Difference Makers,prime
evan lee,4.678314391520878,Greenville Triumph SC,usl1,31.0,3,0.717532882135104,-1.7218613642776062,3.9,Attacking FBs,prime
neveal hackshaw,5.620827480526114,Oakland Roots SC,uslc,29.0,4,0.8134337887881496,-0.7209048847291614,29.8,No-Nonsense Defender,prime
russell cicerone,5.986872685480781,Sacramento Republic FC,uslc,30.0,6,0.8134337887881496,-0.18330352663596156,51.3,Difference Makers,prime
paco craig,5.791648576171625,North Carolina FC,uslc,32.0,4,0.8134337887881496,-0.5177345487360066,41.9,No-Nonsense Defender,Veteran
sivert haugli,4.950976886732218,One Knoxville SC,usl1,26.0,1,0.717532882135104,-1.4024914825976347,10.1,Progressive Passers in Def 3rd,prime
nico gordon,5.645230494189759,Monterey Bay FC,uslc,23.0,1,0.8134337887881496,-0.5186309021984857,42.9,Progressive Passers in Def 3rd,promising
owen damm,5.783514238283744,FC Tulsa,uslc,21.0,3,0.8134337887881496,-0.36874872004517667,45.1,Attacking FBs,promising
zane bubb,5.166236751372749,Greenville Triumph SC,usl1,25.0,4,0.717532882135104,-1.2615837208673337,11.1,No-Nonsense Defender,promising
jorge hernandez,6.230902822117226,San Antonio FC,uslc,24.0,5,0.8134337887881496,-0.38729727701089806,37.9,10s,promising
timmy mehl,4.879223598518707,Forward Madison FC,usl1,29.0,7,0.717532882135104,-1.4684588304466204,7.7,Progressive Dribblers in Def 3rd,prime
nick ross,5.81605158983527,Sacramento Republic FC,uslc,33.0,1,0.8134337887881496,-0.30115701208133033,45.4,Progressive Passers in Def 3rd,Veteran
luka prpa,4.628087089771421,FC Naples,usl1,26.0,1,0.717532882135104,-1.8135654190973987,3.4,Progressive Passers in Def 3rd,prime
sean suber,5.750976886732218,Pittsburgh Riverhounds SC,uslc,24.0,4,0.8134337887881496,-0.5661084382581864,38.9,No-Nonsense Defender,promising
duke lacroix,5.393066019665432,Colorado Springs Switchbacks FC,uslc,31.0,7,0.8134337887881496,-0.8176071130651348,25.4,Progressive Dribblers in Def 3rd,prime
babacar diene,4.606561103307368,One Knoxville SC,usl1,28.0,0,0.717532882135104,-1.5416616336694533,3.2,High Volume Goalscorers,prime
lucio berron,5.352394330226025,San Antonio FC,uslc,23.0,0,0.8134337887881496,-0.6435705268814386,35.9,High Volume Goalscorers,promising
perrin barnes,5.580155791086707,Pittsburgh Riverhounds SC,uslc,24.0,3,0.8134337887881496,-0.6177234977921596,33.6,Attacking FBs,promising
arturo ordonez,5.6859021836291666,Louisville City FC,uslc,28.0,1,0.8134337887881496,-0.46685140455154395,43.7,Progressive Passers in Def 3rd,prime
will seymore,5.6859021836291666,New Mexico United,uslc,33.0,4,0.8134337887881496,-0.6435066614936733,34.3,No-Nonsense Defender,Veteran
