Team_1,Team_1_ID,Team_2,Team_2_ID,Distance_miles
Las Vegas Lights FC,915809,Columbus Crew,6001,1762.1361908593399
Las Vegas Lights FC,915809,D.C. United,6602,2088.9905552865034
Las Vegas Lights FC,915809,FC Cincinnati,722265,1696.1675018104347
Las Vegas Lights FC,915809,FC Dallas,6399,1061.1575628426003
Las Vegas Lights FC,915809,FC Tulsa,614325,1071.6278705404516
Las Vegas Lights FC,915809,Hartford Athletic,1003206,2295.707631286447
Las Vegas Lights FC,915809,Inter Miami CF,960720,2168.966365532407
Las Vegas Lights FC,915809,Lexington SC,1430405,1695.4867104845357
Las Vegas Lights FC,915809,Los Angeles Galaxy,6637,238.5917567240716
Las Vegas Lights FC,915809,Loudoun United FC,1003205,2056.8693239395816
Las Vegas Lights FC,915809,New England Revolution,6580,2365.512896979612
Las Vegas Lights FC,915809,New York City FC,546238,2233.5966166789995
Las Vegas Lights FC,915809,New York Red Bulls,6514,2228.3187488933354
Las Vegas Lights FC,915809,North Carolina FC,162185,2026.7239356492123
Las Vegas Lights FC,915809,Oakland Roots SC,1130413,406.906396992905
Las Vegas Lights FC,915809,One Knoxville SC,1358088,1739.8280241115006
Las Vegas Lights FC,915809,Orlando City FC,267810,2026.3284370059414
Las Vegas Lights FC,915809,Philadelphia Union,191716,2166.05308525197
Las Vegas Lights FC,915809,Phoenix Rising FC,424268,255.95665104480977
Las Vegas Lights FC,915809,Portland Hearts of Pine,1701883,2408.417482862244
Las Vegas Lights FC,915809,Portland Timbers,307690,755.8275142115839
Las Vegas Lights FC,915809,Rhode Island FC,1597140,2360.7663402316575
Las Vegas Lights FC,915809,Richmond Kickers,267811,2073.713155946138
Las Vegas Lights FC,915809,Sacramento Republic FC,521004,386.36963088468354
Las Vegas Lights FC,915809,San Antonio FC,722269,1073.6957734799928
Las Vegas Lights FC,915809,San Jose Earthquakes,6603,385.59293318302286
Las Vegas Lights FC,915809,Seattle Sounders FC,130394,870.0239033615711
Las Vegas Lights FC,915809,South Georgia Tormenta FC,727430,1915.2826808148827
Las Vegas Lights FC,915809,Spokane Velocity FC,1584038,801.5089119491635
Las Vegas Lights FC,915809,Sporting Kansas City,6604,1140.4728928278005
Las Vegas Lights FC,915809,St. Louis CITY SC,1427963,1377.2474153736123
Las Vegas Lights FC,915809,Toronto FC,56453,1949.7324617951572
Los Angeles FC,867280,Louisville City FC,614316,1837.2941887873537
Los Angeles FC,867280,Miami FC,721896,2344.782806095044
Los Angeles FC,867280,Minnesota United FC,207242,1524.1401117128285
Los Angeles FC,867280,Monterey Bay FC,915808,265.28028529062726
Los Angeles FC,867280,Nashville SC,915807,1781.175878119046
Los Angeles FC,867280,New Mexico United,1003208,672.0564606013061
Los Angeles FC,867280,Orange County SC,267813,158.81355690820328
Los Angeles FC,867280,Pittsburgh Riverhounds FC,267816,2137.9509100748774
Los Angeles FC,867280,Real Salt Lake City,6606,572.0555203042377
Los Angeles FC,867280,San Diego FC,1701119,112.5351587574862
Los Angeles FC,867280,Tampa Bay Rowdies,197328,2154.640270902678
Los Angeles FC,867280,Texoma FC,1701884,1247.3402223681294
Los Angeles FC,867280,Union Omaha,1121685,1309.4606817807985
Los Angeles FC,867280,Vancouver Whitecaps FC,307691,1078.6920394440574
Los Angeles FC,867280,Westchester SC,1706430,2455.5599770356152
Los Angeles FC,867280,Atlanta United FC,773958,1933.4585671344807
Los Angeles FC,867280,CF Montreal,161195,2475.0810416352624
Los Angeles FC,867280,Charleston Battery,162183,2209.56382505761
Los Angeles FC,867280,Charlotte FC,1323940,2130.58678390554
Los Angeles FC,867280,Colorado Rapids,8314,841.737533242917
Los Angeles FC,867280,Colorado Springs Switchbacks FC,614321,827.3998106766489
Los Angeles FC,867280,Columbus Crew,6001,1982.921390009065
Los Angeles FC,867280,D.C. United,6602,2307.4514581595913
Los Angeles FC,867280,FC Cincinnati,722265,1914.3766333806186
Los Angeles FC,867280,FC Dallas,6399,1239.1454651761596
Los Angeles FC,867280,FC Tulsa,614325,1273.4928695308472
Los Angeles FC,867280,Hartford Athletic,1003206,2521.0432661391906
Los Angeles FC,867280,Inter Miami CF,960720,2334.8461659904547
Los Angeles FC,867280,Lexington SC,1430405,1909.5573676629829
Los Angeles FC,867280,Los Angeles Galaxy,6637,14.08148868123028
Los Angeles FC,867280,Loudoun United FC,1003205,2275.6871620693873
Los Angeles FC,867280,New England Revolution,6580,2591.548667867882
Los Angeles FC,867280,New York City FC,546238,2456.8825244029285
Los Angeles FC,867280,New York Red Bulls,6514,2451.6856676907355
Los Angeles FC,867280,North Carolina FC,162185,2235.100360087956
Los Angeles FC,867280,Oakland Roots SC,1130413,333.99317325881236
Los Angeles FC,867280,One Knoxville SC,1358088,1946.356471529861
Los Angeles FC,867280,Orlando City FC,267810,2202.501203133766
Los Angeles FC,867280,Philadelphia Union,191716,2387.134463666189
Los Angeles FC,867280,Phoenix Rising FC,424268,363.02329812177993
Los Angeles FC,867280,Portland Hearts of Pine,1701883,2636.8229509358302
Los Angeles FC,867280,Portland Timbers,307690,823.6304790169551
Los Angeles FC,867280,Rhode Island FC,1597140,2586.420867006562
Los Angeles FC,867280,Richmond Kickers,267811,2288.375044668627
Los Angeles FC,867280,Sacramento Republic FC,521004,356.6734283329639
Los Angeles FC,867280,San Antonio FC,722269,1211.7416279144313
Los Angeles FC,867280,San Jose Earthquakes,6603,303.80548242737615
Los Angeles FC,867280,Seattle Sounders FC,130394,956.7058930628147
Los Angeles FC,867280,South Georgia Tormenta FC,727430,2107.887104296914
Los Angeles FC,867280,Spokane Velocity FC,1584038,940.0323973956127
Los Angeles FC,867280,Sporting Kansas City,6604,1358.8978792383332
Los Angeles FC,867280,St. Louis CITY SC,1427963,1593.4430036924816
Los Angeles FC,867280,Toronto FC,56453,2178.1719436195076
Louisville City FC,614316,Miami FC,721896,920.1967354573601
Louisville City FC,614316,Minnesota United FC,207242,608.3440811709197
Louisville City FC,614316,Monterey Bay FC,915808,1975.087917283272
Louisville City FC,614316,Nashville SC,915807,176.09925863981695
Louisville City FC,614316,New Mexico United,1003208,1178.7321438135205
Louisville City FC,614316,Orange County SC,267813,1848.7749033968396
Louisville City FC,614316,Pittsburgh Riverhounds FC,267816,336.79721090509446
Louisville City FC,614316,Real Salt Lake City,6606,1404.6450209485088
Louisville City FC,614316,San Diego FC,1701119,1803.095937182931
Louisville City FC,614316,Tampa Bay Rowdies,197328,734.9690082845656
Louisville City FC,614316,Texoma FC,1701884,688.9039919872127
Louisville City FC,614316,Union Omaha,1121685,587.9405307490701
Louisville City FC,614316,Vancouver Whitecaps FC,307691,1994.4353182731643
Louisville City FC,614316,Westchester SC,1706430,647.2994273291564
Louisville City FC,614316,Atlanta United FC,773958,306.5800821258549
Louisville City FC,614316,CF Montreal,161195,802.1290715648641
Louisville City FC,614316,Charleston Battery,162183,499.5601607978969
Louisville City FC,614316,Charlotte FC,1323940,349.2600598994619
Louisville City FC,614316,Colorado Rapids,8314,1035.428507013401
Louisville City FC,614316,Colorado Springs Switchbacks FC,614321,1027.9764745020082
Louisville City FC,614316,Columbus Crew,6001,188.88186489828826
Louisville City FC,614316,D.C. United,6602,474.7677381632646
Louisville City FC,614316,FC Cincinnati,722265,99.35414909175465
Louisville City FC,614316,FC Dallas,6399,717.4692594398065
Louisville City FC,614316,FC Tulsa,614325,585.3352757018698
Louisville City FC,614316,Hartford Athletic,1003206,731.8002684020126
Louisville City FC,614316,Inter Miami CF,960720,892.8703239417147
Louisville City FC,614316,Lexington SC,1430405,74.83095642649276
Louisville City FC,614316,Los Angeles Galaxy,6637,1837.8703299498463
Louisville City FC,614316,Loudoun United FC,1003205,444.6825614089546
Louisville City FC,614316,New England Revolution,6580,807.3335871728634
Louisville City FC,614316,New York City FC,546238,649.284817000707
Louisville City FC,614316,New York Red Bulls,6514,645.0202308526981
Louisville City FC,614316,North Carolina FC,162185,420.77818376166283
Louisville City FC,614316,Oakland Roots SC,1130413,1980.6269193787252
Louisville City FC,614316,One Knoxville SC,1358088,186.92343399082324
Louisville City FC,614316,Orlando City FC,267810,700.1089151720624
Louisville City FC,614316,Philadelphia Union,191716,565.324641469776
Louisville City FC,614316,Phoenix Rising FC,424268,1510.6229398708645
Louisville City FC,614316,Portland Hearts of Pine,1701883,887.4579014569919
Louisville City FC,614316,Portland Timbers,307690,1952.7769249088883
Louisville City FC,614316,Rhode Island FC,1597140,797.7158452229123
Louisville City FC,614316,Richmond Kickers,267811,451.43162783138627
Louisville City FC,614316,Sacramento Republic FC,521004,1929.407754735117
Louisville City FC,614316,San Antonio FC,722269,943.7009704464058
Louisville City FC,614316,San Jose Earthquakes,6603,1970.3051246547634
Louisville City FC,614316,Seattle Sounders FC,130394,1944.7581934119992
Louisville City FC,614316,South Georgia Tormenta FC,727430,460.7085827269695
Louisville City FC,614316,Spokane Velocity FC,1584038,1718.4128764156942
Louisville City FC,614316,Sporting Kansas City,6604,483.8193032497332
Louisville City FC,614316,St. Louis CITY SC,1427963,245.47645939869912
Louisville City FC,614316,Toronto FC,56453,494.8199123985265
Miami FC,721896,Minnesota United FC,207242,1514.3699644062876
Miami FC,721896,Monterey Bay FC,915808,2554.0751533456178
Miami FC,721896,Nashville SC,915807,803.1075275854159
Miami FC,721896,New Mexico United,1003208,1695.9032501054103
Miami FC,721896,Orange County SC,267813,2413.609536641023
Miami FC,721896,Pittsburgh Riverhounds FC,267816,1010.0406017612883
Miami FC,721896,Real Salt Lake City,6606,2085.202689008197
Miami FC,721896,San Diego FC,1701119,2271.5163149352984
Miami FC,721896,Tampa Bay Rowdies,197328,208.50035631849306
Miami FC,721896,Texoma FC,1701884,1124.4304291430735
Miami FC,721896,Union Omaha,1121685,1398.6400226655053
Miami FC,721896,Vancouver Whitecaps FC,307691,2805.535287793832
Miami FC,721896,Westchester SC,1706430,1089.85795623503
Miami FC,721896,Atlanta United FC,773958,619.2208051757124
Miami FC,721896,CF Montreal,161195,1413.9364277204425
Miami FC,721896,Charleston Battery,162183,484.32788763926493
Miami FC,721896,Charlotte FC,1323940,647.522580122773
Miami FC,721896,Colorado Rapids,8314,1723.6724248191865
Miami FC,721896,Colorado Springs Switchbacks FC,614321,1687.6455564176865
Miami FC,721896,Columbus Crew,6001,994.9689053405926
Miami FC,721896,D.C. United,6602,923.6619343726783
Miami FC,721896,FC Cincinnati,722265,953.7080887778258
Miami FC,721896,FC Dallas,6399,1123.0877497096492
Miami FC,721896,FC Tulsa,614325,1171.2443427085086
Miami FC,721896,Hartford Athletic,1003206,1182.9937353368528
Miami FC,721896,Inter Miami CF,960720,29.68527030213374
Miami FC,721896,Lexington SC,1430405,875.5749711168017
Miami FC,721896,Los Angeles Galaxy,6637,2339.9630655346095
Miami FC,721896,Loudoun United FC,1003205,929.6347845775825
Miami FC,721896,New England Revolution,6580,1234.9018137301487
Miami FC,721896,New York City FC,546238,1092.839373129897
Miami FC,721896,New York Red Bulls,6514,1094.000733087052
Miami FC,721896,North Carolina FC,162185,695.742105046557
Miami FC,721896,Oakland Roots SC,1130413,2584.484152782345
Miami FC,721896,One Knoxville SC,1358088,737.1048141979112
Miami FC,721896,Orlando City FC,267810,220.0939678443581
Miami FC,721896,Philadelphia Union,191716,1008.3633670672845
Miami FC,721896,Phoenix Rising FC,424268,1981.8419119681646
Miami FC,721896,Portland Hearts of Pine,1701883,1354.397367518766
Miami FC,721896,Portland Timbers,307690,2709.074581471138
Miami FC,721896,Rhode Island FC,1597140,1218.4412611264036
Miami FC,721896,Richmond Kickers,267811,829.5411625663721
Miami FC,721896,Sacramento Republic FC,521004,2551.3323441216953
Miami FC,721896,San Antonio FC,722269,1144.7648205188398
Miami FC,721896,San Jose Earthquakes,6603,2565.4172519300737
Miami FC,721896,Seattle Sounders FC,130394,2734.052137985655
Miami FC,721896,South Georgia Tormenta FC,727430,467.5811081016609
Miami FC,721896,Spokane Velocity FC,1584038,2521.43660938031
Miami FC,721896,Sporting Kansas City,6604,1237.215908058596
Miami FC,721896,St. Louis CITY SC,1427963,1061.7567274831677
Miami FC,721896,Toronto FC,56453,1232.5101444155305
Minnesota United FC,207242,Monterey Bay FC,915808,1589.0582464956756
Minnesota United FC,207242,Nashville SC,915807,712.7348390208709
Minnesota United FC,207242,New Mexico United,1003208,978.3416362594207
Minnesota United FC,207242,Orange County SC,267813,1486.170926007822
Minnesota United FC,207242,Pittsburgh Riverhounds FC,267816,744.7329833734982
Minnesota United FC,207242,Real Salt Lake City,6606,988.5168651823309
Minnesota United FC,207242,San Diego FC,1701119,1526.546299470011
Minnesota United FC,207242,Tampa Bay Rowdies,197328,1317.3107156939159
Minnesota United FC,207242,Texoma FC,1701884,801.9039363702161
Minnesota United FC,207242,Union Omaha,1121685,299.1925418206952
Minnesota United FC,207242,Vancouver Whitecaps FC,307691,1424.631713037386
Minnesota United FC,207242,Westchester SC,1706430,1022.6185379733982
Minnesota United FC,207242,Atlanta United FC,773958,895.7601108029352
Minnesota United FC,207242,CF Montreal,161195,963.2554029796655
Minnesota United FC,207242,Charleston Battery,162183,1107.001120492318
Minnesota United FC,207242,Charlotte FC,1323940,949.4611033835422
Minnesota United FC,207242,Colorado Rapids,8314,689.633842971061
Minnesota United FC,207242,Colorado Springs Switchbacks FC,614321,719.97177013434
Minnesota United FC,207242,Columbus Crew,6001,629.6152337397011
Minnesota United FC,207242,D.C. United,6602,940.2102846476222
Minnesota United FC,207242,FC Cincinnati,722265,614.5939105366905
Minnesota United FC,207242,FC Dallas,6399,837.1356756722281
Minnesota United FC,207242,FC Tulsa,614325,631.7096865985712
Minnesota United FC,207242,Hartford Athletic,1003206,1061.9918625237983
Minnesota United FC,207242,Inter Miami CF,960720,1488.4911766360076
Minnesota United FC,207242,Lexington SC,1430405,670.5427844676383
Minnesota United FC,207242,Los Angeles Galaxy,6637,1529.150469903436
Minnesota United FC,207242,Loudoun United FC,1003205,907.4451133962109
Minnesota United FC,207242,New England Revolution,6580,1122.9664476940295
Minnesota United FC,207242,New York City FC,546238,1022.9697144511795
Minnesota United FC,207242,New York Red Bulls,6514,1017.1352593104439
Minnesota United FC,207242,North Carolina FC,162185,994.7853953386343
Minnesota United FC,207242,Oakland Roots SC,1130413,1573.7288757316667
Minnesota United FC,207242,One Knoxville SC,1358088,794.6177123864927
Minnesota United FC,207242,Orlando City FC,267810,1296.077855844894
Minnesota United FC,207242,Philadelphia Union,191716,982.4579296729192
Minnesota United FC,207242,Phoenix Rising FC,424268,1276.0139227519949
Minnesota United FC,207242,Portland Hearts of Pine,1701883,1143.6473798250277
Minnesota United FC,207242,Portland Timbers,307690,1424.1426482549475
Minnesota United FC,207242,Rhode Island FC,1597140,1121.9152161059108
Minnesota United FC,207242,Richmond Kickers,267811,967.9177794476585
Minnesota United FC,207242,Sacramento Republic FC,521004,1511.5897713517186
Minnesota United FC,207242,San Antonio FC,722269,1100.260352491772
Minnesota United FC,207242,San Jose Earthquakes,6603,1571.4159108886765
Minnesota United FC,207242,Seattle Sounders FC,130394,1391.5180698250667
Minnesota United FC,207242,South Georgia Tormenta FC,727430,1066.3549551237516
Minnesota United FC,207242,Spokane Velocity FC,1584038,1162.1520666167812
Minnesota United FC,207242,Sporting Kansas City,6604,420.37362804456956
Minnesota United FC,207242,St. Louis CITY SC,1427963,467.2306054205597
Minnesota United FC,207242,Toronto FC,56453,695.6918686300875
Monterey Bay FC,915808,Nashville SC,915807,1939.608884109091
Monterey Bay FC,915808,New Mexico United,1003208,859.1411843668618
Monterey Bay FC,915808,Orange County SC,267813,141.43318219681055
Monterey Bay FC,915808,Pittsburgh Riverhounds FC,267816,2255.6165360693167
Monterey Bay FC,915808,Real Salt Lake City,6606,600.5551030460381
Monterey Bay FC,915808,San Diego FC,1701119,376.8757037529745
Monterey Bay FC,915808,Tampa Bay Rowdies,197328,2358.034000175104
Monterey Bay FC,915808,Texoma FC,1701884,1437.7120380536337
Monterey Bay FC,915808,Union Omaha,1121685,1414.3659407567898
Monterey Bay FC,915808,Vancouver Whitecaps FC,307691,874.438610686494
Monterey Bay FC,915808,Westchester SC,1706430,2567.902109972219
Monterey Bay FC,915808,Atlanta United FC,773958,2103.920747464363
Monterey Bay FC,915808,CF Montreal,161195,2552.0083356733976
Monterey Bay FC,915808,Charleston Battery,162183,2381.07044128167
Monterey Bay FC,915808,Charlotte FC,1323940,2287.81033772202
Monterey Bay FC,915808,Colorado Rapids,8314,944.1692701180983
Monterey Bay FC,915808,Colorado Springs Switchbacks FC,614321,947.1281382481485
Monterey Bay FC,915808,Columbus Crew,6001,2104.9575212968507
Monterey Bay FC,915808,D.C. United,6602,2434.738423018963
Monterey Bay FC,915808,FC Cincinnati,722265,2043.899721131864
Monterey Bay FC,915808,FC Dallas,6399,1434.4181031045052
Monterey Bay FC,915808,FC Tulsa,614325,1438.6072431974312
Monterey Bay FC,915808,Hartford Athletic,1003206,2625.2864130626945
Monterey Bay FC,915808,Inter Miami CF,960720,2542.1587584297295
Monterey Bay FC,915808,Lexington SC,1430405,2049.1722703084415
Monterey Bay FC,915808,Los Angeles Galaxy,6637,277.53738033020414
Monterey Bay FC,915808,Loudoun United FC,1003205,2402.1108791743027
Monterey Bay FC,915808,New England Revolution,6580,2692.664717604042
Monterey Bay FC,915808,New York City FC,546238,2568.940354157011
Monterey Bay FC,915808,New York Red Bulls,6514,2563.482575607476
Monterey Bay FC,915808,North Carolina FC,162185,2385.6664458729642
Monterey Bay FC,915808,Oakland Roots SC,1130413,77.57077815513517
Monterey Bay FC,915808,One Knoxville SC,1358088,2101.194952663401
Monterey Bay FC,915808,Orlando City FC,267810,2399.3939780887135
Monterey Bay FC,915808,Philadelphia Union,191716,2506.602719051259
Monterey Bay FC,915808,Phoenix Rising FC,424268,594.0197166779307
Monterey Bay FC,915808,Portland Hearts of Pine,1701883,2726.6166182566803
Monterey Bay FC,915808,Portland Timbers,307690,613.7796271409984
Monterey Bay FC,915808,Rhode Island FC,1597140,2689.1326515774035
Monterey Bay FC,915808,Richmond Kickers,267811,2425.3159135467326
Monterey Bay FC,915808,Sacramento Republic FC,521004,132.78965308798132
Monterey Bay FC,915808,San Antonio FC,722269,1439.3467600351814
Monterey Bay FC,915808,San Jose Earthquakes,6603,48.60992196669944
Monterey Bay FC,915808,Seattle Sounders FC,130394,755.7124171696952
Monterey Bay FC,915808,South Georgia Tormenta FC,727430,2284.649517953589
Monterey Bay FC,915808,Spokane Velocity FC,1584038,792.5700127586067
Monterey Bay FC,915808,Sporting Kansas City,6604,1491.2805929280591
Monterey Bay FC,915808,St. Louis CITY SC,1427963,1729.6472707526077
Monterey Bay FC,915808,Toronto FC,56453,2269.989817470931
Nashville SC,915807,New Mexico United,1003208,1111.4603275475667
Nashville SC,915807,Orange County SC,267813,1807.8580070059775
Nashville SC,915807,Pittsburgh Riverhounds FC,267816,484.9168029548293
Nashville SC,915807,Real Salt Lake City,6606,1392.8880421520948
Nashville SC,915807,San Diego FC,1701119,1736.9065969098954
Nashville SC,915807,Tampa Bay Rowdies,197328,604.5787302217492
Nashville SC,915807,Texoma FC,1701884,574.3742974230383
Nashville SC,915807,Union Omaha,1121685,616.4321480985577
Nashville SC,915807,Vancouver Whitecaps FC,307691,2039.4166039241768
Nashville SC,915807,Westchester SC,1706430,773.7667110817068
Nashville SC,915807,Atlanta United FC,773958,191.56722259952338
Nashville SC,915807,CF Montreal,161195,964.2947266622396
Nashville SC,915807,Charleston Battery,162183,452.8856075636176
Nashville SC,915807,Charlotte FC,1323940,349.50782302725963
Nashville SC,915807,Colorado Rapids,8314,1018.8976109517414
Nashville SC,915807,Colorado Springs Switchbacks FC,614321,1000.6781340202041
Nashville SC,915807,Columbus Crew,6001,354.35653434885853
Nashville SC,915807,D.C. United,6602,582.7966239086056
Nashville SC,915807,FC Cincinnati,722265,267.38696999202074
Nashville SC,915807,FC Dallas,6399,597.9367477938047
Nashville SC,915807,FC Tulsa,614325,507.89150070407567
Nashville SC,915807,Hartford Athletic,1003206,865.7745125003947
Nashville SC,915807,Inter Miami CF,960720,777.9442064737317
Nashville SC,915807,Lexington SC,1430405,198.03973736980694
Nashville SC,915807,Los Angeles Galaxy,6637,1780.4083126873754
Nashville SC,915807,Loudoun United FC,1003205,557.5801571510401
Nashville SC,915807,New England Revolution,6580,941.1947009794043
Nashville SC,915807,New York City FC,546238,776.1149594575668
Nashville SC,915807,New York Red Bulls,6514,772.6190457207913
Nashville SC,915807,North Carolina FC,162185,456.40567471002055
Nashville SC,915807,Oakland Roots SC,1130413,1952.2338482559012
Nashville SC,915807,One Knoxville SC,1358088,166.61435720143314
Nashville SC,915807,Orlando City FC,267810,586.9018071238163
Nashville SC,915807,Philadelphia Union,191716,684.160815226572
Nashville SC,915807,Phoenix Rising FC,424268,1439.8929215344283
Nashville SC,915807,Portland Hearts of Pine,1701883,1031.3307808219397
Nashville SC,915807,Portland Timbers,307690,1974.6370910381095
Nashville SC,915807,Rhode Island FC,1597140,929.8621695669649
Nashville SC,915807,Richmond Kickers,267811,534.0289636280089
Nashville SC,915807,Sacramento Republic FC,521004,1905.744404623921
Nashville SC,915807,San Antonio FC,722269,799.9766518035939
Nashville SC,915807,San Jose Earthquakes,6603,1939.2970601764591
Nashville SC,915807,Seattle Sounders FC,130394,1979.919925743654
Nashville SC,915807,South Georgia Tormenta FC,727430,377.98572306989325
Nashville SC,915807,Spokane Velocity FC,1584038,1758.2137777622183
Nashville SC,915807,Sporting Kansas City,6604,474.29140926573314
Nashville SC,915807,St. Louis CITY SC,1427963,262.82372364604606
Nashville SC,915807,Toronto FC,56453,664.7991240282959
New Mexico United,1003208,Orange County SC,267813,719.699635838664
New Mexico United,1003208,Pittsburgh Riverhounds FC,267816,1493.395780080686
New Mexico United,1003208,Real Salt Lake City,6606,476.4383506144704
New Mexico United,1003208,San Diego FC,1701119,626.045633516736
New Mexico United,1003208,Tampa Bay Rowdies,197328,1498.9424923308638
New Mexico United,1003208,Texoma FC,1701884,579.7277270375622
New Mexico United,1003208,Union Omaha,1121685,708.3061701340081
New Mexico United,1003208,Vancouver Whitecaps FC,307691,1290.0065823743423
New Mexico United,1003208,Westchester SC,1706430,1812.630415397119
New Mexico United,1003208,Atlanta United FC,773958,1261.4036719839435
New Mexico United,1003208,CF Montreal,161195,1872.8293245608609
New Mexico United,1003208,Charleston Battery,162183,1537.5590774433554
New Mexico United,1003208,Charlotte FC,1323940,1460.3794773579614
New Mexico United,1003208,Colorado Rapids,8314,339.28509088140476
New Mexico United,1003208,Colorado Springs Switchbacks FC,614321,283.193836288086
New Mexico United,1003208,Columbus Crew,6001,1336.171561151845
New Mexico United,1003208,D.C. United,6602,1652.8473446305993
New Mexico United,1003208,FC Cincinnati,722265,1261.671300141548
New Mexico United,1003208,FC Dallas,6399,575.34441242739
New Mexico United,1003208,FC Tulsa,614325,603.6904167567984
New Mexico United,1003208,Hartford Athletic,1003206,1885.4831718789542
New Mexico United,1003208,Inter Miami CF,960720,1683.5092792245698
New Mexico United,1003208,Lexington SC,1430405,1249.0163985407241
New Mexico United,1003208,Los Angeles Galaxy,6637,670.4454221763328
New Mexico United,1003208,Loudoun United FC,1003205,1622.0114740965994
New Mexico United,1003208,New England Revolution,6580,1958.4907488684896
New Mexico United,1003208,New York City FC,546238,1814.2106971778214
New Mexico United,1003208,New York Red Bulls,6514,1809.3143170654162
New Mexico United,1003208,North Carolina FC,162185,1566.9414803704728
New Mexico United,1003208,Oakland Roots SC,1130413,888.7744116164318
New Mexico United,1003208,One Knoxville SC,1358088,1277.4026796000173
New Mexico United,1003208,Orlando City FC,267810,1540.752464779957
New Mexico United,1003208,Philadelphia Union,191716,1738.3404122180957
New Mexico United,1003208,Phoenix Rising FC,424268,331.9483729224163
New Mexico United,1003208,Portland Hearts of Pine,1701883,2015.856771404318
New Mexico United,1003208,Portland Timbers,307690,1110.4126546437362
New Mexico United,1003208,Rhode Island FC,1597140,1951.7461579099672
New Mexico United,1003208,Richmond Kickers,267811,1627.0752090498363
New Mexico United,1003208,Sacramento Republic FC,521004,858.2885801487686
New Mexico United,1003208,San Antonio FC,722269,613.2173716749232
New Mexico United,1003208,San Jose Earthquakes,6603,869.5151864100616
New Mexico United,1003208,Seattle Sounders FC,130394,1185.0264418881088
New Mexico United,1003208,South Georgia Tormenta FC,727430,1436.4303407839184
New Mexico United,1003208,Spokane Velocity FC,1584038,1032.4728662295722
New Mexico United,1003208,Sporting Kansas City,6604,714.7398650464977
New Mexico United,1003208,St. Louis CITY SC,1427963,939.4347806876608
New Mexico United,1003208,Toronto FC,56453,1562.132475803742
Orange County SC,267813,Pittsburgh Riverhounds FC,267816,2135.7328099622623
Orange County SC,267813,Real Salt Lake City,6606,503.0298937984382
Orange County SC,267813,San Diego FC,1701119,268.31971509857533
Orange County SC,267813,Tampa Bay Rowdies,197328,2218.1695246059166
Orange County SC,267813,Texoma FC,1701884,1299.0052369927696
Orange County SC,267813,Union Omaha,1121685,1296.6708448037366
Orange County SC,267813,Vancouver Whitecaps FC,307691,922.0527101572591
Orange County SC,267813,Westchester SC,1706430,2450.127505286117
Orange County SC,267813,Atlanta United FC,773958,1969.600744069531
Orange County SC,267813,CF Montreal,161195,2446.6400466029895
Orange County SC,267813,Charleston Battery,162183,2246.755171527071
Orange County SC,267813,Charlotte FC,1323940,2156.7436397807883
Orange County SC,267813,Colorado Rapids,8314,824.6720453144226
Orange County SC,267813,Colorado Springs Switchbacks FC,614321,822.4579116381102
Orange County SC,267813,Columbus Crew,6001,1983.4867678075348
Orange County SC,267813,D.C. United,6602,2312.1037159582766
Orange County SC,267813,FC Cincinnati,722265,1920.0749173904067
Orange County SC,267813,FC Dallas,6399,1295.025959078915
Orange County SC,267813,FC Tulsa,614325,1304.5167534675404
Orange County SC,267813,Hartford Athletic,1003206,2510.271854197694
Orange County SC,267813,Inter Miami CF,960720,2401.896828647078
Orange County SC,267813,Lexington SC,1430405,1922.460429281662
Orange County SC,267813,Los Angeles Galaxy,6637,172.8635228420143
Orange County SC,267813,Loudoun United FC,1003205,2279.7000093865495
Orange County SC,267813,New England Revolution,6580,2578.7931788157543
Orange County SC,267813,New York City FC,546238,2451.2598609579322
Orange County SC,267813,New York Red Bulls,6514,2445.8811283379187
Orange County SC,267813,North Carolina FC,162185,2256.3916839448116
Orange County SC,267813,Oakland Roots SC,1130413,191.4064961121601
Orange County SC,267813,One Knoxville SC,1358088,1970.5239761485159
Orange County SC,267813,Orlando City FC,267810,2260.4178247235313
Orange County SC,267813,Philadelphia Union,191716,2386.4689415963135
Orange County SC,267813,Phoenix Rising FC,424268,454.10458275580953
Orange County SC,267813,Portland Hearts of Pine,1701883,2616.756712175895
Orange County SC,267813,Portland Timbers,307690,665.7149626698813
Orange County SC,267813,Rhode Island FC,1597140,2574.7112794461746
Orange County SC,267813,Richmond Kickers,267811,2299.8233646716417
Orange County SC,267813,Sacramento Republic FC,521004,200.7567993377603
Orange County SC,267813,San Antonio FC,722269,1297.9715558068701
Orange County SC,267813,San Jose Earthquakes,6603,164.2377378912647
Orange County SC,267813,Seattle Sounders FC,130394,800.2795440345043
Orange County SC,267813,South Georgia Tormenta FC,727430,2149.1563035646586
Orange County SC,267813,Spokane Velocity FC,1584038,796.3351870115091
Orange County SC,267813,Sporting Kansas City,6604,1365.4905943794024
Orange County SC,267813,St. Louis CITY SC,1427963,1603.3467093497602
Orange County SC,267813,Toronto FC,56453,2158.7890349671334
Pittsburgh Riverhounds FC,267816,Real Salt Lake City,6606,1667.4557360893232
Pittsburgh Riverhounds FC,267816,San Diego FC,1701119,2111.9749831256067
Pittsburgh Riverhounds FC,267816,Tampa Bay Rowdies,197328,871.3266109332899
Pittsburgh Riverhounds FC,267816,Texoma FC,1701884,1025.2640297260332
