player_id,team_id,general_position,minutes_played,data
p6qbOkywQ0,a2lqR4JMr0,DM,683,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.1348, 'goals_added_above_avg': -0.2165, 'count_actions': 105}, {'action_type': 'Fouling', 'goals_added_raw': -0.046700000000000005, 'goals_added_above_avg': -0.044, 'count_actions': 13}, {'action_type': 'Interrupting', 'goals_added_raw': 0.2972, 'goals_added_above_avg': -0.1729, 'count_actions': 61}, {'action_type': 'Passing', 'goals_added_raw': 0.5626, 'goals_added_above_avg': 0.3141, 'count_actions': 395}, {'action_type': 'Receiving', 'goals_added_raw': 0.0882, 'goals_added_above_avg': -0.24180000000000001, 'count_actions': 323}, {'action_type': 'Shooting', 'goals_added_raw': 0.22060000000000002, 'goals_added_above_avg': 0.0337, 'count_actions': 15}]"
p6qbON3aQ0,zeQZBOzQKw,FB,478,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.028, 'goals_added_above_avg': -0.064, 'count_actions': 62}, {'action_type': 'Fouling', 'goals_added_raw': -0.0315, 'goals_added_above_avg': -0.0112, 'count_actions': 9}, {'action_type': 'Interrupting', 'goals_added_raw': 0.352, 'goals_added_above_avg': 0.0473, 'count_actions': 42}, {'action_type': 'Passing', 'goals_added_raw': 0.29560000000000003, 'goals_added_above_avg': 0.10930000000000001, 'count_actions': 364}, {'action_type': 'Receiving', 'goals_added_raw': 0.1076, 'goals_added_above_avg': -0.0095, 'count_actions': 288}, {'action_type': 'Shooting', 'goals_added_raw': 0.066, 'goals_added_above_avg': 0.005200000000000001, 'count_actions': 3}]"
p6qbOn3DQ0,X0Oq66zq6D,W,1567,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.1481, 'goals_added_above_avg': -0.14150000000000001, 'count_actions': 353}, {'action_type': 'Fouling', 'goals_added_raw': 0.0734, 'goals_added_above_avg': -0.077, 'count_actions': 42}, {'action_type': 'Interrupting', 'goals_added_raw': 0.9895, 'goals_added_above_avg': 0.24020000000000002, 'count_actions': 132}, {'action_type': 'Passing', 'goals_added_raw': 0.5283, 'goals_added_above_avg': 0.5097, 'count_actions': 560}, {'action_type': 'Receiving', 'goals_added_raw': 2.0386, 'goals_added_above_avg': 0.3654, 'count_actions': 577}, {'action_type': 'Shooting', 'goals_added_raw': 0.6935, 'goals_added_above_avg': -0.1218, 'count_actions': 31}]"
p6qbOnb8Q0,KAqBN0Vqbg,W,1331,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.3468, 'goals_added_above_avg': -0.5283, 'count_actions': 211}, {'action_type': 'Fouling', 'goals_added_raw': -0.017, 'goals_added_above_avg': -0.1017, 'count_actions': 8}, {'action_type': 'Interrupting', 'goals_added_raw': 0.11330000000000001, 'goals_added_above_avg': -0.5724, 'count_actions': 57}, {'action_type': 'Passing', 'goals_added_raw': -0.2499, 'goals_added_above_avg': -0.3667, 'count_actions': 389}, {'action_type': 'Receiving', 'goals_added_raw': 1.5796000000000001, 'goals_added_above_avg': 0.36010000000000003, 'count_actions': 350}, {'action_type': 'Shooting', 'goals_added_raw': 0.5521, 'goals_added_above_avg': -0.027800000000000002, 'count_actions': 21}]"
p6qbONo3Q0,Vj58weDM8n,DM,560,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.021400000000000002, 'goals_added_above_avg': -0.0811, 'count_actions': 70}, {'action_type': 'Fouling', 'goals_added_raw': -0.018500000000000003, 'goals_added_above_avg': -0.0098, 'count_actions': 22}, {'action_type': 'Interrupting', 'goals_added_raw': 0.397, 'goals_added_above_avg': -0.0025, 'count_actions': 52}, {'action_type': 'Passing', 'goals_added_raw': 0.2596, 'goals_added_above_avg': 0.0223, 'count_actions': 280}, {'action_type': 'Receiving', 'goals_added_raw': 0.0805, 'goals_added_above_avg': -0.1458, 'count_actions': 228}, {'action_type': 'Shooting', 'goals_added_raw': 0.0516, 'goals_added_above_avg': -0.084, 'count_actions': 2}]"
p6qbPXRpM0,pzeQZ6xQKw,AM,5,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.0037, 'goals_added_above_avg': -0.0043, 'count_actions': 1}, {'action_type': 'Fouling', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0006000000000000001, 'count_actions': 0}, {'action_type': 'Interrupting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0023, 'count_actions': 0}, {'action_type': 'Passing', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0017000000000000001, 'count_actions': 0}, {'action_type': 'Receiving', 'goals_added_raw': 0.0022, 'goals_added_above_avg': -0.0028, 'count_actions': 1}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0026000000000000003, 'count_actions': 0}]"
Pk5L1BXPqO,YgOMngl5wN,DM,544,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.2277, 'goals_added_above_avg': 0.1713, 'count_actions': 80}, {'action_type': 'Fouling', 'goals_added_raw': -0.025900000000000003, 'goals_added_above_avg': -0.012, 'count_actions': 17}, {'action_type': 'Interrupting', 'goals_added_raw': 0.3166, 'goals_added_above_avg': -0.0762, 'count_actions': 40}, {'action_type': 'Passing', 'goals_added_raw': -0.2373, 'goals_added_above_avg': -0.4713, 'count_actions': 308}, {'action_type': 'Receiving', 'goals_added_raw': 0.4036, 'goals_added_above_avg': 0.21030000000000001, 'count_actions': 287}, {'action_type': 'Shooting', 'goals_added_raw': 0.13570000000000002, 'goals_added_above_avg': 0.018500000000000003, 'count_actions': 9}]"
Pk5L6k6PQO,APk5LGOMOW,W,217,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.023700000000000002, 'goals_added_above_avg': -0.0115, 'count_actions': 33}, {'action_type': 'Fouling', 'goals_added_raw': 0.0012000000000000001, 'goals_added_above_avg': -0.017, 'count_actions': 4}, {'action_type': 'Interrupting', 'goals_added_raw': 0.1325, 'goals_added_above_avg': 0.0229, 'count_actions': 9}, {'action_type': 'Passing', 'goals_added_raw': -0.048600000000000004, 'goals_added_above_avg': -0.07150000000000001, 'count_actions': 50}, {'action_type': 'Receiving', 'goals_added_raw': 0.1593, 'goals_added_above_avg': -0.050800000000000005, 'count_actions': 49}, {'action_type': 'Shooting', 'goals_added_raw': 0.0702, 'goals_added_above_avg': -0.0347, 'count_actions': 2}]"
Pk5L6rDPQO,zeQZkL1MKw,CM,86,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.029, 'goals_added_above_avg': -0.038900000000000004, 'count_actions': 16}, {'action_type': 'Fouling', 'goals_added_raw': 0.0038, 'goals_added_above_avg': 0.0013000000000000002, 'count_actions': 3}, {'action_type': 'Interrupting', 'goals_added_raw': 0.0562, 'goals_added_above_avg': 0.0033, 'count_actions': 8}, {'action_type': 'Passing', 'goals_added_raw': -0.0381, 'goals_added_above_avg': -0.0572, 'count_actions': 23}, {'action_type': 'Receiving', 'goals_added_raw': 0.16290000000000002, 'goals_added_above_avg': 0.1072, 'count_actions': 26}, {'action_type': 'Shooting', 'goals_added_raw': 0.0193, 'goals_added_above_avg': -0.0105, 'count_actions': 1}]"
Pk5Le0VDqO,eVq3ya6MWO,CM,13,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.0029000000000000002, 'goals_added_above_avg': -0.004, 'count_actions': 2}, {'action_type': 'Fouling', 'goals_added_raw': -0.0008, 'goals_added_above_avg': -0.0007, 'count_actions': 2}, {'action_type': 'Interrupting', 'goals_added_raw': -0.0013000000000000002, 'goals_added_above_avg': -0.0102, 'count_actions': 2}, {'action_type': 'Passing', 'goals_added_raw': -0.0059, 'goals_added_above_avg': -0.010100000000000001, 'count_actions': 5}, {'action_type': 'Receiving', 'goals_added_raw': 0.0007, 'goals_added_above_avg': -0.005, 'count_actions': 5}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0034000000000000002, 'count_actions': 0}]"
Pk5LeG0YqO,9z5k7Yg5A3,W,1410,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.9159, 'goals_added_above_avg': 0.6729, 'count_actions': 287}, {'action_type': 'Fouling', 'goals_added_raw': 0.0511, 'goals_added_above_avg': -0.0786, 'count_actions': 22}, {'action_type': 'Interrupting', 'goals_added_raw': 0.973, 'goals_added_above_avg': 0.2848, 'count_actions': 95}, {'action_type': 'Passing', 'goals_added_raw': 0.4778, 'goals_added_above_avg': 0.3789, 'count_actions': 537}, {'action_type': 'Receiving', 'goals_added_raw': 0.9797, 'goals_added_above_avg': -0.46240000000000003, 'count_actions': 470}, {'action_type': 'Shooting', 'goals_added_raw': 0.7159, 'goals_added_above_avg': 0.0041, 'count_actions': 36}]"
Pk5LemYYqO,eVq3ya6MWO,DM,201,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.0063, 'goals_added_above_avg': -0.0252, 'count_actions': 22}, {'action_type': 'Fouling', 'goals_added_raw': 0.006900000000000001, 'goals_added_above_avg': 0.0117, 'count_actions': 6}, {'action_type': 'Interrupting', 'goals_added_raw': 0.367, 'goals_added_above_avg': 0.22080000000000002, 'count_actions': 22}, {'action_type': 'Passing', 'goals_added_raw': -0.0323, 'goals_added_above_avg': -0.11120000000000001, 'count_actions': 92}, {'action_type': 'Receiving', 'goals_added_raw': 0.016900000000000002, 'goals_added_above_avg': -0.0551, 'count_actions': 74}, {'action_type': 'Shooting', 'goals_added_raw': 0.0066, 'goals_added_above_avg': -0.0379, 'count_actions': 1}]"
Pk5LepoOqO,X0Oq66zq6D,FB,608,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.09920000000000001, 'goals_added_above_avg': -0.18080000000000002, 'count_actions': 94}, {'action_type': 'Fouling', 'goals_added_raw': -0.24530000000000002, 'goals_added_above_avg': -0.26480000000000004, 'count_actions': 19}, {'action_type': 'Interrupting', 'goals_added_raw': 0.30060000000000003, 'goals_added_above_avg': -0.0349, 'count_actions': 67}, {'action_type': 'Passing', 'goals_added_raw': 0.0758, 'goals_added_above_avg': -0.0374, 'count_actions': 257}, {'action_type': 'Receiving', 'goals_added_raw': 0.2992, 'goals_added_above_avg': -0.11910000000000001, 'count_actions': 209}, {'action_type': 'Shooting', 'goals_added_raw': 0.0838, 'goals_added_above_avg': -0.1222, 'count_actions': 6}]"
Pk5LeYlNqO,EKXMeX3Q64,FB,673,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.09050000000000001, 'goals_added_above_avg': 0.048400000000000006, 'count_actions': 65}, {'action_type': 'Fouling', 'goals_added_raw': -0.01, 'goals_added_above_avg': 0.027600000000000003, 'count_actions': 16}, {'action_type': 'Interrupting', 'goals_added_raw': 0.3297, 'goals_added_above_avg': -0.1212, 'count_actions': 75}, {'action_type': 'Passing', 'goals_added_raw': -0.0181, 'goals_added_above_avg': -0.30510000000000004, 'count_actions': 284}, {'action_type': 'Receiving', 'goals_added_raw': 0.36510000000000004, 'goals_added_above_avg': 0.20420000000000002, 'count_actions': 207}, {'action_type': 'Shooting', 'goals_added_raw': 0.10010000000000001, 'goals_added_above_avg': 0.016900000000000002, 'count_actions': 2}]"
Pk5LggA7MO,gpMOLwl5zy,CB,1677,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.049800000000000004, 'goals_added_above_avg': -0.0799, 'count_actions': 145}, {'action_type': 'Fouling', 'goals_added_raw': 0.0015, 'goals_added_above_avg': 0.1734, 'count_actions': 20}, {'action_type': 'Interrupting', 'goals_added_raw': 0.49660000000000004, 'goals_added_above_avg': -0.8167000000000001, 'count_actions': 205}, {'action_type': 'Passing', 'goals_added_raw': 0.6695, 'goals_added_above_avg': -0.2607, 'count_actions': 802}, {'action_type': 'Receiving', 'goals_added_raw': 0.3401, 'goals_added_above_avg': -0.0264, 'count_actions': 711}, {'action_type': 'Shooting', 'goals_added_raw': 0.1263, 'goals_added_above_avg': -0.0596, 'count_actions': 5}]"
Pk5Lggy7MO,gpMOLwl5zy,ST,1331,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.6096, 'goals_added_above_avg': -0.5417000000000001, 'count_actions': 92}, {'action_type': 'Fouling', 'goals_added_raw': -0.0309, 'goals_added_above_avg': -0.19210000000000002, 'count_actions': 23}, {'action_type': 'Interrupting', 'goals_added_raw': 0.498, 'goals_added_above_avg': -0.021, 'count_actions': 63}, {'action_type': 'Passing', 'goals_added_raw': 0.17300000000000001, 'goals_added_above_avg': 0.4777, 'count_actions': 227}, {'action_type': 'Receiving', 'goals_added_raw': 1.7997, 'goals_added_above_avg': -0.4873, 'count_actions': 190}, {'action_type': 'Shooting', 'goals_added_raw': 0.7805000000000001, 'goals_added_above_avg': -0.0999, 'count_actions': 32}]"
Pk5LgPOmMO,YgOMngl5wN,CB,765,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.0941, 'goals_added_above_avg': 0.07050000000000001, 'count_actions': 88}, {'action_type': 'Fouling', 'goals_added_raw': -0.019200000000000002, 'goals_added_above_avg': 0.0475, 'count_actions': 9}, {'action_type': 'Interrupting', 'goals_added_raw': 0.46640000000000004, 'goals_added_above_avg': -0.1148, 'count_actions': 108}, {'action_type': 'Passing', 'goals_added_raw': 0.10350000000000001, 'goals_added_above_avg': -0.2888, 'count_actions': 363}, {'action_type': 'Receiving', 'goals_added_raw': 0.5431, 'goals_added_above_avg': 0.3259, 'count_actions': 293}, {'action_type': 'Shooting', 'goals_added_raw': 0.10210000000000001, 'goals_added_above_avg': -0.0068000000000000005, 'count_actions': 5}]"
Pk5LJZZQOW,kaDQ0wRqEv,CB,1025,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.5528000000000001, 'goals_added_above_avg': -0.5712, 'count_actions': 135}, {'action_type': 'Fouling', 'goals_added_raw': -0.024200000000000003, 'goals_added_above_avg': 0.0809, 'count_actions': 14}, {'action_type': 'Interrupting', 'goals_added_raw': 0.9235000000000001, 'goals_added_above_avg': 0.12090000000000001, 'count_actions': 126}, {'action_type': 'Passing', 'goals_added_raw': 0.7636000000000001, 'goals_added_above_avg': 0.1951, 'count_actions': 651}, {'action_type': 'Receiving', 'goals_added_raw': 0.21580000000000002, 'goals_added_above_avg': -0.0083, 'count_actions': 548}, {'action_type': 'Shooting', 'goals_added_raw': 0.1041, 'goals_added_above_avg': -0.0095, 'count_actions': 4}]"
raMy4ylQd2,X0Oq66zq6D,CB,407,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.058800000000000005, 'goals_added_above_avg': 0.0487, 'count_actions': 30}, {'action_type': 'Fouling', 'goals_added_raw': -0.027700000000000002, 'goals_added_above_avg': 0.009600000000000001, 'count_actions': 5}, {'action_type': 'Interrupting', 'goals_added_raw': -0.0004, 'goals_added_above_avg': -0.3146, 'count_actions': 65}, {'action_type': 'Passing', 'goals_added_raw': 0.2786, 'goals_added_above_avg': 0.0632, 'count_actions': 203}, {'action_type': 'Receiving', 'goals_added_raw': 0.0071, 'goals_added_above_avg': -0.0918, 'count_actions': 162}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0519, 'count_actions': 0}]"
raMyA6KRMd,gpMOLwl5zy,FB,1734,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.1267, 'goals_added_above_avg': -0.041800000000000004, 'count_actions': 199}, {'action_type': 'Fouling', 'goals_added_raw': 0.2419, 'goals_added_above_avg': 0.2676, 'count_actions': 32}, {'action_type': 'Interrupting', 'goals_added_raw': 0.9055000000000001, 'goals_added_above_avg': -0.1448, 'count_actions': 151}, {'action_type': 'Passing', 'goals_added_raw': 0.40990000000000004, 'goals_added_above_avg': -0.13490000000000002, 'count_actions': 726}, {'action_type': 'Receiving', 'goals_added_raw': 0.46230000000000004, 'goals_added_above_avg': -0.2479, 'count_actions': 532}, {'action_type': 'Shooting', 'goals_added_raw': 0.20950000000000002, 'goals_added_above_avg': -0.14730000000000001, 'count_actions': 9}]"
raMyAExNMd,0KPqjA456v,CM,127,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.0025, 'goals_added_above_avg': -0.0078000000000000005, 'count_actions': 9}, {'action_type': 'Fouling', 'goals_added_raw': 0.0099, 'goals_added_above_avg': 0.0106, 'count_actions': 3}, {'action_type': 'Interrupting', 'goals_added_raw': 0.0789, 'goals_added_above_avg': -0.008, 'count_actions': 16}, {'action_type': 'Passing', 'goals_added_raw': -0.0058000000000000005, 'goals_added_above_avg': -0.047400000000000005, 'count_actions': 42}, {'action_type': 'Receiving', 'goals_added_raw': 0.0123, 'goals_added_above_avg': -0.043500000000000004, 'count_actions': 34}, {'action_type': 'Shooting', 'goals_added_raw': 0.0584, 'goals_added_above_avg': 0.0253, 'count_actions': 3}]"
raMyAGEBMd,zeQZkL1MKw,W,455,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.10930000000000001, 'goals_added_above_avg': -0.1778, 'count_actions': 53}, {'action_type': 'Fouling', 'goals_added_raw': -0.0098, 'goals_added_above_avg': -0.0551, 'count_actions': 15}, {'action_type': 'Interrupting', 'goals_added_raw': 0.213, 'goals_added_above_avg': 0.0013000000000000002, 'count_actions': 29}, {'action_type': 'Passing', 'goals_added_raw': 0.005200000000000001, 'goals_added_above_avg': 0.015700000000000002, 'count_actions': 128}, {'action_type': 'Receiving', 'goals_added_raw': 1.164, 'goals_added_above_avg': 0.6351, 'count_actions': 122}, {'action_type': 'Shooting', 'goals_added_raw': 0.3826, 'goals_added_above_avg': 0.1365, 'count_actions': 9}]"
raMyAWZAMd,NWMWlBK5lz,ST,1729,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.32930000000000004, 'goals_added_above_avg': 0.6622, 'count_actions': 305}, {'action_type': 'Fouling', 'goals_added_raw': 0.032, 'goals_added_above_avg': -0.20350000000000001, 'count_actions': 50}, {'action_type': 'Interrupting', 'goals_added_raw': 0.6828000000000001, 'goals_added_above_avg': 0.10020000000000001, 'count_actions': 65}, {'action_type': 'Passing', 'goals_added_raw': -1.6953, 'goals_added_above_avg': -1.0497, 'count_actions': 378}, {'action_type': 'Receiving', 'goals_added_raw': 3.4162, 'goals_added_above_avg': -0.2295, 'count_actions': 440}, {'action_type': 'Shooting', 'goals_added_raw': 1.3712, 'goals_added_above_avg': 0.0811, 'count_actions': 48}]"
raMyAywlMd,KAqBN0Vqbg,W,1644,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.334, 'goals_added_above_avg': 0.2232, 'count_actions': 372}, {'action_type': 'Fouling', 'goals_added_raw': 0.013300000000000001, 'goals_added_above_avg': -0.1671, 'count_actions': 41}, {'action_type': 'Interrupting', 'goals_added_raw': 0.6596000000000001, 'goals_added_above_avg': -0.0546, 'count_actions': 90}, {'action_type': 'Passing', 'goals_added_raw': 0.6752, 'goals_added_above_avg': 0.7766000000000001, 'count_actions': 654}, {'action_type': 'Receiving', 'goals_added_raw': 2.3945, 'goals_added_above_avg': 0.1489, 'count_actions': 663}, {'action_type': 'Shooting', 'goals_added_raw': 1.0878, 'goals_added_above_avg': 0.12350000000000001, 'count_actions': 42}]"
raMyAZR2Md,jYQJ19EqGR,CM,1712,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.27240000000000003, 'goals_added_above_avg': 0.0944, 'count_actions': 324}, {'action_type': 'Fouling', 'goals_added_raw': 0.0204, 'goals_added_above_avg': 0.0388, 'count_actions': 53}, {'action_type': 'Interrupting', 'goals_added_raw': 1.5638, 'goals_added_above_avg': 0.3662, 'count_actions': 220}, {'action_type': 'Passing', 'goals_added_raw': 1.0705, 'goals_added_above_avg': 0.47090000000000004, 'count_actions': 1191}, {'action_type': 'Receiving', 'goals_added_raw': 0.6576000000000001, 'goals_added_above_avg': -0.09090000000000001, 'count_actions': 1042}, {'action_type': 'Shooting', 'goals_added_raw': 0.42050000000000004, 'goals_added_above_avg': -0.0159, 'count_actions': 21}]"
raMyeeOAMd,zeQZBOzQKw,ST,462,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.4974, 'goals_added_above_avg': -0.4849, 'count_actions': 45}, {'action_type': 'Fouling', 'goals_added_raw': 0.0014, 'goals_added_above_avg': -0.0502, 'count_actions': 8}, {'action_type': 'Interrupting', 'goals_added_raw': 0.10110000000000001, 'goals_added_above_avg': -0.0908, 'count_actions': 17}, {'action_type': 'Passing', 'goals_added_raw': -0.2159, 'goals_added_above_avg': -0.1466, 'count_actions': 108}, {'action_type': 'Receiving', 'goals_added_raw': 0.9445, 'goals_added_above_avg': 0.2162, 'count_actions': 108}, {'action_type': 'Shooting', 'goals_added_raw': 0.3744, 'goals_added_above_avg': 0.0864, 'count_actions': 9}]"
raMyeneJMd,zeQZkL1MKw,CB,2,"[{'action_type': 'Dribbling', 'goals_added_raw': 0, 'goals_added_above_avg': 0, 'count_actions': 0}, {'action_type': 'Fouling', 'goals_added_raw': 0, 'goals_added_above_avg': 0.0002, 'count_actions': 0}, {'action_type': 'Interrupting', 'goals_added_raw': 0.011300000000000001, 'goals_added_above_avg': 0.0097, 'count_actions': 1}, {'action_type': 'Passing', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0011, 'count_actions': 0}, {'action_type': 'Receiving', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0004, 'count_actions': 0}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0002, 'count_actions': 0}]"
raMyeRERMd,lgpMOvnQzy,FB,1155,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.1145, 'goals_added_above_avg': 0.027600000000000003, 'count_actions': 103}, {'action_type': 'Fouling', 'goals_added_raw': 0.0658, 'goals_added_above_avg': 0.1149, 'count_actions': 29}, {'action_type': 'Interrupting', 'goals_added_raw': 1.0545, 'goals_added_above_avg': 0.3181, 'count_actions': 126}, {'action_type': 'Passing', 'goals_added_raw': 0.6412, 'goals_added_above_avg': 0.191, 'count_actions': 571}, {'action_type': 'Receiving', 'goals_added_raw': 0.1303, 'goals_added_above_avg': -0.1527, 'count_actions': 417}, {'action_type': 'Shooting', 'goals_added_raw': 0.0952, 'goals_added_above_avg': -0.0516, 'count_actions': 3}]"
raMyeZ2NMd,YgOMngl5wN,CB,678,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.0263, 'goals_added_above_avg': 0.0016, 'count_actions': 68}, {'action_type': 'Fouling', 'goals_added_raw': -0.09040000000000001, 'goals_added_above_avg': -0.0359, 'count_actions': 9}, {'action_type': 'Interrupting', 'goals_added_raw': 0.003, 'goals_added_above_avg': -0.505, 'count_actions': 85}, {'action_type': 'Passing', 'goals_added_raw': 0.27490000000000003, 'goals_added_above_avg': -0.060200000000000004, 'count_actions': 310}, {'action_type': 'Receiving', 'goals_added_raw': 0.0575, 'goals_added_above_avg': -0.1547, 'count_actions': 229}, {'action_type': 'Shooting', 'goals_added_raw': 0.0675, 'goals_added_above_avg': -0.038400000000000004, 'count_actions': 2}]"
raMyr4Ne5d,jYQJ8EW5GR,FB,1578,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.6391, 'goals_added_above_avg': 0.5522, 'count_actions': 236}, {'action_type': 'Fouling', 'goals_added_raw': -0.0123, 'goals_added_above_avg': 0.0883, 'count_actions': 40}, {'action_type': 'Interrupting', 'goals_added_raw': 0.8726, 'goals_added_above_avg': -0.21450000000000002, 'count_actions': 200}, {'action_type': 'Passing', 'goals_added_raw': 0.838, 'goals_added_above_avg': 0.1311, 'count_actions': 851}, {'action_type': 'Receiving', 'goals_added_raw': 0.6378, 'goals_added_above_avg': 0.2659, 'count_actions': 653}, {'action_type': 'Shooting', 'goals_added_raw': 0.34890000000000004, 'goals_added_above_avg': 0.1574, 'count_actions': 13}]"
raMyrEDR5d,mKAqBBmqbg,CM,871,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.1302, 'goals_added_above_avg': -0.23800000000000002, 'count_actions': 112}, {'action_type': 'Fouling', 'goals_added_raw': -0.2369, 'goals_added_above_avg': -0.26980000000000004, 'count_actions': 21}, {'action_type': 'Interrupting', 'goals_added_raw': 0.9687, 'goals_added_above_avg': 0.44480000000000003, 'count_actions': 89}, {'action_type': 'Passing', 'goals_added_raw': 0.2654, 'goals_added_above_avg': 0.027, 'count_actions': 333}, {'action_type': 'Receiving', 'goals_added_raw': 0.3492, 'goals_added_above_avg': -0.2489, 'count_actions': 295}, {'action_type': 'Shooting', 'goals_added_raw': 0.11230000000000001, 'goals_added_above_avg': -0.2064, 'count_actions': 8}]"
raMyrrNJ5d,a2lqR4JMr0,FB,814,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.001, 'goals_added_above_avg': -0.0565, 'count_actions': 104}, {'action_type': 'Fouling', 'goals_added_raw': -0.0506, 'goals_added_above_avg': -0.0374, 'count_actions': 15}, {'action_type': 'Interrupting', 'goals_added_raw': 0.4343, 'goals_added_above_avg': -0.059000000000000004, 'count_actions': 97}, {'action_type': 'Passing', 'goals_added_raw': 0.2801, 'goals_added_above_avg': 0.0364, 'count_actions': 537}, {'action_type': 'Receiving', 'goals_added_raw': 0.1905, 'goals_added_above_avg': -0.19790000000000002, 'count_actions': 409}, {'action_type': 'Shooting', 'goals_added_raw': 0.07730000000000001, 'goals_added_above_avg': -0.10160000000000001, 'count_actions': 5}]"
raMyrwkR5d,EKXMeX3Q64,CM,1249,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.0298, 'goals_added_above_avg': -0.0789, 'count_actions': 114}, {'action_type': 'Fouling', 'goals_added_raw': -0.0364, 'goals_added_above_avg': -0.019, 'count_actions': 42}, {'action_type': 'Interrupting', 'goals_added_raw': 0.9824, 'goals_added_above_avg': 0.1024, 'count_actions': 130}, {'action_type': 'Passing', 'goals_added_raw': 0.10840000000000001, 'goals_added_above_avg': -0.33840000000000003, 'count_actions': 616}, {'action_type': 'Receiving', 'goals_added_raw': 0.12, 'goals_added_above_avg': -0.3809, 'count_actions': 462}, {'action_type': 'Shooting', 'goals_added_raw': 0.1274, 'goals_added_above_avg': -0.1752, 'count_actions': 7}]"
raMyyJaAMd,0KPqjA456v,W,89,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.0167, 'goals_added_above_avg': -0.0332, 'count_actions': 10}, {'action_type': 'Fouling', 'goals_added_raw': 0.0106, 'goals_added_above_avg': 0.002, 'count_actions': 4}, {'action_type': 'Interrupting', 'goals_added_raw': 0.0313, 'goals_added_above_avg': -0.011300000000000001, 'count_actions': 3}, {'action_type': 'Passing', 'goals_added_raw': 0.0098, 'goals_added_above_avg': 0.0088, 'count_actions': 26}, {'action_type': 'Receiving', 'goals_added_raw': 0.10830000000000001, 'goals_added_above_avg': 0.0132, 'count_actions': 20}, {'action_type': 'Shooting', 'goals_added_raw': 0.0814, 'goals_added_above_avg': 0.0351, 'count_actions': 3}]"
Vj587nmM8n,vzqoOgNqap,ST,174,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.7242000000000001, 'goals_added_above_avg': -0.706, 'count_actions': 37}, {'action_type': 'Fouling', 'goals_added_raw': 0.013300000000000001, 'goals_added_above_avg': -0.006500000000000001, 'count_actions': 8}, {'action_type': 'Interrupting', 'goals_added_raw': 0.08650000000000001, 'goals_added_above_avg': 0.0189, 'count_actions': 11}, {'action_type': 'Passing', 'goals_added_raw': -0.1865, 'goals_added_above_avg': -0.1511, 'count_actions': 42}, {'action_type': 'Receiving', 'goals_added_raw': 1.1078000000000001, 'goals_added_above_avg': 0.8044, 'count_actions': 60}, {'action_type': 'Shooting', 'goals_added_raw': 0.0883, 'goals_added_above_avg': -0.0246, 'count_actions': 5}]"
