player_id,team_id,minutes_played,data
7vQ7rmKYqD,9YqdojR5vJ,499,"[{'action_type': 'Claiming', 'goals_added_raw': 0.048600000000000004, 'goals_added_above_avg': 0.0465, 'count_actions': 7}, {'action_type': 'Fielding', 'goals_added_raw': 0.047400000000000005, 'goals_added_above_avg': 0.0795, 'count_actions': 180}, {'action_type': 'Handling', 'goals_added_raw': 0.0567, 'goals_added_above_avg': 0.0629, 'count_actions': 15}, {'action_type': 'Passing', 'goals_added_raw': 0.5141, 'goals_added_above_avg': 0.17980000000000002, 'count_actions': 220}, {'action_type': 'Shotstopping', 'goals_added_raw': -0.5346000000000001, 'goals_added_above_avg': -0.377, 'count_actions': 24}, {'action_type': 'Sweeping', 'goals_added_raw': -0.1018, 'goals_added_above_avg': -0.0874, 'count_actions': 14}]"
7VqGJAXx5v,gpMOoo1Mzy,1295,"[{'action_type': 'Claiming', 'goals_added_raw': -0.046700000000000005, 'goals_added_above_avg': -0.0522, 'count_actions': 15}, {'action_type': 'Fielding', 'goals_added_raw': -0.2887, 'goals_added_above_avg': -0.2054, 'count_actions': 112}, {'action_type': 'Handling', 'goals_added_raw': -0.2868, 'goals_added_above_avg': -0.27080000000000004, 'count_actions': 28}, {'action_type': 'Passing', 'goals_added_raw': 0.5894, 'goals_added_above_avg': -0.2782, 'count_actions': 326}, {'action_type': 'Shotstopping', 'goals_added_raw': -1.0265, 'goals_added_above_avg': -0.6174000000000001, 'count_actions': 40}, {'action_type': 'Sweeping', 'goals_added_raw': -0.057600000000000005, 'goals_added_above_avg': -0.020300000000000002, 'count_actions': 15}]"
9z5k2JJMA3,7VqGZE35vW,154,"[{'action_type': 'Claiming', 'goals_added_raw': 0.0135, 'goals_added_above_avg': 0.0129, 'count_actions': 1}, {'action_type': 'Fielding', 'goals_added_raw': -0.0027, 'goals_added_above_avg': 0.007200000000000001, 'count_actions': 24}, {'action_type': 'Handling', 'goals_added_raw': 0.0088, 'goals_added_above_avg': 0.010700000000000001, 'count_actions': 3}, {'action_type': 'Passing', 'goals_added_raw': 0.1041, 'goals_added_above_avg': 0.0009000000000000001, 'count_actions': 50}, {'action_type': 'Shotstopping', 'goals_added_raw': -1.1918, 'goals_added_above_avg': -1.1431, 'count_actions': 8}, {'action_type': 'Sweeping', 'goals_added_raw': 0.0188, 'goals_added_above_avg': 0.023200000000000002, 'count_actions': 2}]"
9z5k3ZVJ5A,KAqBvpmqbg,1513,"[{'action_type': 'Claiming', 'goals_added_raw': 0.09870000000000001, 'goals_added_above_avg': 0.09240000000000001, 'count_actions': 22}, {'action_type': 'Fielding', 'goals_added_raw': -0.247, 'goals_added_above_avg': -0.1497, 'count_actions': 352}, {'action_type': 'Handling', 'goals_added_raw': -0.4914, 'goals_added_above_avg': -0.4727, 'count_actions': 43}, {'action_type': 'Passing', 'goals_added_raw': 1.0878, 'goals_added_above_avg': 0.0742, 'count_actions': 513}, {'action_type': 'Shotstopping', 'goals_added_raw': 3.1671, 'goals_added_above_avg': 3.6451000000000002, 'count_actions': 62}, {'action_type': 'Sweeping', 'goals_added_raw': 0.0966, 'goals_added_above_avg': 0.14020000000000002, 'count_actions': 40}]"
9z5kb9elMA,e7MzZbKMr0,1017,"[{'action_type': 'Claiming', 'goals_added_raw': 0.10210000000000001, 'goals_added_above_avg': 0.0978, 'count_actions': 17}, {'action_type': 'Fielding', 'goals_added_raw': 0.0019, 'goals_added_above_avg': 0.0673, 'count_actions': 89}, {'action_type': 'Handling', 'goals_added_raw': -0.3049, 'goals_added_above_avg': -0.2923, 'count_actions': 22}, {'action_type': 'Passing', 'goals_added_raw': 0.5878, 'goals_added_above_avg': -0.0935, 'count_actions': 275}, {'action_type': 'Shotstopping', 'goals_added_raw': 1.7423000000000002, 'goals_added_above_avg': 2.0636, 'count_actions': 29}, {'action_type': 'Sweeping', 'goals_added_raw': -0.2619, 'goals_added_above_avg': -0.2326, 'count_actions': 18}]"
e7MzJZ26Mr,e7MzZbKMr0,209,"[{'action_type': 'Claiming', 'goals_added_raw': 0.0019, 'goals_added_above_avg': 0.001, 'count_actions': 1}, {'action_type': 'Fielding', 'goals_added_raw': 0.010700000000000001, 'goals_added_above_avg': 0.024200000000000003, 'count_actions': 31}, {'action_type': 'Handling', 'goals_added_raw': 0.031400000000000004, 'goals_added_above_avg': 0.034, 'count_actions': 2}, {'action_type': 'Passing', 'goals_added_raw': 0.095, 'goals_added_above_avg': -0.045, 'count_actions': 62}, {'action_type': 'Shotstopping', 'goals_added_raw': -0.022600000000000002, 'goals_added_above_avg': 0.0434, 'count_actions': 4}, {'action_type': 'Sweeping', 'goals_added_raw': -0.0182, 'goals_added_above_avg': -0.0122, 'count_actions': 7}]"
eVq3x1KvQW,0Oq6332Q6D,1320,"[{'action_type': 'Claiming', 'goals_added_raw': -0.10540000000000001, 'goals_added_above_avg': -0.111, 'count_actions': 21}, {'action_type': 'Fielding', 'goals_added_raw': -0.0021000000000000003, 'goals_added_above_avg': 0.0828, 'count_actions': 150}, {'action_type': 'Handling', 'goals_added_raw': 0.45640000000000003, 'goals_added_above_avg': 0.4727, 'count_actions': 31}, {'action_type': 'Passing', 'goals_added_raw': 0.8507, 'goals_added_above_avg': -0.0337, 'count_actions': 365}, {'action_type': 'Shotstopping', 'goals_added_raw': 5.9733, 'goals_added_above_avg': 6.3902, 'count_actions': 41}, {'action_type': 'Sweeping', 'goals_added_raw': 0.1193, 'goals_added_above_avg': 0.1574, 'count_actions': 32}]"
gjMNR6bBMK,9z5kAmbQA3,996,"[{'action_type': 'Claiming', 'goals_added_raw': -0.0068000000000000005, 'goals_added_above_avg': -0.011, 'count_actions': 10}, {'action_type': 'Fielding', 'goals_added_raw': -0.013900000000000001, 'goals_added_above_avg': 0.050100000000000006, 'count_actions': 278}, {'action_type': 'Handling', 'goals_added_raw': -0.1854, 'goals_added_above_avg': -0.1731, 'count_actions': 20}, {'action_type': 'Passing', 'goals_added_raw': 1.0363, 'goals_added_above_avg': 0.369, 'count_actions': 406}, {'action_type': 'Shotstopping', 'goals_added_raw': 0.7294, 'goals_added_above_avg': 1.044, 'count_actions': 30}, {'action_type': 'Sweeping', 'goals_added_raw': -0.5768, 'goals_added_above_avg': -0.5482, 'count_actions': 23}]"
gpMOawV2qz,wvq9J83QWn,1096,"[{'action_type': 'Claiming', 'goals_added_raw': -0.0762, 'goals_added_above_avg': -0.08080000000000001, 'count_actions': 15}, {'action_type': 'Fielding', 'goals_added_raw': 0.0004, 'goals_added_above_avg': 0.0709, 'count_actions': 177}, {'action_type': 'Handling', 'goals_added_raw': -0.0888, 'goals_added_above_avg': -0.0752, 'count_actions': 23}, {'action_type': 'Passing', 'goals_added_raw': 0.4219, 'goals_added_above_avg': -0.3124, 'count_actions': 307}, {'action_type': 'Shotstopping', 'goals_added_raw': 0.30210000000000004, 'goals_added_above_avg': 0.6483, 'count_actions': 40}, {'action_type': 'Sweeping', 'goals_added_raw': -0.1072, 'goals_added_above_avg': -0.0756, 'count_actions': 18}]"
jYQJaaOEqG,2lqRjjnqr0,1210,"[{'action_type': 'Claiming', 'goals_added_raw': 0.0709, 'goals_added_above_avg': 0.0658, 'count_actions': 21}, {'action_type': 'Fielding', 'goals_added_raw': -0.0286, 'goals_added_above_avg': 0.049300000000000004, 'count_actions': 91}, {'action_type': 'Handling', 'goals_added_raw': -0.33280000000000004, 'goals_added_above_avg': -0.3178, 'count_actions': 26}, {'action_type': 'Passing', 'goals_added_raw': 0.5138, 'goals_added_above_avg': -0.2968, 'count_actions': 318}, {'action_type': 'Shotstopping', 'goals_added_raw': -2.3476, 'goals_added_above_avg': -1.9654, 'count_actions': 46}, {'action_type': 'Sweeping', 'goals_added_raw': 0.1661, 'goals_added_above_avg': 0.201, 'count_actions': 26}]"
jYQJaDwkqG,OlMlejP5Lz,1489,"[{'action_type': 'Claiming', 'goals_added_raw': -0.0092, 'goals_added_above_avg': -0.0155, 'count_actions': 20}, {'action_type': 'Fielding', 'goals_added_raw': 0.0044, 'goals_added_above_avg': 0.10010000000000001, 'count_actions': 164}, {'action_type': 'Handling', 'goals_added_raw': -0.0546, 'goals_added_above_avg': -0.0362, 'count_actions': 36}, {'action_type': 'Passing', 'goals_added_raw': 0.763, 'goals_added_above_avg': -0.2346, 'count_actions': 366}, {'action_type': 'Shotstopping', 'goals_added_raw': 1.6716000000000002, 'goals_added_above_avg': 2.142, 'count_actions': 46}, {'action_type': 'Sweeping', 'goals_added_raw': -0.077, 'goals_added_above_avg': -0.0341, 'count_actions': 22}]"
jYQJawgVqG,kRQaeY8QKZ,1323,"[{'action_type': 'Claiming', 'goals_added_raw': 0.026600000000000002, 'goals_added_above_avg': 0.0211, 'count_actions': 14}, {'action_type': 'Fielding', 'goals_added_raw': -0.006900000000000001, 'goals_added_above_avg': 0.0782, 'count_actions': 352}, {'action_type': 'Handling', 'goals_added_raw': 0.1496, 'goals_added_above_avg': 0.166, 'count_actions': 29}, {'action_type': 'Passing', 'goals_added_raw': 1.1196, 'goals_added_above_avg': 0.2333, 'count_actions': 487}, {'action_type': 'Shotstopping', 'goals_added_raw': -4.2937, 'goals_added_above_avg': -3.8758, 'count_actions': 49}, {'action_type': 'Sweeping', 'goals_added_raw': 0.0205, 'goals_added_above_avg': 0.058600000000000006, 'count_actions': 32}]"
KAqBNNXJqb,wvq9J83QWn,308,"[{'action_type': 'Claiming', 'goals_added_raw': 0.0106, 'goals_added_above_avg': 0.009300000000000001, 'count_actions': 3}, {'action_type': 'Fielding', 'goals_added_raw': 0.0027, 'goals_added_above_avg': 0.022500000000000003, 'count_actions': 30}, {'action_type': 'Handling', 'goals_added_raw': -0.0369, 'goals_added_above_avg': -0.033100000000000004, 'count_actions': 10}, {'action_type': 'Passing', 'goals_added_raw': 0.0684, 'goals_added_above_avg': -0.1379, 'count_actions': 72}, {'action_type': 'Shotstopping', 'goals_added_raw': 1.7005, 'goals_added_above_avg': 1.7978, 'count_actions': 14}, {'action_type': 'Sweeping', 'goals_added_raw': -0.1321, 'goals_added_above_avg': -0.1232, 'count_actions': 2}]"
KXMe3DrXq6,NWMWg9LMlz,999,"[{'action_type': 'Claiming', 'goals_added_raw': 0.027200000000000002, 'goals_added_above_avg': 0.023100000000000002, 'count_actions': 19}, {'action_type': 'Fielding', 'goals_added_raw': -0.0843, 'goals_added_above_avg': -0.02, 'count_actions': 125}, {'action_type': 'Handling', 'goals_added_raw': -0.42450000000000004, 'goals_added_above_avg': -0.4121, 'count_actions': 20}, {'action_type': 'Passing', 'goals_added_raw': 0.44260000000000005, 'goals_added_above_avg': -0.2267, 'count_actions': 287}, {'action_type': 'Shotstopping', 'goals_added_raw': -0.6206, 'goals_added_above_avg': -0.305, 'count_actions': 32}, {'action_type': 'Sweeping', 'goals_added_raw': 0.13140000000000002, 'goals_added_above_avg': 0.1602, 'count_actions': 27}]"
N6MmKd8RqE,7VqGLwzQvW,910,"[{'action_type': 'Claiming', 'goals_added_raw': 0.0415, 'goals_added_above_avg': 0.037700000000000004, 'count_actions': 16}, {'action_type': 'Fielding', 'goals_added_raw': -0.0985, 'goals_added_above_avg': -0.04, 'count_actions': 152}, {'action_type': 'Handling', 'goals_added_raw': -0.5478000000000001, 'goals_added_above_avg': -0.5366000000000001, 'count_actions': 24}, {'action_type': 'Passing', 'goals_added_raw': 0.543, 'goals_added_above_avg': -0.0666, 'count_actions': 255}, {'action_type': 'Shotstopping', 'goals_added_raw': -3.1728, 'goals_added_above_avg': -2.8854, 'count_actions': 38}, {'action_type': 'Sweeping', 'goals_added_raw': 0.13290000000000002, 'goals_added_above_avg': 0.15910000000000002, 'count_actions': 12}]"
NPqxm12kQ9,Oa5w0kDq14,1393,"[{'action_type': 'Claiming', 'goals_added_raw': -0.2531, 'goals_added_above_avg': -0.2589, 'count_actions': 24}, {'action_type': 'Fielding', 'goals_added_raw': -0.0115, 'goals_added_above_avg': 0.0781, 'count_actions': 264}, {'action_type': 'Handling', 'goals_added_raw': -0.2441, 'goals_added_above_avg': -0.22690000000000002, 'count_actions': 40}, {'action_type': 'Passing', 'goals_added_raw': 0.9524, 'goals_added_above_avg': 0.019200000000000002, 'count_actions': 457}, {'action_type': 'Shotstopping', 'goals_added_raw': 2.4855, 'goals_added_above_avg': 2.9255, 'count_actions': 57}, {'action_type': 'Sweeping', 'goals_added_raw': 0.0018000000000000002, 'goals_added_above_avg': 0.0419, 'count_actions': 19}]"
Oa5w0D8jq1,0OlMlzRqLz,100,"[{'action_type': 'Claiming', 'goals_added_raw': 0.0011, 'goals_added_above_avg': 0.0007, 'count_actions': 1}, {'action_type': 'Fielding', 'goals_added_raw': -0.0361, 'goals_added_above_avg': -0.0297, 'count_actions': 17}, {'action_type': 'Handling', 'goals_added_raw': 0.014700000000000001, 'goals_added_above_avg': 0.016, 'count_actions': 1}, {'action_type': 'Passing', 'goals_added_raw': 0.0893, 'goals_added_above_avg': 0.0223, 'count_actions': 28}, {'action_type': 'Shotstopping', 'goals_added_raw': -0.3941, 'goals_added_above_avg': -0.36250000000000004, 'count_actions': 3}, {'action_type': 'Sweeping', 'goals_added_raw': -0.0012000000000000001, 'goals_added_above_avg': 0.0017000000000000001, 'count_actions': 1}]"
odMX7vb2QY,Pk5LzyGQOW,310,"[{'action_type': 'Claiming', 'goals_added_raw': 0.0103, 'goals_added_above_avg': 0.009000000000000001, 'count_actions': 3}, {'action_type': 'Fielding', 'goals_added_raw': 0.0002, 'goals_added_above_avg': 0.020200000000000003, 'count_actions': 52}, {'action_type': 'Handling', 'goals_added_raw': -0.1471, 'goals_added_above_avg': -0.1433, 'count_actions': 10}, {'action_type': 'Passing', 'goals_added_raw': 0.0918, 'goals_added_above_avg': -0.1159, 'count_actions': 90}, {'action_type': 'Shotstopping', 'goals_added_raw': -0.2642, 'goals_added_above_avg': -0.1663, 'count_actions': 17}, {'action_type': 'Sweeping', 'goals_added_raw': -0.313, 'goals_added_above_avg': -0.30410000000000004, 'count_actions': 4}]"
OlMleLlR5L,NWMWg9LMlz,401,"[{'action_type': 'Claiming', 'goals_added_raw': 0.0161, 'goals_added_above_avg': 0.014400000000000001, 'count_actions': 2}, {'action_type': 'Fielding', 'goals_added_raw': 0.0023, 'goals_added_above_avg': 0.0281, 'count_actions': 40}, {'action_type': 'Handling', 'goals_added_raw': -0.1327, 'goals_added_above_avg': -0.1277, 'count_actions': 7}, {'action_type': 'Passing', 'goals_added_raw': 0.1032, 'goals_added_above_avg': -0.16540000000000002, 'count_actions': 81}, {'action_type': 'Shotstopping', 'goals_added_raw': -0.45070000000000005, 'goals_added_above_avg': -0.3241, 'count_actions': 12}, {'action_type': 'Sweeping', 'goals_added_raw': 0.0079, 'goals_added_above_avg': 0.0194, 'count_actions': 4}]"
OlMlezO45L,NWMWllL5lz,301,"[{'action_type': 'Claiming', 'goals_added_raw': -0.01, 'goals_added_above_avg': -0.0112, 'count_actions': 4}, {'action_type': 'Fielding', 'goals_added_raw': -0.24480000000000002, 'goals_added_above_avg': -0.2255, 'count_actions': 73}, {'action_type': 'Handling', 'goals_added_raw': -0.1253, 'goals_added_above_avg': -0.12150000000000001, 'count_actions': 10}, {'action_type': 'Passing', 'goals_added_raw': 0.1082, 'goals_added_above_avg': -0.0935, 'count_actions': 108}, {'action_type': 'Shotstopping', 'goals_added_raw': -1.222, 'goals_added_above_avg': -1.1269, 'count_actions': 17}, {'action_type': 'Sweeping', 'goals_added_raw': -0.0369, 'goals_added_above_avg': -0.028300000000000002, 'count_actions': 5}]"
Pk5L1ZeEqO,NWMWllL5lz,1121,"[{'action_type': 'Claiming', 'goals_added_raw': 0.0594, 'goals_added_above_avg': 0.054700000000000006, 'count_actions': 14}, {'action_type': 'Fielding', 'goals_added_raw': 0.0575, 'goals_added_above_avg': 0.1296, 'count_actions': 317}, {'action_type': 'Handling', 'goals_added_raw': -0.34650000000000003, 'goals_added_above_avg': -0.3326, 'count_actions': 31}, {'action_type': 'Passing', 'goals_added_raw': 0.7866000000000001, 'goals_added_above_avg': 0.0356, 'count_actions': 447}, {'action_type': 'Shotstopping', 'goals_added_raw': -0.0983, 'goals_added_above_avg': 0.2558, 'count_actions': 47}, {'action_type': 'Sweeping', 'goals_added_raw': 0.0488, 'goals_added_above_avg': 0.0811, 'count_actions': 25}]"
Pk5LeEjGqO,2vQ1NowMrA,897,"[{'action_type': 'Claiming', 'goals_added_raw': -0.16740000000000002, 'goals_added_above_avg': -0.1711, 'count_actions': 10}, {'action_type': 'Fielding', 'goals_added_raw': -0.0318, 'goals_added_above_avg': 0.025900000000000003, 'count_actions': 123}, {'action_type': 'Handling', 'goals_added_raw': -0.1564, 'goals_added_above_avg': -0.1453, 'count_actions': 23}, {'action_type': 'Passing', 'goals_added_raw': 0.4253, 'goals_added_above_avg': -0.1757, 'count_actions': 248}, {'action_type': 'Shotstopping', 'goals_added_raw': -3.8262, 'goals_added_above_avg': -3.5429, 'count_actions': 40}, {'action_type': 'Sweeping', 'goals_added_raw': -0.2472, 'goals_added_above_avg': -0.22130000000000002, 'count_actions': 20}]"
raMyrpPB5d,Pk5LzyGQOW,1095,"[{'action_type': 'Claiming', 'goals_added_raw': 0.0838, 'goals_added_above_avg': 0.0792, 'count_actions': 17}, {'action_type': 'Fielding', 'goals_added_raw': -0.2867, 'goals_added_above_avg': -0.21630000000000002, 'count_actions': 163}, {'action_type': 'Handling', 'goals_added_raw': 0.0601, 'goals_added_above_avg': 0.0737, 'count_actions': 26}, {'action_type': 'Passing', 'goals_added_raw': 0.655, 'goals_added_above_avg': -0.0786, 'count_actions': 312}, {'action_type': 'Shotstopping', 'goals_added_raw': 2.7954, 'goals_added_above_avg': 3.1413, 'count_actions': 37}, {'action_type': 'Sweeping', 'goals_added_raw': 0.0945, 'goals_added_above_avg': 0.126, 'count_actions': 19}]"
Vj58lZx258,eVq3rNX5WO,1216,"[{'action_type': 'Claiming', 'goals_added_raw': 0.0592, 'goals_added_above_avg': 0.0541, 'count_actions': 17}, {'action_type': 'Fielding', 'goals_added_raw': -0.3644, 'goals_added_above_avg': -0.2861, 'count_actions': 211}, {'action_type': 'Handling', 'goals_added_raw': -0.0095, 'goals_added_above_avg': 0.0055000000000000005, 'count_actions': 29}, {'action_type': 'Passing', 'goals_added_raw': 0.833, 'goals_added_above_avg': 0.0184, 'count_actions': 380}, {'action_type': 'Shotstopping', 'goals_added_raw': -0.063, 'goals_added_above_avg': 0.3211, 'count_actions': 48}, {'action_type': 'Sweeping', 'goals_added_raw': 0.1553, 'goals_added_above_avg': 0.1903, 'count_actions': 13}]"
Vj58WEYwM8,7VqGLwzQvW,517,"[{'action_type': 'Claiming', 'goals_added_raw': 0.056900000000000006, 'goals_added_above_avg': 0.054700000000000006, 'count_actions': 11}, {'action_type': 'Fielding', 'goals_added_raw': -0.023700000000000002, 'goals_added_above_avg': 0.0095, 'count_actions': 75}, {'action_type': 'Handling', 'goals_added_raw': -0.0045000000000000005, 'goals_added_above_avg': 0.0019, 'count_actions': 9}, {'action_type': 'Passing', 'goals_added_raw': 0.3709, 'goals_added_above_avg': 0.0245, 'count_actions': 149}, {'action_type': 'Shotstopping', 'goals_added_raw': -0.1131, 'goals_added_above_avg': 0.0502, 'count_actions': 15}, {'action_type': 'Sweeping', 'goals_added_raw': -0.25420000000000004, 'goals_added_above_avg': -0.2393, 'count_actions': 13}]"
vzqoOKmjqa,9vQ2ZkaQK6,200,"[{'action_type': 'Claiming', 'goals_added_raw': 0.0412, 'goals_added_above_avg': 0.040400000000000005, 'count_actions': 4}, {'action_type': 'Fielding', 'goals_added_raw': 0.0086, 'goals_added_above_avg': 0.021500000000000002, 'count_actions': 40}, {'action_type': 'Handling', 'goals_added_raw': 0.0492, 'goals_added_above_avg': 0.0517, 'count_actions': 5}, {'action_type': 'Passing', 'goals_added_raw': 0.0767, 'goals_added_above_avg': -0.057300000000000004, 'count_actions': 68}, {'action_type': 'Shotstopping', 'goals_added_raw': -0.155, 'goals_added_above_avg': -0.0918, 'count_actions': 8}, {'action_type': 'Sweeping', 'goals_added_raw': -0.231, 'goals_added_above_avg': -0.2252, 'count_actions': 7}]"
vzqordwj5a,7vQ7x3YMD1,1424,"[{'action_type': 'Claiming', 'goals_added_raw': -0.0097, 'goals_added_above_avg': -0.015700000000000002, 'count_actions': 23}, {'action_type': 'Fielding', 'goals_added_raw': 0.0125, 'goals_added_above_avg': 0.1041, 'count_actions': 434}, {'action_type': 'Handling', 'goals_added_raw': -0.0415, 'goals_added_above_avg': -0.0239, 'count_actions': 34}, {'action_type': 'Passing', 'goals_added_raw': 0.976, 'goals_added_above_avg': 0.022, 'count_actions': 604}, {'action_type': 'Shotstopping', 'goals_added_raw': -0.6069, 'goals_added_above_avg': -0.15710000000000002, 'count_actions': 53}, {'action_type': 'Sweeping', 'goals_added_raw': -1.1081, 'goals_added_above_avg': -1.0671, 'count_actions': 38}]"
vzqorxkY5a,0Oq62Dgq6D,1179,"[{'action_type': 'Claiming', 'goals_added_raw': 0.0363, 'goals_added_above_avg': 0.0313, 'count_actions': 13}, {'action_type': 'Fielding', 'goals_added_raw': -0.0238, 'goals_added_above_avg': 0.052000000000000005, 'count_actions': 326}, {'action_type': 'Handling', 'goals_added_raw': -0.39180000000000004, 'goals_added_above_avg': -0.37720000000000004, 'count_actions': 31}, {'action_type': 'Passing', 'goals_added_raw': 0.8904000000000001, 'goals_added_above_avg': 0.1005, 'count_actions': 519}, {'action_type': 'Shotstopping', 'goals_added_raw': -0.3205, 'goals_added_above_avg': 0.0519, 'count_actions': 44}, {'action_type': 'Sweeping', 'goals_added_raw': 0.0004, 'goals_added_above_avg': 0.0344, 'count_actions': 47}]"
wvq9p0Jw5W,2lqRjjnqr0,104,"[{'action_type': 'Claiming', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0004, 'count_actions': 0}, {'action_type': 'Fielding', 'goals_added_raw': 0.0001, 'goals_added_above_avg': 0.0068000000000000005, 'count_actions': 7}, {'action_type': 'Handling', 'goals_added_raw': -0.1509, 'goals_added_above_avg': -0.1496, 'count_actions': 3}, {'action_type': 'Passing', 'goals_added_raw': 0.0391, 'goals_added_above_avg': -0.030600000000000002, 'count_actions': 23}, {'action_type': 'Shotstopping', 'goals_added_raw': -1.074, 'goals_added_above_avg': -1.0412, 'count_actions': 7}, {'action_type': 'Sweeping', 'goals_added_raw': 0.0034000000000000002, 'goals_added_above_avg': 0.0063, 'count_actions': 2}]"
wvq9XxKY5W,Oa5w0kDq14,99,"[{'action_type': 'Claiming', 'goals_added_raw': 0.007, 'goals_added_above_avg': 0.0066, 'count_actions': 1}, {'action_type': 'Fielding', 'goals_added_raw': -0.0055000000000000005, 'goals_added_above_avg': 0.0008, 'count_actions': 26}, {'action_type': 'Handling', 'goals_added_raw': 0.049800000000000004, 'goals_added_above_avg': 0.0511, 'count_actions': 3}, {'action_type': 'Passing', 'goals_added_raw': 0.0684, 'goals_added_above_avg': 0.0021000000000000003, 'count_actions': 40}, {'action_type': 'Shotstopping', 'goals_added_raw': -0.0635, 'goals_added_above_avg': -0.0322, 'count_actions': 7}, {'action_type': 'Sweeping', 'goals_added_raw': 0.0018000000000000002, 'goals_added_above_avg': 0.0046, 'count_actions': 2}]"
zeQZ78jKMK,9YqdojR5vJ,903,"[{'action_type': 'Claiming', 'goals_added_raw': 0.0886, 'goals_added_above_avg': 0.0848, 'count_actions': 17}, {'action_type': 'Fielding', 'goals_added_raw': -0.0033, 'goals_added_above_avg': 0.0548, 'count_actions': 189}, {'action_type': 'Handling', 'goals_added_raw': 0.10400000000000001, 'goals_added_above_avg': 0.11520000000000001, 'count_actions': 15}, {'action_type': 'Passing', 'goals_added_raw': 0.6395000000000001, 'goals_added_above_avg': 0.0345, 'count_actions': 313}, {'action_type': 'Shotstopping', 'goals_added_raw': -0.5605, 'goals_added_above_avg': -0.2752, 'count_actions': 25}, {'action_type': 'Sweeping', 'goals_added_raw': 0.06960000000000001, 'goals_added_above_avg': 0.0956, 'count_actions': 24}]"
0Oq6ErR256,gOMnd3eqwN,99,"[{'action_type': 'Claiming', 'goals_added_raw': 0.0035, 'goals_added_above_avg': 0.0047, 'count_actions': 2}, {'action_type': 'Fielding', 'goals_added_raw': -0.0257, 'goals_added_above_avg': -0.0201, 'count_actions': 11}, {'action_type': 'Handling', 'goals_added_raw': -0.0528, 'goals_added_above_avg': -0.0475, 'count_actions': 1}, {'action_type': 'Passing', 'goals_added_raw': 0.0623, 'goals_added_above_avg': 0.0039000000000000003, 'count_actions': 21}, {'action_type': 'Shotstopping', 'goals_added_raw': -1.5043, 'goals_added_above_avg': -1.4158, 'count_actions': 4}, {'action_type': 'Sweeping', 'goals_added_raw': -0.0026000000000000003, 'goals_added_above_avg': 0.0009000000000000001, 'count_actions': 1}]"
0Oq6LE42M6,Oa5wbm8M14,599,"[{'action_type': 'Claiming', 'goals_added_raw': 0.007500000000000001, 'goals_added_above_avg': 0.014700000000000001, 'count_actions': 8}, {'action_type': 'Fielding', 'goals_added_raw': -0.0111, 'goals_added_above_avg': 0.023, 'count_actions': 73}, {'action_type': 'Handling', 'goals_added_raw': 0.1763, 'goals_added_above_avg': 0.2084, 'count_actions': 16}, {'action_type': 'Passing', 'goals_added_raw': 0.34550000000000003, 'goals_added_above_avg': -0.0077, 'count_actions': 216}, {'action_type': 'Shotstopping', 'goals_added_raw': -3.6636, 'goals_added_above_avg': -3.1282, 'count_actions': 33}, {'action_type': 'Sweeping', 'goals_added_raw': 0.1253, 'goals_added_above_avg': 0.14650000000000002, 'count_actions': 11}]"
0x5g231XM7,vzqoxEZQap,359,"[{'action_type': 'Claiming', 'goals_added_raw': 0.07010000000000001, 'goals_added_above_avg': 0.0745, 'count_actions': 6}, {'action_type': 'Fielding', 'goals_added_raw': 0.0049, 'goals_added_above_avg': 0.0253, 'count_actions': 45}, {'action_type': 'Handling', 'goals_added_raw': -0.1796, 'goals_added_above_avg': -0.16040000000000001, 'count_actions': 19}, {'action_type': 'Passing', 'goals_added_raw': 0.1983, 'goals_added_above_avg': -0.0134, 'count_actions': 95}, {'action_type': 'Shotstopping', 'goals_added_raw': 1.8381, 'goals_added_above_avg': 2.159, 'count_actions': 24}, {'action_type': 'Sweeping', 'goals_added_raw': 0.0258, 'goals_added_above_avg': 0.0385, 'count_actions': 6}]"
315VeWdEM9,p6qb32XQ0G,402,"[{'action_type': 'Claiming', 'goals_added_raw': 0.0378, 'goals_added_above_avg': 0.0426, 'count_actions': 10}, {'action_type': 'Fielding', 'goals_added_raw': -0.008400000000000001, 'goals_added_above_avg': 0.0145, 'count_actions': 43}, {'action_type': 'Handling', 'goals_added_raw': 0.0346, 'goals_added_above_avg': 0.0562, 'count_actions': 4}, {'action_type': 'Passing', 'goals_added_raw': 0.2509, 'goals_added_above_avg': 0.013900000000000001, 'count_actions': 117}, {'action_type': 'Shotstopping', 'goals_added_raw': -2.5993, 'goals_added_above_avg': -2.2399, 'count_actions': 11}, {'action_type': 'Sweeping', 'goals_added_raw': 0.0322, 'goals_added_above_avg': 0.0463, 'count_actions': 7}]"
