player_id,team_id,general_position,minutes_played,attempted_passes,pass_completion_percentage,xpass_completion_percentage,passes_completed_over_expected,passes_completed_over_expected_p100,avg_distance_yds,avg_vertical_distance_yds,share_team_touches,count_games
jYQJ14KyqG,X0Oq66zq6D,W,1457,496,0.6573,0.7095,-25.8894,-5.2196,17.9612,0.6277,0.0703,17
jYQJa30DqG,kRQand1MKZ,FB,774,323,0.6842,0.6935,-3.0042,-0.9301,19.3596,5.1509,0.0737,12
jYQJaaBdqG,YgOMngl5wN,W,1557,1119,0.8105,0.7715000000000001,43.7431,3.9091,21.163,4.4913,0.1199,16
jYQJaDnDqG,zeQZkL1MKw,W,98,17,0.7059000000000001,0.8248000000000001,-2.0224,-11.8964,13.4836,-2.4917,0.016800000000000002,3
jYQJamlEqG,kRQand1MKZ,FB,1592,402,0.7512000000000001,0.7828,-12.6685,-3.1514,15.9901,2.1442,0.06670000000000001,20
jYQJanvVqG,a2lqRX2Mr0,DM,1351,786,0.8728,0.8374,27.7765,3.5339,17.2729,2.91,0.1013,14
jYQJB7wVQG,pzeQZ6xQKw,W,1158,559,0.7639,0.7916000000000001,-15.4792,-2.7691,17.9864,4.2847,0.0888,14
jYQJBvJGQG,jYQJ19EqGR,CB,909,595,0.8773000000000001,0.8734000000000001,2.3076,0.38780000000000003,21.3969,8.1154,0.0766,13
jYQJgEJdMG,9z5k7Yg5A3,W,136,48,0.7292000000000001,0.7192000000000001,0.4801,1.0001,16.5824,1.6114000000000002,0.0193,6
jYQJgokGMG,kRQabn8MKZ,CB,481,283,0.8445,0.8391000000000001,1.5287000000000002,0.5402,21.9313,7.5391,0.06570000000000001,8
jYQJgrOWMG,zeQZBOzQKw,FB,1234,756,0.8532000000000001,0.834,14.5281,1.9217,17.5869,3.6082,0.0868,14
jYQJYXpPqG,kRQabn8MKZ,W,793,219,0.653,0.6932,-8.8029,-4.0196,19.9573,1.6058,0.0388,17
jYQJYzKDqG,vzqoOgNqap,CB,221,132,0.9242,0.9046000000000001,2.5946,1.9656,20.0224,5.3709,0.0475,5
jYQJz0RGQG,zeQZBOzQKw,GK,2027,650,0.9215000000000001,0.8976000000000001,15.5697,2.3953,23.2727,14.5545,0.048600000000000004,20
jYQJz3rWQG,YgOMngl5wN,GK,330,97,0.7216,0.7399,-1.7734,-1.8283,34.1526,26.7488,0.044,4
jYQJznnkQG,wvq9B9wQWn,CM,543,217,0.7235,0.7741,-10.9794,-5.0596,17.7919,5.7531,0.0637,8
jYQJznrBQG,APk5LGOMOW,ST,1765,375,0.6373,0.7547,-44.018,-11.7381,13.5035,-0.2295,0.0529,20
jYQJzoGVQG,kRQabn8MKZ,CM,694,268,0.8657,0.8556,2.7061,1.0097,16.8455,0.5594,0.0541,12
jYQJzpAkQG,NPqxKXZ59d,DM,1467,553,0.8409000000000001,0.8290000000000001,6.5419,1.183,18.454,2.6639,0.0636,18
jYQJzWGyQG,NWMWlBK5lz,CB,1415,1034,0.8801,0.8622000000000001,18.4448,1.7838,22.0301,8.6545,0.12010000000000001,15
jYQJzwXkQG,zeQZBOzQKw,DM,1902,1607,0.8923000000000001,0.8693000000000001,36.9936,2.302,17.7756,2.1074,0.1285,19
KAqB92k75b,YgOMngl5wN,FB,1392,873,0.866,0.8302,31.2358,3.578,16.0842,4.6648,0.09090000000000001,18
KAqB96V75b,KAqBN0Vqbg,CB,1374,742,0.8693000000000001,0.8529,12.1755,1.6409,22.665,8.13,0.0789,17
KAqB9bKv5b,APk5LGOMOW,CB,1196,920,0.8739,0.8507,21.3604,2.3218,22.8002,8.182,0.11850000000000001,14
KAqB9DZX5b,kRQabn8MKZ,FB,181,59,0.7627,0.8101,-2.7966,-4.7399000000000004,17.6187,3.1496,0.0335,4
KAqB9K1v5b,KAqBN0Vqbg,DM,1369,845,0.8686,0.8431000000000001,21.5898,2.555,17.9332,4.5274,0.09390000000000001,17
KAqB9KxB5b,NWMWlBK5lz,CM,1089,516,0.8527,0.8646,-6.156,-1.193,18.2926,2.2164,0.0567,17
KAqBgD4Qbg,YgOMngl5wN,GK,1225,378,0.7513000000000001,0.7537,-0.9007000000000001,-0.2383,32.2446,24.5413,0.0539,12
KAqBjgDAqb,mKAqBBmqbg,DM,1376,726,0.8278000000000001,0.8185,6.7801,0.9339000000000001,17.0228,5.3917,0.1022,15
KAqBjoBvqb,jYQJ19EqGR,W,546,262,0.8206,0.8043,4.283,1.6347,15.9841,-1.0923,0.048100000000000004,11
KAqBjOz4qb,NWMWlBK5lz,FB,279,108,0.7593000000000001,0.7532,0.6491,0.601,17.196,0.11950000000000001,0.0183,11
KAqBjWZBqb,kRQabn8MKZ,CM,1133,486,0.8395,0.8425,-1.457,-0.2998,16.4623,1.6572,0.0911,12
KAqBjYjvqb,KAqBN0Vqbg,CB,1258,716,0.852,0.8416,7.3893,1.032,24.8773,9.6732,0.09820000000000001,14
KAqBka7BQb,wvq9B9wQWn,CB,123,75,0.92,0.9011,1.4156,1.8875000000000002,22.2226,3.5686,0.0661,2
KAqBkYpWQb,EKXMeX3Q64,ST,102,13,0.7692,0.8277,-0.7597,-5.8438,19.8527,-1.3064,0.0175,3
KAqBlEZMbg,kaDQ0wRqEv,CB,1528,1095,0.9142,0.8941,21.9259,2.0024,21.4786,8.2391,0.1091,17
KAqBNbaWqb,KAqBN0Vqbg,CB,100,63,0.9683,0.9377000000000001,1.9246,3.0549,22.3298,6.7455,0.136,1
KAqBNdyZqb,kRQand1MKZ,ST,1423,246,0.6748000000000001,0.7252000000000001,-12.4071,-5.0435,12.8888,-0.5024000000000001,0.0487,19
KAqBNEpWqb,19vQ2095K6,ST,727,155,0.7806000000000001,0.7622,2.8617,1.8463,15.6876,0.5659000000000001,0.0369,11
KAqBNL8mqb,9z5k7Yg5A3,CB,1273,490,0.7612,0.7608,0.22590000000000002,0.0461,19.2133,8.4954,0.08950000000000001,14
KAqBNnrVqb,9z5k7Yg5A3,CM,543,256,0.8008000000000001,0.8158000000000001,-3.84,-1.5,18.9931,3.6055,0.048600000000000004,12
KAqBNnYXqb,mvzqoLZQap,CB,1147,822,0.8735,0.8566,13.8664,1.6869,17.943,4.3809000000000005,0.08310000000000001,15
KAqBNr8Jqb,kRQabn8MKZ,FB,1522,771,0.7938000000000001,0.8181,-18.7499,-2.4319,19.0239,6.7093,0.09620000000000001,17
KAqBNrRXqb,a2lqRX2Mr0,CB,1871,1323,0.898,0.869,38.3216,2.8966000000000003,21.6008,6.8279,0.1263,19
KAqBvrrVqb,NWMWlBK5lz,FB,10,7,0.8571000000000001,0.8625,-0.0376,-0.537,15.8468,0.8721,0.0109,1
KAqBxEWMbg,NPqxKXZ59d,W,1789,726,0.8388,0.8320000000000001,4.9823,0.6863,17.364,-2.1769,0.09680000000000001,18
KPqj71NyQ6,vzqoOgNqap,ST,1914,412,0.6966,0.7225,-10.6892,-2.5945,14.8803,-0.1549,0.0517,20
KPqj74g4Q6,X0Oq66zq6D,CM,320,140,0.9071,0.8747,4.545,3.2464,17.1869,1.863,0.029400000000000003,10
KPqj7daPQ6,"['mvzqoLZQap', '0KPqjA456v']",FB,996,582,0.8144,0.8072,4.183,0.7187,15.8125,1.7165,0.0809,14
KPqj7jY4Q6,0KPqjA456v,CM,780,350,0.8143,0.8059000000000001,2.9375,0.8393,18.9718,5.4586,0.037700000000000004,20
KPqj7K72Q6,wvq9B9wQWn,ST,1114,173,0.6532,0.7205,-11.6403,-6.7285,16.2205,3.1509,0.0297,18
KPqj7loEQ6,X0Oq66zq6D,CB,1155,692,0.9205000000000001,0.8853000000000001,24.3489,3.5186,19.5304,5.5993,0.1005,13
KPqj7OVPQ6,APk5LGOMOW,W,467,200,0.77,0.7926000000000001,-4.5178,-2.2589,18.5116,4.3262,0.0534,8
KPqj7Y0BQ6,kRQabn8MKZ,CM,730,391,0.8261000000000001,0.8268000000000001,-0.2954,-0.0756,19.0881,2.6654,0.0611,13
KPqjBBNBq6,kRQand1MKZ,CB,1388,538,0.7323000000000001,0.7392000000000001,-3.7091000000000003,-0.6894,19.6814,8.1893,0.0823,17
KPqjK4w4Q6,zeQZkL1MKw,CB,1352,816,0.8775000000000001,0.8582000000000001,15.7478,1.9299,21.8806,3.8605,0.0915,15
KPqjKkPNQ6,19vQ2095K6,FB,609,305,0.7639,0.7406,7.1228,2.3353,18.703,4.9364,0.038900000000000004,15
KPqjKLjnQ6,a2lqRX2Mr0,FB,744,303,0.6634,0.7229,-18.0377,-5.953,17.9957,2.6933,0.0543,12
KPqjKN62Q6,mKAqBBmqbg,CM,333,167,0.8263,0.8507,-4.0656,-2.4345,16.1321,3.1223,0.0545,6
KPqjKNkBQ6,wvq9B9wQWn,FB,11,4,0.5,0.6836,-0.7343000000000001,-18.3563,21.691,-2.6833,0.0077,1
KPqjKRARQ6,19vQ2095K6,ST,557,195,0.7692,0.8095,-7.8553,-4.0284,17.5321,-2.8611,0.0398,11
KPqjKWwPQ6,X0Oq66zq6D,CM,1193,550,0.8109000000000001,0.7988000000000001,6.6487,1.2089,18.5629,4.2427,0.08420000000000001,14
KPqjnyNq6v,lgpMOvnQzy,CM,31,14,0.7143,0.8544,-1.9616,-14.0115,14.6971,5.6613,0.0091,3
KPqjo08PQ6,mvzqoLZQap,GK,397,150,0.9,0.8938,0.9344,0.6229,24.3389,15.8536,0.0524,4
KPqjonZyQ6,WBLMvYAQxe,GK,698,234,0.7479,0.7567,-2.0637,-0.8819,33.7918,25.2982,0.055,7
KPqjwdw8Q6,kRQabn8MKZ,DM,1232,713,0.7938000000000001,0.7996000000000001,-4.123,-0.5783,22.1284,6.8899,0.0833,18
KPqjzJ2q6v,Vj58weDM8n,AM,1776,1197,0.7602,0.7764000000000001,-19.3466,-1.6163,19.3473,3.9564,0.1005,20
kRQa207YMK,mKAqBBmqbg,CM,41,28,0.8571000000000001,0.8082,1.3701,4.8931000000000004,18.8128,5.8347999999999995,0.0269,2
kRQa22wjMK,jYQJ8EW5GR,GK,1941,480,0.7104,0.6535000000000001,27.3186,5.6914,36.8652,30.6746,0.0485,19
kRQa2AvjMK,NWMWlBK5lz,AM,1645,782,0.7916000000000001,0.7781,10.4877,1.3411,20.1493,2.4019,0.0882,18
kRQa2j0LMK,jYQJ8EW5GR,FB,722,362,0.8149000000000001,0.8295,-5.2864,-1.4603000000000002,20.5028,6.0553,0.045200000000000004,16
kRQa2LebMK,kRQand1MKZ,GK,1586,543,0.6225,0.6123000000000001,5.5318000000000005,1.0188,42.466,35.1275,0.0732,16
kRQabvYbMK,vzqoOgNqap,CB,857,496,0.879,0.8456,16.5741,3.3416,22.2799,8.615,0.09630000000000001,10
kRQabyN8MK,WBLMvYAQxe,W,190,58,0.7586,0.6878000000000001,4.1075,7.0818,15.2261,2.3859,0.021400000000000002,6
kRQaonbo5K,mvzqoLZQap,GK,1308,518,0.8089000000000001,0.8165,-3.9577,-0.764,27.9411,20.8822,0.0565,13
kRQaoNZj5K,kaDQ0wRqEv,ST,436,60,0.7333000000000001,0.7433000000000001,-0.5984,-0.9973000000000001,14.2389,-2.1507,0.013900000000000001,9
kRQaopnY5K,EKXMeX3Q64,FB,1938,990,0.6990000000000001,0.7218,-22.6144,-2.2843,21.7414,5.2222,0.1087,20
kRQaovVo5K,kaDQ0wRqEv,W,1669,692,0.8353,0.8223,8.951,1.2935,17.945,-2.3057,0.0886,17
kRQaw1eO5K,jYQJ8EW5GR,W,63,25,0.88,0.8974000000000001,-0.43560000000000004,-1.7424,15.5939,-2.9796,0.0098,5
kRQawobY5K,a2lqR4JMr0,W,75,15,0.4667,0.6591,-2.8866,-19.2437,13.6018,4.1167,0.018500000000000003,2
kRQay0LQKZ,vzqoOgNqap,FB,1597,1087,0.8123,0.7966000000000001,17.127,1.5756000000000001,20.0711,5.3356,0.1066,19
KXMe39a6q6,9z5k7Yg5A3,GK,911,217,0.5853,0.5680000000000001,3.7395,1.7233,43.5239,37.8294,0.0451,9
KXMe3LX1q6,NWMWlBK5lz,AM,11,2,1.0,0.9138000000000001,0.1724,8.6182,10.1196,-6.9,0.0029000000000000002,2
KXMe3Xn1q6,kRQand1MKZ,CM,112,26,0.8077000000000001,0.8141,-0.1675,-0.6443,15.9317,3.2603,0.0211,4
KXMe3y6vq6,YgOMngl5wN,DM,1055,482,0.9129,0.8796,16.0492,3.3297,15.3627,2.0452,0.073,13
KXMe4l1Q64,9z5k7Yg5A3,W,551,260,0.7769,0.7247,13.5759,5.2215,16.9531,4.3111,0.0405,13
KXMe87ZPQ6,lgpMOvnQzy,DM,818,399,0.9073,0.8803000000000001,10.7564,2.6958,19.2546,2.5011,0.0483,16
KXMe8EJ6Q6,lgpMOvnQzy,CM,1368,763,0.7929,0.784,6.7721,0.8876000000000001,19.4157,3.6545,0.0855,17
KXMe8ejPQ6,9z5k7Yg5A3,CM,197,65,0.8,0.7696000000000001,1.975,3.0385,17.5836,3.9236,0.0217,8
KXMe8JD2Q6,KAqBN0Vqbg,FB,1077,515,0.8136,0.7998000000000001,7.1258,1.3837000000000002,19.1761,2.972,0.07590000000000001,13
KXMe8jYxQ6,a2lqRX2Mr0,W,421,70,0.6429,0.7777000000000001,-9.4406,-13.4866,13.2773,2.2061,0.0205,10
KXMe8YjPQ6,KAqBN0Vqbg,W,221,81,0.5926,0.6979000000000001,-8.5313,-10.5325,17.9934,0.6279,0.0184,10
KXMeggl2q6,jYQJ8EW5GR,ST,428,84,0.7143,0.7274,-1.0983,-1.3075,14.3486,-0.9899,0.019700000000000002,12
KXMegX31q6,NPqxKXZ59d,ST,163,41,0.7805000000000001,0.7444000000000001,1.4811,3.6125,18.5475,-3.3897,0.0122,9
KXMek9R2q6,YgOMngl5wN,W,913,255,0.8275,0.8183,2.3328,0.9148000000000001,15.6654,-1.7227999999999999,0.0507,12
KXMeke41q6,"['zeQZkL1MKw', 'gpMOLwl5zy']",W,396,120,0.8,0.7882,1.4183,1.182,16.0794,-1.3349,0.0264,10
KXMekNYBq6,wvq9B9wQWn,CM,528,274,0.8905000000000001,0.8692000000000001,5.8281,2.127,20.1402,1.4763,0.0509,12
KXMekX42q6,Z2vQ1xlqrA,ST,1696,381,0.7165,0.7997000000000001,-31.7031,-8.321,13.8764,-3.2548,0.0512,18
ljqE20nYQx,YgOMngl5wN,W,1333,503,0.8310000000000001,0.8224,4.3505,0.8649,14.505,-0.8884000000000001,0.0538,19
ljqE2ekNQx,gpMOLwl5zy,FB,502,206,0.7136,0.7081000000000001,1.1339000000000001,0.5504,22.7367,3.4047,0.0302,15
ljqE2EwAQx,19vQ2095K6,CB,1618,765,0.919,0.8976000000000001,16.3539,2.1378,23.4447,6.3718,0.0913,17
ljqE2EWkQx,WBLMvYAQxe,DM,512,277,0.8123,0.8195,-1.9894,-0.7182000000000001,17.8407,4.1979,0.0357,15
ljqE2PbYQx,eVq3ya6MWO,W,67,15,0.8667,0.787,1.1946,7.9639,19.3164,-8.3419,0.031400000000000004,1
ljqE2PwVQx,Z2vQ1xlqrA,DM,532,293,0.8123,0.7725000000000001,11.6671,3.9819,24.2379,6.5433,0.0403,14
ljqE2vBzQx,kaDQ0wRqEv,FB,1315,697,0.8250000000000001,0.8266,-1.1402,-0.1636,18.1483,2.7627,0.0738,17
ljqE2VkOQx,mKAqBBmqbg,AM,1740,855,0.7099000000000001,0.7015,7.2332,0.846,19.5012,5.562,0.1106,18
ljqEj6gkQx,Z2vQ1xlqrA,CB,212,101,0.8812000000000001,0.8637,1.7691,1.7516,22.1139,6.7424,0.0429,5
ljqEJ8KkQx,Z2vQ1xlqrA,CB,109,27,0.8519,0.8486,0.0889,0.32930000000000004,22.5362,4.0629,0.0361,2
ljqEJEozQx,kaDQ0wRqEv,FB,271,140,0.8143,0.8419000000000001,-3.87,-2.7643,16.639,-1.124,0.0603,4
ljqEJGGOQx,zeQZkL1MKw,CM,666,497,0.8712000000000001,0.8848,-6.7471,-1.3576000000000001,18.2273,2.4302,0.055900000000000005,14
ljqEjLaEQx,kaDQ0wRqEv,W,1522,821,0.8441000000000001,0.7978000000000001,37.9981,4.6283,19.5598,2.6196,0.0747,19
ljqEJonzQx,9z5k7Yg5A3,ST,1157,332,0.6717000000000001,0.7329,-20.3164,-6.1194,13.2292,0.0352,0.0516,19
ljqEjOpzQx,pzeQZ6xQKw,GK,1124,351,0.6211,0.6301,-3.153,-0.8983000000000001,43.763,36.1799,0.0656,11
ljqEjV8oQx,NPqxKXZ59d,FB,804,467,0.7709,0.7867000000000001,-7.408,-1.5863,19.6947,4.2858,0.1143,8
ljqEJWxzQx,a2lqR4JMr0,W,911,313,0.6198,0.6824,-19.5961,-6.2607,18.2677,2.1837,0.0463,14
ljqEL4wo5x,NWMWlBK5lz,AM,536,181,0.7901,0.795,-0.8987,-0.4965,15.8899,0.7116,0.0341,13
ljqELGYo5x,KAqBN0Vqbg,DM,264,125,0.84,0.8402000000000001,-0.022600000000000002,-0.0181,20.2274,2.8296,0.0608,5
ljqELmeo5x,0KPqjA456v,W,819,239,0.7741,0.7687,1.2801,0.5356000000000001,16.9156,-1.1581000000000001,0.0313,20
ljqELmRk5x,APk5LGOMOW,CM,1399,617,0.8493,0.8416,4.7589,0.7713,16.897,2.5380000000000003,0.0671,20
ljqELmrw5x,Z2vQ1xlqrA,ST,285,50,0.8,0.8418,-2.0876,-4.1752,18.299,-4.2518,0.0227,7
ljqEVeEoQx,jYQJ8EW5GR,CB,1676,874,0.9027000000000001,0.8746,24.5645,2.8106,20.0888,8.2297,0.098,18
N6Mm76gZqE,0KPqjA456v,ST,1055,185,0.8378,0.8706,-6.0643,-3.278,14.1381,-1.9539,0.0253,16
N6MmeAowME,0KPqjA456v,AM,565,153,0.7386,0.7761,-5.7447,-3.7547,15.6135,1.4558,0.0292,13
N6MmebxeME,0KPqjA456v,CB,1259,655,0.7939,0.7845000000000001,6.1389,0.9372,21.9622,10.0933,0.0949,15
N6MmeE3wME,Vj58weDM8n,W,1807,746,0.756,0.7891,-24.6335,-3.3021000000000003,14.3588,-1.0945,0.0761,20
N6MmeEN0ME,pzeQZ6xQKw,GK,800,253,0.5296000000000001,0.5756,-11.6249,-4.5948,45.6446,39.9197,0.0694,8
N6MmeKWLME,KAqBN0Vqbg,FB,1130,615,0.7756000000000001,0.7715000000000001,2.5464,0.41400000000000003,19.9234,1.3949,0.0896,13
N6MmeZ4WME,pzeQZ6xQKw,CM,457,262,0.8092,0.7864,5.9604,2.275,20.539,7.1428,0.0407,14
N6MmGr7LqE,jYQJ8EW5GR,W,40,21,0.8095,0.7635000000000001,0.9661000000000001,4.6004000000000005,20.6927,-0.5733,0.0091,5
N6MmKdJPqE,vzqoOgNqap,CB,1887,1170,0.9145000000000001,0.8925000000000001,25.7387,2.1999,22.7242,6.2145,0.1009,20
N6Mmo9EPqE,eVq3ya6MWO,ST,888,270,0.8407,0.8375,0.8878,0.32880000000000004,14.0802,-3.3487,0.0325,16
N6MmoN8vqE,APk5LGOMOW,CM,45,12,1.0,0.8344,1.9868000000000001,16.5568,16.7016,-2.5013,0.009000000000000001,3
N6MmoYnPqE,a2lqR4JMr0,FB,58,31,0.6129,0.7415,-3.9853,-12.8559,23.2018,13.5066,0.0211,3
N6MmWAYwqE,"['19vQ2095K6', '0KPqjA456v']",CM,72,24,0.75,0.8553000000000001,-2.5271,-10.5294,17.2803,-2.4287,0.012400000000000001,4
N6MmWLNPqE,vzqoOgNqap,CM,248,173,0.8439000000000001,0.8579,-2.4191000000000003,-1.3983,17.0931,3.2184,0.056100000000000004,5
N6MmWzkwqE,kRQand1MKZ,ST,1341,239,0.6736000000000001,0.7382000000000001,-15.4342,-6.4578,12.2553,-1.7103000000000002,0.0562,16
NPqxADDYQ9,lgpMOvnQzy,W,868,409,0.7995,0.7757000000000001,9.722,2.377,15.1126,-2.134,0.056600000000000004,14
NPqxAN6GQ9,Vj58weDM8n,DM,1257,520,0.8462000000000001,0.8275,9.6956,1.8645,16.6733,3.1246,0.0523,19
NPqxAp4mQ9,EKXMeX3Q64,W,50,25,0.84,0.7769,1.5776,6.3104,15.3812,-0.5946,0.013600000000000001,4
NPqxe1RjQ9,a2lqRX2Mr0,DM,1053,717,0.8563000000000001,0.8404,11.4395,1.5955,18.5149,4.1758,0.0813,16
NPqxeGOZQ9,0KPqjA456v,GK,1484,458,0.6921,0.7006,-3.8973,-0.8509,37.8642,29.9317,0.0565,16
NPqxmgXkQ9,YgOMngl5wN,FB,446,255,0.8392000000000001,0.8325,1.7189999999999999,0.6741,18.8349,5.5686,0.0591,8
NPqxx41Gq9,lgpMOvnQzy,W,25,4,0.75,0.5988,0.6048,15.119,18.5295,-3.1817,0.0089,2
NPqxx91gq9,KAqBN0Vqbg,CM,904,465,0.8753000000000001,0.8463,13.4639,2.8955,18.4178,2.6532,0.060200000000000004,15
NPqxxjAmq9,kaDQ0wRqEv,CM,386,125,0.8160000000000001,0.8346,-2.3284000000000002,-1.8627,16.0138,2.077,0.0302,9
NPqxxLDkq9,NPqxKXZ59d,CB,1723,1032,0.905,0.8862,19.45,1.8847,24.2312,8.1526,0.106,18
NWMW0Bz5lz,zeQZkL1MKw,DM,1499,1042,0.8916000000000001,0.8524,40.7722,3.9129,19.6686,6.3514,0.115,15
NWMWeDYqlz,YgOMngl5wN,W,679,417,0.7698,0.7734000000000001,-1.5065,-0.3613,15.9084,1.6316000000000002,0.0497,16
NWMWgLbEMl,WBLMvYAQxe,ST,917,181,0.7735000000000001,0.7881,-2.6505,-1.4644,13.593,-0.5669000000000001,0.0269,18
NWMWgLvKMl,KAqBN0Vqbg,FB,70,25,0.68,0.7358,-1.3958,-5.5832,17.3808,4.4268,0.0256,2
NWMWj8JzQl,jYQJ8EW5GR,CM,1032,425,0.9012,0.8723000000000001,12.285,2.8906,17.7476,4.0488,0.0616,15
NWMWL3nL5l,lgpMOvnQzy,FB,1060,633,0.8531000000000001,0.8223,19.5118,3.0824,18.3474,3.3701,0.092,13
NWMWlaDZ5l,kRQabn8MKZ,FB,89,65,0.8615,0.8189000000000001,2.77,4.2616,18.6483,6.3804,0.0325,4
NWMWlEAD5l,kaDQ0wRqEv,DM,1631,1147,0.9067000000000001,0.8917,17.1821,1.498,19.9366,3.5576,0.1057,18
NWMWLO7N5l,a2lqR4JMr0,FB,1195,575,0.807,0.7979,5.2193,0.9077000000000001,20.1708,4.8767,0.0601,18
NWMWlWle5l,lgpMOvnQzy,ST,1116,182,0.7473000000000001,0.8058000000000001,-10.6525,-5.853,15.1619,-1.8794,0.0395,12
NWMWlX6K5l,Vj58weDM8n,DM,682,302,0.8179000000000001,0.8277,-2.952,-0.9775,17.0494,2.7212,0.052500000000000005,11
NWMWnVEQlz,kRQabn8MKZ,AM,945,449,0.8062,0.8409000000000001,-15.5494,-3.4631,18.1144,0.9332,0.0742,12
NWMWo3ZNMl,lgpMOvnQzy,W,33,4,1.0,0.9102,0.3594,8.984,22.4077,-10.7525,0.017,1
NWMWoN6KMl,19vQ2095K6,FB,1524,793,0.802,0.7936000000000001,6.7147,0.8468,17.7739,0.49570000000000003,0.08600000000000001,18
NWMWV4LDQl,kRQabn8MKZ,DM,1318,661,0.8139000000000001,0.8243,-6.8572,-1.0374,20.6451,5.8788,0.09230000000000001,16
NWMWVA9NQl,Z2vQ1xlqrA,FB,949,439,0.8383,0.8275,4.7494,1.0819,16.5827,2.9153000000000002,0.058800000000000005,15
NWMWVR6jQl,gpMOLwl5zy,CB,1696,833,0.9028,0.8963000000000001,5.3869,0.6467,23.2588,6.487,0.1042,17
NWMWVZaDQl,wvq9B9wQWn,CB,1102,478,0.8745,0.8595,7.1704,1.5001,21.6657,6.1938,0.0717,15
NWMWXRoE5l,pzeQZ6xQKw,CB,1819,628,0.8615,0.8477,8.6242,1.3733,21.2255,7.5678,0.0813,18
NWMWXy775l,wvq9B9wQWn,CB,167,105,0.8571000000000001,0.8239000000000001,3.491,3.3248,22.1721,8.7869,0.0359,6
Oa5w0Kv4q1,NPqxKXZ59d,ST,1316,218,0.7752,0.8046000000000001,-6.3997,-2.9356,13.8606,-3.261,0.0432,16
Oa5w0Lp9q1,mKAqBBmqbg,W,817,305,0.7541,0.7708,-5.0886,-1.6684,17.5444,3.7042,0.0494,15
Oa5wAAe4Q1,YgOMngl5wN,CB,1600,913,0.8795000000000001,0.8693000000000001,9.3291,1.0218,20.3986,6.8718,0.09680000000000001,18
Oa5wAK9WQ1,a2lqR4JMr0,W,355,99,0.7172000000000001,0.7609,-4.3324,-4.3762,16.4411,0.5483,0.0263,9
Oa5wAP44Q1,kRQabn8MKZ,ST,126,25,0.8,0.6841,2.8970000000000002,11.588,12.3698,-0.5730000000000001,0.0137,5
Oa5wApPjQ1,NPqxKXZ59d,DM,46,13,0.6923,0.7239,-0.41090000000000004,-3.1609,13.096,2.4393000000000002,0.0073,5
Oa5wdol4q1,Vj58weDM8n,AM,82,39,0.7692,0.8250000000000001,-2.1765,-5.5808,12.8925,-1.5156,0.0264,3
Oa5wdxN9q1,mKAqBBmqbg,FB,681,375,0.7867000000000001,0.8096,-8.5864,-2.2897,19.5499,4.8889,0.0887,9
Oa5wV17gM1,jYQJ8EW5GR,AM,1657,740,0.8054,0.7585000000000001,34.7335,4.6937,19.8331,2.3273,0.07540000000000001,20
Oa5wV6LWM1,Vj58weDM8n,GK,295,96,0.9063,0.9027000000000001,0.3362,0.3502,27.1022,15.6567,0.0514,3
Oa5wVYvWM1,YgOMngl5wN,ST,1692,327,0.844,0.8351000000000001,2.9313000000000002,0.8964000000000001,12.2461,-2.6097,0.0476,18
Oa5wY8RXQ1,vzqoOgNqap,ST,1938,865,0.7595000000000001,0.753,5.6908,0.6579,17.6437,0.5144000000000001,0.0912,20
Oa5wYKEXQ1,jYQJ19EqGR,CM,405,369,0.8862,0.8566,10.9228,2.9601,18.5736,3.2704,0.0789,8
Oa5wYLD9Q1,jYQJ8EW5GR,CB,1833,900,0.8889,0.8557,29.8653,3.3184,21.7976,9.505,0.0974,18
odMX70eoQY,NWMWlBK5lz,FB,37,17,0.7059000000000001,0.7906000000000001,-1.4399,-8.4702,12.7667,-2.8827,0.0408,1
odMX70VAQY,pzeQZ6xQKw,W,537,118,0.8220000000000001,0.8128000000000001,1.0911,0.9247000000000001,13.796,-1.6521,0.0262,14
odMX7PRaQY,19vQ2095K6,ST,1371,298,0.7248,0.763,-11.3782,-3.8182,14.2289,-2.2173,0.0523,15
odMX7XZoQY,WBLMvYAQxe,CB,274,117,0.8889,0.8761,1.4969999999999999,1.2795,23.7307,6.1218,0.0616,4
odMX8xmrMY,mKAqBBmqbg,CB,1766,617,0.8768,0.864,7.8952,1.2796,21.51,7.7259,0.0766,18
odMXE98x5Y,APk5LGOMOW,ST,133,16,0.6875,0.6969000000000001,-0.1499,-0.9371,11.719,-4.2911,0.0137,5
odMXEAde5Y,pzeQZ6xQKw,GK,96,27,0.4444,0.5589000000000001,-3.0902,-11.445,53.8451,47.9337,0.048,1
odMXEZjr5Y,X0Oq66zq6D,CM,349,151,0.8411000000000001,0.8368,0.6442,0.42660000000000003,15.1931,1.12,0.0483,6
odMXGB1xQY,gpMOLwl5zy,CM,311,140,0.8071,0.8149000000000001,-1.0803,-0.7717,19.125,4.7669,0.0268,12
odMXGL8JQY,mKAqBBmqbg,ST,803,218,0.7248,0.759,-7.458,-3.4211,13.5167,-0.6624,0.035300000000000005,18
odMXR02JqY,kRQand1MKZ,FB,217,88,0.8068000000000001,0.7981,0.7695000000000001,0.8744000000000001,19.5789,3.236,0.0427,5
odMXR6GGqY,X0Oq66zq6D,FB,1050,436,0.7661,0.7736000000000001,-3.2892,-0.7544000000000001,18.1482,1.9424000000000001,0.0655,14
