player_id,player_name,birth_date,height_ft,height_in,weight_lb,team_id,general_position,minutes_played,pass_completion_percentage,xpass_completion_percentage,passes_completed_over_expected_p100,share_team_touches,team_name,competition,dribbling_goals_added_above_avg_p90,fouling_goals_added_above_avg_p90,interrupting_goals_added_above_avg_p90,passing_goals_added_above_avg_p90,receiving_goals_added_above_avg_p90,shooting_goals_added_above_avg_p90,shots_p90,shots_on_target_p90,goals_p90,xgoals_p90,goals_minus_xgoals_p90,key_passes_p90,primary_assists_p90,xassists_p90,primary_assists_minus_xassists_p90,points_added_p90,xpoints_added_p90,avg_distance_yds_p90,avg_vertical_distance_yds_p90,attempted_passes_p90
eV5D0meR5K,Conor Doyle,1991-10-13,6.0,1.0,176.0,gOMna8JQwN,DM,262,0.7961,0.7864,0.9764,0.0236,South Georgia Tormenta FC,usl1,-0.008278625954198473,0.006217557251908397,0.10827480916030537,0.00965267175572519,-0.041977099236641224,0.0005152671755725191,1.3740458015267174,0.34351145038167935,0.0,0.0560267175572519,-0.0560267175572519,0.6870229007633587,0.0,0.019854961832061067,-0.019854961832061067,0.0,0.010236641221374045,7.0880496183206105,1.3004312977099237,35.38167938931298
eV5D0on95K,Kim Kee-hee,1989-07-13,6.0,2.0,176.0,jYQJ19EqGR,CB,746,0.8889,0.879,0.9874,0.0828,Seattle Sounders FC,mls,0.004680965147453083,0.00782975871313673,-0.05338471849865952,0.0024249329758713137,-0.01147319034852547,-0.0004705093833780161,0.36193029490616624,0.0,0.0,0.02411662198391421,-0.02411662198391421,0.12064343163538874,0.0,0.00375201072386059,-0.00375201072386059,0.0,0.010363270777479894,2.4055455764075067,0.8815174262734584,47.77479892761394
eV5D21BAQK,Wyatt Meyer,2001-01-11,,,,vzqoOgNqap,CM,184,0.8854000000000001,0.8782000000000001,0.7229,0.0347,Nashville SC,mls,-0.016875,0.0004891304347826087,-0.059429347826086956,-0.07865217391304348,-0.024994565217391306,-0.02059239130434783,0.9782608695652174,0.0,0.0,0.03991304347826087,-0.03991304347826087,0.0,0.0,0.0,0.0,0.0,0.03086413043478261,8.196798913043478,0.7212717391304347,46.95652173913043
eV5D2RJAQK,Noel Caliskan,2000-08-29,,,,a2lqR4JMr0,FB,823,0.8821,0.8585,2.3613,0.0915,Real Salt Lake,mls,0.0005358444714459296,0.0019027946537059541,0.01303523693803159,0.00038274605103280683,-0.02616889428918591,-0.014784933171324424,0.21871202916160387,0.0,0.0,0.006123936816524909,-0.006123936816524909,0.21871202916160387,0.0,0.010935601458080195,-0.010935601458080195,0.0,0.0003499392466585662,2.123956257594168,0.3170886998784933,51.94410692588093
eV5D2XxAQK,Bibi Karamoko,2005-11-01,,,,EKXMeX3Q64,ST,25,0.6000000000000001,0.781,-18.097,0.0116,D.C. United,mls,0.10980000000000001,-0.01548,-0.030240000000000003,-0.051480000000000005,-0.12636,-0.06732,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.13968,-0.13968,0.0,0.0,41.21568,-27.047880000000003,18.0
eV5D2XxAQK,Bibi Karamoko,2005-11-01,,,,KAqBvpmqbg,W,217,0.6667000000000001,0.7398,-7.3172,0.0266,Loudoun United FC,uslc,0.03380184331797235,0.11048847926267281,0.000912442396313364,-0.03500460829493088,0.023723502304147468,0.030069124423963138,2.0737327188940093,0.8294930875576036,0.0,0.25150230414746544,-0.25150230414746544,1.2442396313364057,0.0,0.25067281105990785,-0.25067281105990785,0.0,0.15241935483870966,5.493152073732719,0.7320276497695852,17.419354838709676
eV5D9A9qKn,Sebastián Blanco,1988-03-15,5.0,6.0,141.0,9vQ2ZkaQK6,ST,716,0.6869000000000001,0.7132000000000001,-2.6285,0.0714,The Miami FC,uslc,0.04466061452513966,0.005958100558659219,-0.019935754189944137,0.0738854748603352,-0.05415083798882682,0.003356145251396648,1.8854748603351954,0.6284916201117318,0.12569832402234637,0.12001675977653631,0.005681564245810055,2.388268156424581,0.25139664804469275,0.20784217877094976,0.04355446927374301,0.08733519553072627,0.07412430167597765,2.9173324022346367,0.8991829608938549,37.332402234636874
eV5DB6nQKn,Eric Maxim Choupo-Moting,1989-03-23,6.0,3.0,181.0,a2lqRX2Mr0,ST,1749,0.7591,0.7805000000000001,-2.1424,0.0499,New York Red Bulls,mls,-0.0034271012006861063,0.014305317324185251,-0.0030463121783876504,-0.00036020583190394514,-0.025945111492281306,-0.01754202401372213,1.5951972555746141,0.9777015437392796,0.5660377358490566,0.40212864493996575,0.1639090909090909,0.9262435677530018,0.0,0.09037564322469983,-0.09037564322469983,0.3401372212692968,0.24339622641509437,0.7009708404802745,0.0725557461406518,19.86277873070326
eV5Dk92mMK,Kendall Burks,1999-10-08,,,,wvq9J83QWn,CB,1404,0.8872,0.8642000000000001,2.2977,0.1368,Lexington SC,uslc,-0.013692307692307693,-0.013096153846153846,-0.01307692307692308,0.037153846153846155,-0.006070512820512822,-0.008897435897435899,0.12820512820512822,0.0,0.0,0.013275641025641025,-0.013275641025641025,0.06410256410256411,0.0,0.007749999999999999,-0.007749999999999999,0.0,0.007993589743589744,1.41375,0.5948076923076923,64.23076923076923
eV5Dk92mMK,Kendall Burks,1999-10-08,,,,wvq9J83QWn,CB,1404,0.8872,0.8642000000000001,2.2977,0.1368,Lexington SC,usl1,-0.013692307692307693,-0.013096153846153846,-0.01307692307692308,0.037153846153846155,-0.006070512820512822,-0.008897435897435899,0.12820512820512822,0.0,0.0,0.013275641025641025,-0.013275641025641025,0.06410256410256411,0.0,0.007749999999999999,-0.007749999999999999,0.0,0.007993589743589744,1.41375,0.5948076923076923,64.23076923076923
eV5DkvNOMK,Stuart Hawkins,2006-09-18,6.0,0.0,146.0,jYQJ19EqGR,CB,116,0.8,0.8315,-3.1518,0.0325,Seattle Sounders FC,mls,-0.0004655172413793104,0.009232758620689655,0.09069827586206897,0.004810344827586207,0.0782844827586207,0.030724137931034488,1.5517241379310345,0.0,0.0,0.1994741379310345,-0.1994741379310345,0.0,0.0,0.0,0.0,0.0,0.09325862068965518,15.124655172413794,7.611827586206896,34.91379310344828
eV5DkwDaMK,Jack Neeley,2005-03-11,6.0,1.0,170.0,NPqxKXZ59d,FB,7,0.6667000000000001,0.2875,37.9202,0.008,Charlotte FC,mls,-0.006428571428571429,0.0038571428571428576,0.14914285714285716,0.02957142857142857,-0.02442857142857143,-0.011571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.89257142857144,234.10671428571433,38.57142857142857
eV5Dky89MK,Nelson Palacio,2001-06-16,5.0,9.0,176.0,a2lqR4JMr0,DM,586,0.8738,0.8695,0.4207,0.0657,Real Salt Lake,mls,-1.5358361774744027e-05,-0.045215017064846416,-0.009629692832764507,-0.004530716723549488,-0.0217320819112628,0.009998293515358362,1.3822525597269624,0.30716723549488056,0.0,0.031791808873720136,-0.031791808873720136,0.4607508532423208,0.0,0.012194539249146756,-0.012194539249146756,0.0,0.03232935153583618,3.5223481228668945,0.5608720136518771,46.22866894197952
eV5DL18a5K,Jakob Glesnes,1994-03-25,6.0,2.0,185.0,9z5k7Yg5A3,CB,1735,0.7851,0.7704000000000001,1.4664,0.0863,Philadelphia Union,mls,-0.0014161383285302594,-0.01130835734870317,-0.024146974063400575,0.010224207492795389,-0.002142363112391931,0.0023187319884726224,0.622478386167147,0.15561959654178675,0.05187319884726225,0.030330259365994233,0.021542939481268012,0.25936599423631124,0.0,0.043578674351585016,-0.043578674351585016,0.023934293948126798,0.01828530259365994,1.172707780979827,0.6300933717579251,35.481268011527376
eV5DL1xR5K,Sean Zawadzki,2000-04-21,,,,mvzqoLZQap,CB,1707,0.9292,0.8816,4.7548,0.1061,Columbus Crew,mls,0.020367311072056242,0.009500878734622143,0.02718980667838313,0.041272407732864676,0.00047978910369068543,-0.00235676625659051,0.3163444639718805,0.15817223198594024,0.1054481546572935,0.03321089630931459,0.07223725834797892,0.36906854130052724,0.0,0.027838312829525483,-0.027838312829525483,0.12078031634446397,0.033506151142355015,0.9996959578207381,0.38314059753954305,62.53075571177504
eV5DL9aZ5K,Luca Petrasso,2000-06-16,5.0,11.0,161.0,APk5LGOMOW,FB,1840,0.8009000000000001,0.7788,2.217,0.1013,CF Montréal,mls,0.0009733695652173914,0.006930978260869566,0.003140217391304348,0.0004255434782608696,-0.00512608695652174,-0.0028516304347826088,0.2934782608695652,0.09782608695652174,0.04891304347826087,0.019667934782608698,0.029245108695652174,0.733695652173913,0.09782608695652174,0.11161956521739132,-0.013793478260869563,0.030644021739130438,0.014135869565217389,0.9273864130434784,0.20661847826086954,51.84782608695652
eV5DLDVJ5K,Eryk Williamson,1997-06-11,5.0,9.0,154.0,NPqxKXZ59d,DM,546,0.8348,0.8409000000000001,-0.615,0.0289,Charlotte FC,mls,-0.021,-0.05653846153846154,-0.024725274725274724,-0.0046813186813186814,-0.05873076923076924,-0.03563736263736264,0.16483516483516483,0.0,0.0,0.007796703296703298,-0.007796703296703298,0.6593406593406593,0.16483516483516483,0.07758791208791209,0.08724725274725274,0.0,0.007862637362637363,2.856543956043956,0.4006813186813187,37.91208791208791
eV5DLeE95K,Marcus Epps,1995-01-16,5.0,11.0,165.0,wvq9J83QWn,W,1395,0.7446,0.7437,0.0863,0.0707,Lexington SC,uslc,0.0007935483870967743,-0.007406451612903225,-0.004587096774193548,-0.015432258064516131,-0.00025806451612903227,0.0015806451612903228,1.4838709677419355,0.5806451612903226,0.1935483870967742,0.14730967741935483,0.04623870967741936,0.967741935483871,0.06451612903225806,0.17863870967741935,-0.11412258064516127,0.15058709677419355,0.10552903225806451,1.278148387096774,-0.027283870967741937,26.774193548387096
eV5DLeE95K,Marcus Epps,1995-01-16,5.0,11.0,165.0,wvq9J83QWn,W,1395,0.7446,0.7437,0.0863,0.0707,Lexington SC,usl1,0.0007935483870967743,-0.007406451612903225,-0.004587096774193548,-0.015432258064516131,-0.00025806451612903227,0.0015806451612903228,1.4838709677419355,0.5806451612903226,0.1935483870967742,0.14730967741935483,0.04623870967741936,0.967741935483871,0.06451612903225806,0.17863870967741935,-0.11412258064516127,0.15058709677419355,0.10552903225806451,1.278148387096774,-0.027283870967741937,26.774193548387096
eV5DLKnn5K,Lachlan Brook,2001-02-08,5.0,10.0,152.0,a2lqR4JMr0,W,133,0.84,0.7885000000000001,5.146,0.0213,Real Salt Lake,mls,0.039315789473684214,-0.010150375939849625,-0.025511278195488724,-0.011097744360902256,-0.07071428571428572,0.0012857142857142856,3.3834586466165413,0.0,0.0,0.18947368421052635,-0.18947368421052635,0.6766917293233082,0.0,0.1466390977443609,-0.1466390977443609,0.0,0.04878947368421053,9.295375939849624,0.6881278195488721,33.83458646616541
eV5DLnOY5K,Jeison Palacios,1994-03-20,6.0,1.0,165.0,vzqoOgNqap,CB,1086,0.8956000000000001,0.8784000000000001,1.7193,0.1075,Nashville SC,mls,0.00394475138121547,0.006596685082872929,0.025881215469613264,0.004955801104972376,0.002519337016574586,0.00768232044198895,0.6629834254143646,0.16574585635359115,0.08287292817679558,0.05427348066298343,0.028599447513812156,0.08287292817679558,0.0,0.012812154696132597,-0.012812154696132597,0.02387569060773481,0.03561878453038674,1.7505414364640886,0.5387237569060773,56.353591160220994
eV5DLWdm5K,Ronald Hernández,1997-09-21,5.0,7.0,154.0,KAqBN0Vqbg,FB,497,0.7609,0.7797000000000001,-1.8783,0.0556,Atlanta United FC,mls,-0.018941649899396378,0.00019919517102615693,-0.05124748490945675,-0.008420523138832998,-0.0045633802816901405,-0.0056498993963782695,0.7243460764587526,0.18108651911468815,0.0,0.09353118712273643,-0.09353118712273643,0.3621730382293763,0.0,0.07855533199195171,-0.07855533199195171,0.0,0.07011670020120724,3.6048893360160963,0.6751991951710262,49.97987927565392
eV5DLY8A5K,Mason Toye,1998-10-16,6.0,3.0,181.0,Z2vQ1xlqrA,W,91,0.4706,0.6543,-18.3704,0.0062,Sporting Kansas City,mls,0.0004945054945054945,-0.011175824175824176,0.002076923076923077,0.00632967032967033,-0.037483516483516485,0.04223076923076923,1.978021978021978,1.978021978021978,0.989010989010989,0.7814175824175824,0.20759340659340658,0.0,0.0,0.0,0.0,1.61278021978022,0.918098901098901,16.302857142857146,-5.179747252747253,16.813186813186814
eV5DLYJa5K,Akil Watts,2000-02-04,5.0,10.0,159.0,wvq9B9wQWn,FB,1557,0.7183,0.7626000000000001,-4.4349,0.0687,St. Louis City SC,mls,-0.02569364161849711,0.0029595375722543354,0.004664739884393064,-0.021786127167630058,0.006381502890173411,0.004786127167630058,0.9248554913294798,0.3468208092485549,0.057803468208092484,0.07110404624277457,-0.01330057803468208,0.4624277456647399,0.0,0.061173410404624276,-0.061173410404624276,0.03247976878612717,0.04664739884393064,1.032635838150289,0.20101156069364165,30.982658959537574
eV5Dz67ZQK,Jovan Lukić,2002-01-20,5.0,11.0,161.0,9z5k7Yg5A3,CM,1765,0.8296,0.8284,0.1193,0.0962,Philadelphia Union,mls,0.007852691218130311,0.0006475920679886686,0.0006730878186968839,0.0046300283286118986,-0.022665722379603404,0.01536883852691218,1.8356940509915014,0.40793201133144474,0.10198300283286119,0.07951104815864023,0.022471954674220963,0.7138810198300284,0.05099150141643059,0.05549405099150141,-0.0045025495750708215,0.0366985835694051,0.048931444759206806,0.9321756373937676,0.23650368271954672,41.303116147308785
eV5DzD0ZQK,Dennis Gjengaar,2004-02-24,,,,a2lqRX2Mr0,W,570,0.7892,0.8059000000000001,-1.6663,0.0294,New York Red Bulls,mls,-0.014194736842105263,-0.007105263157894737,0.06982105263157895,-0.050478947368421054,0.07100526315789474,0.019689473684210528,1.5789473684210527,0.9473684210526315,0.3157894736842105,0.3266210526315789,-0.01083157894736842,0.3157894736842105,0.0,0.031926315789473685,-0.031926315789473685,0.13779473684210525,0.19236315789473682,2.2558894736842103,-0.13812631578947368,29.210526315789476
eV5DzeZaQK,Léo Chú,2000-04-06,5.0,10.0,152.0,mKAqBBmqbg,W,233,0.74,0.7763,-3.6326,0.0338,FC Dallas,mls,-0.1764463519313305,-0.013982832618025751,-0.012206008583690989,-0.023446351931330472,0.16284978540772532,0.001351931330472103,2.3175965665236054,0.38626609442060084,0.38626609442060084,0.34223175965665237,0.044034334763948496,0.7725321888412017,0.0,0.10703433476394851,-0.10703433476394851,0.21681115879828328,0.2107854077253219,6.3393605150214585,0.21267811158798283,19.313304721030043
eV5Dzr7EQK,CJ Fodrey,2004-02-10,6.0,2.0,159.0,gpMOLwl5zy,ST,160,0.6875,0.7332000000000001,-4.5714,0.0096,Austin FC,mls,0.016143750000000002,-0.017437499999999998,-0.0192375,-5.203687499999999e-06,-0.0331875,0.011362500000000001,3.9374999999999996,0.0,0.0,0.20109375,-0.20109375,0.5625,0.0,0.05315625,-0.05315625,0.0,0.09736874999999999,7.8444,0.7306874999999999,18.0
eV5DzXvnQK,Brayan Vera,1999-01-15,5.0,11.0,,a2lqR4JMr0,CB,1013,0.8544,0.8313,2.3173,0.0879,Real Salt Lake,mls,0.014117472852912144,-0.01726258637709773,0.011923000987166832,0.025853899308983217,-0.004273445212240869,0.005952615992102665,1.0661401776900297,0.17769002961500494,0.0,0.05779368213228036,-0.05779368213228036,0.17769002961500494,0.0,0.050375123395853906,-0.050375123395853906,0.0,0.0161253701875617,2.043168805528134,0.6903524185587364,56.15004935834156
eVq3alzDMW,Mikkel Desler,1995-02-19,6.0,0.0,161.0,gpMOLwl5zy,FB,497,0.8692000000000001,0.8415,2.7769,0.0692,Austin FC,mls,-0.017891348088531187,0.002806841046277666,0.03737625754527163,-0.02957142857142857,-0.0031690140845070424,0.014142857142857145,0.7243460764587526,0.18108651911468815,0.18108651911468815,0.14450704225352112,0.036579476861167005,0.5432595573440644,0.0,0.04800603621730382,-0.04800603621730382,0.09744265593561369,0.09054325955734407,2.982422535211268,0.13365995975855133,47.08249496981891
eVq3apWvMW,Pedro Santos,1988-04-22,5.0,10.0,168.0,KAqBvpmqbg,W,520,0.7467,0.7472000000000001,-0.0484,0.0881,Loudoun United FC,uslc,-0.014175,0.045917307692307695,0.035342307692307694,0.024126923076923077,-0.00031153846153846157,0.003790384615384615,1.5576923076923077,0.17307692307692307,0.0,0.12719423076923075,-0.12719423076923075,2.25,0.17307692307692307,0.13451538461538462,0.03856153846153846,0.0,0.08849423076923077,3.713884615384615,1.0360557692307693,52.61538461538462
eVq3ejEvMW,Seymour Reid,2008-03-04,,,,Vj58weDM8n,ST,60,0.8571000000000001,0.8445,1.2668,0.0089,New York City FC,mls,-0.08115,-0.0036000000000000003,-0.030300000000000004,0.01005,-0.08295,-0.0672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4277,-5.58465,21.0
eVq3epZwMW,Álvaro Augusto,2005-04-17,6.0,4.0,,mKAqBBmqbg,CB,328,0.8879,0.8552000000000001,3.2644,0.089,FC Dallas,mls,0.00038414634146341465,0.006969512195121952,0.08141158536585366,-0.05471341463414635,-0.01026219512195122,-0.009960365853658537,0.27439024390243905,0.0,0.0,0.026094512195121954,-0.026094512195121954,0.0,0.0,0.0,0.0,0.0,0.017917682926829267,5.887234756097562,2.529576219512195,29.359756097560975
eVq3j3oG5W,Graham Smith,1995-11-25,6.0,3.0,185.0,0OlMlzRqLz,CB,545,0.9054,0.8841,2.1305,0.1239,Charleston Battery,uslc,0.024638532110091742,0.01081651376146789,-0.060655045871559635,-0.008405504587155964,0.022574311926605507,-0.009710091743119266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9018715596330273,1.4507504587155964,69.85321100917432
eVq3jBAv5W,Jeremy Ebobisse,1997-02-14,6.0,0.0,174.0,eVq3ya6MWO,ST,595,0.8473,0.8321000000000001,1.5178,0.0217,Los Angeles FC,mls,-0.12376134453781514,-0.010588235294117648,-0.0023142857142857145,0.02185714285714286,-0.04493949579831934,-0.013326050420168068,1.6638655462184875,0.7563025210084033,0.45378151260504207,0.26025882352941176,0.19352268907563025,0.9075630252100841,0.0,0.08307226890756303,-0.08307226890756303,0.10432436974789916,0.24906554621848742,2.263870588235294,-0.09063529411764706,19.81512605042017
eVq3jBjj5W,Tom Barlow,1995-07-08,6.0,2.0,185.0,X0Oq66zq6D,ST,389,0.6207,0.7258,-10.5132,0.0106,Chicago Fire FC,mls,-0.017074550128534705,-0.07121336760925451,0.0017814910025706942,-0.05055269922879177,0.009485861182519281,-0.013580976863753213,1.6195372750642674,0.9254498714652956,0.6940874035989717,0.34914910025706947,0.3449383033419023,0.4627249357326478,0.0,0.02644473007712082,-0.02644473007712082,0.019388174807197945,0.11232647814910025,2.8679228791773776,-0.14860411311053984,13.419023136246787
eVq3jbrg5W,Toyosi Olusanya,1997-10-14,5.0,9.0,150.0,YgOMngl5wN,ST,63,0.7273000000000001,0.795,-6.7695,0.0091,Houston Dynamo FC,mls,-0.05971428571428571,0.03514285714285714,0.002142857142857143,-0.03685714285714286,-0.06571428571428571,-0.03214285714285715,1.4285714285714284,1.4285714285714284,0.0,0.087,-0.087,1.4285714285714284,1.4285714285714284,0.10385714285714286,1.3247142857142857,0.0,0.00042857142857142855,16.71428571428571,-3.6552857142857142,15.714285714285714
eVq3jmnV5W,David Martínez,1998-01-21,5.0,11.0,181.0,zeQZkL1MKw,CB,311,0.8111,0.8435,-3.242,0.0563,Inter Miami CF,mls,0.024192926045016078,-0.03478456591639872,0.09755305466237942,-0.02257234726688103,0.006829581993569132,0.010996784565916398,0.8681672025723474,0.28938906752411575,0.28938906752411575,0.07935048231511253,0.2100385852090032,0.28938906752411575,0.0,0.051250803858520905,-0.051250803858520905,0.04786495176848875,0.03380064308681672,6.506363344051447,1.9948167202572347,52.09003215434083
eVq3jWLw5W,Nick Firmino,2001-01-30,5.0,11.0,168.0,wvq9J83QWn,W,1212,0.8654000000000001,0.8481000000000001,1.7358,0.0812,Lexington SC,uslc,-0.031893564356435644,-0.01197029702970297,0.00429950495049505,-0.021883663366336636,0.016381188118811882,0.01038861386138614,2.004950495049505,0.44554455445544555,0.1485148514851485,0.25817079207920796,-0.10965594059405939,0.44554455445544555,0.0,0.03193811881188119,-0.03193811881188119,0.07195544554455445,0.18787871287128713,1.4054480198019803,0.03276237623762376,35.866336633663366
eVq3jWLw5W,Nick Firmino,2001-01-30,5.0,11.0,168.0,wvq9J83QWn,W,1212,0.8654000000000001,0.8481000000000001,1.7358,0.0812,Lexington SC,usl1,-0.031893564356435644,-0.01197029702970297,0.00429950495049505,-0.021883663366336636,0.016381188118811882,0.01038861386138614,2.004950495049505,0.44554455445544555,0.1485148514851485,0.25817079207920796,-0.10965594059405939,0.44554455445544555,0.0,0.03193811881188119,-0.03193811881188119,0.07195544554455445,0.18787871287128713,1.4054480198019803,0.03276237623762376,35.866336633663366
eVq3jx6G5W,Andrés Cubas,1996-05-22,5.0,4.0,132.0,lgpMOvnQzy,DM,1286,0.9026,0.8774000000000001,2.5265,0.0827,Vancouver Whitecaps FC,mls,-0.014031881804043547,-0.002771384136858476,0.014437791601866253,-0.00441601866251944,-0.023857698289269057,-0.00967185069984448,0.4199066874027994,0.0,0.0,0.0219751166407465,-0.0219751166407465,0.2099533437013997,0.0,0.009244945567651633,-0.009244945567651633,0.0,0.011820373250388804,1.361099533437014,0.27299533437013995,45.27993779160186
eVq3jyYV5W,Justen Glad,1997-02-28,6.0,0.0,146.0,a2lqR4JMr0,CB,1644,0.8923000000000001,0.8715,2.0783,0.1212,Real Salt Lake,mls,0.012186131386861317,0.01881021897810219,0.02443248175182482,-0.0010401459854014598,0.005622262773722627,-0.0015602189781021899,0.4927007299270073,0.0,0.0,0.04588138686131387,-0.04588138686131387,0.21897810218978103,0.0,0.04150729927007299,-0.04150729927007299,0.0,0.031193430656934307,1.2094270072992699,0.3718193430656934,58.46715328467153
eVq3jYZv5W,Derrick Jones,1997-03-03,6.0,4.0,176.0,mvzqoLZQap,W,9,1.0,0.9691,3.089,0.0026,Columbus Crew,mls,0.022000000000000002,-0.004,0.11400000000000002,0.018000000000000002,-0.068,-0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.928,-42.55,30.0
eVq3r1eD5W,Ronald Donkor,2004-11-20,,,,a2lqRX2Mr0,DM,214,0.8163,0.793,2.3295,0.0239,New York Red Bulls,mls,-0.0003364485981308411,0.0035747663551401873,0.06426168224299066,0.055934579439252334,-0.03246728971962617,-0.01997663551401869,0.0,0.0,0.0,0.0,0.0,0.4205607476635514,0.0,0.10316355140186916,-0.10316355140186916,0.0,0.0,8.317934579439251,2.8879485981308415,41.21495327102804
eVq3rkkw5W,Tomás Avilés,2004-02-03,6.0,1.0,165.0,zeQZkL1MKw,CB,594,0.9191,0.8988,2.0255,0.0536,Inter Miami CF,mls,0.017696969696969697,0.005257575757575758,0.0021515151515151517,0.03234848484848485,-0.022893939393939397,-0.0017727272727272726,0.4545454545454546,0.15151515151515152,0.15151515151515152,0.037696969696969694,0.11381818181818185,0.0,0.0,0.0,0.0,0.07556060606060605,0.021060606060606064,3.5079696969696967,0.868939393939394,58.03030303030303
eVq3v9n5WO,Olivier Giroud,1986-09-30,6.0,4.0,205.0,eVq3ya6MWO,ST,595,0.6575000000000001,0.7697,-11.2131,0.0282,Los Angeles FC,mls,0.016759663865546223,0.003448739495798319,-0.000907563025210084,-0.017273949579831933,0.1020857142857143,0.01346218487394958,3.0252100840336134,1.361344537815126,0.45378151260504207,0.6819126050420169,-0.22813109243697477,1.2100840336134455,0.1512605042016807,0.10255462184873951,0.04870588235294118,0.3271915966386555,0.49574117647058824,2.3324823529411765,-0.19432436974789916,22.084033613445378
eVq3x19vQW,Daniel Crisostomo,1997-01-16,5.0,9.0,170.0,2vQ1NowMrA,CM,1018,0.8855000000000001,0.8486,3.6872,0.0832,Tampa Bay Rowdies,uslc,-0.027848722986247545,-0.004455795677799607,-0.023110019646365425,-0.03196856581532417,-0.02106777996070727,-0.01112180746561886,0.3536345776031434,0.1768172888015717,0.08840864440078584,0.014675834970530453,0.0737328094302554,0.44204322200392926,0.08840864440078584,0.02539980353634578,0.06300884086444009,0.018026522593320236,0.00812475442043222,1.4618899803536345,0.2584715127701375,43.23182711198429
eVq3xb9XQW,Daniel Trejo,1998-04-29,5.0,9.0,161.0,Oa5w0kDq14,W,923,0.7657,0.796,-3.0241,0.0534,Birmingham Legion FC,uslc,-0.028023835319609967,-0.00794691224268689,-0.015494041170097509,-0.01795124593716143,-0.005255687973997833,-0.018156013001083424,1.1700975081256773,0.4875406283856988,0.09750812567713976,0.19442145178764897,-0.09691332611050921,0.5850487540628386,0.0,0.07231202600216685,-0.07231202600216685,0.043342361863488624,0.12895449620801733,1.717742145178765,-0.10701516793066089,27.88732394366197
eVq3xk1VQW,Sebastian Berhalter,2001-05-10,5.0,9.0,154.0,lgpMOvnQzy,CM,1216,0.7865000000000001,0.76,2.645,0.0929,Vancouver Whitecaps FC,mls,-0.008541118421052632,-0.02269243421052632,0.011301809210526316,0.05288980263157895,-0.0036562499999999998,0.011094572368421053,1.7023026315789473,0.5180921052631579,0.07401315789473684,0.1156751644736842,-0.04166200657894737,2.442434210526316,0.29605263157894735,0.2799103618421052,0.016142269736842105,0.032550986842105264,0.06165296052631578,1.7034794407894736,0.35715789473684206,55.805921052631575
eVq3y38yMW,Benjamin Cremaschi,2005-03-02,,,,zeQZkL1MKw,W,909,0.7989,0.8194,-2.0575,0.0515,Inter Miami CF,mls,0.0005544554455445544,-0.009564356435643566,0.008306930693069307,-0.06462376237623763,-0.016712871287128714,-0.023069306930693072,0.693069306930693,0.198019801980198,0.099009900990099,0.06600000000000002,0.03300990099009901,0.8910891089108911,0.099009900990099,0.14757425742574257,-0.04856435643564356,0.049782178217821785,0.046495049504950495,1.6009405940594057,-0.2108811881188119,34.45544554455446
eVq3y6KGMW,David Martínez,2006-02-07,5.0,10.0,150.0,eVq3ya6MWO,W,777,0.7638,0.794,-3.0183,0.0401,Los Angeles FC,mls,0.06041698841698843,-0.006822393822393822,0.004957528957528958,-0.019193050193050194,0.030220077220077222,0.01901930501930502,2.77992277992278,1.2741312741312742,0.3474903474903475,0.272003861003861,0.0754864864864865,0.5791505791505791,0.11583011583011582,0.0580888030888031,0.05774131274131274,0.20497297297297298,0.20538996138996138,2.3239227799227797,0.0682818532818533,31.38996138996139
eVq3ydEvMW,Monsef Bakrar,2001-01-13,6.0,0.0,176.0,Vj58weDM8n,ST,664,0.7176,0.7574000000000001,-3.9881,0.0198,New York City FC,mls,-0.0801867469879518,-0.014340361445783134,0.01356777108433735,-0.03835843373493976,0.07214909638554218,0.019084337349397594,2.3042168674698793,0.5421686746987953,0.27108433734939763,0.23265813253012047,0.03842620481927711,0.8132530120481928,0.0,0.06878765060240966,-0.06878765060240966,0.1303102409638554,0.12781626506024096,1.8913418674698796,-0.03919879518072289,17.756024096385545
eVq3yp76MW,Alonso Martínez,1998-10-15,,,,Vj58weDM8n,ST,1608,0.7321000000000001,0.7768,-4.465,0.0381,New York City FC,mls,-0.06719216417910447,0.04642723880597015,-0.012878731343283581,-0.008848880597014927,0.05387126865671642,0.02536567164179105,3.3582089552238803,1.6231343283582091,0.44776119402985076,0.6921100746268657,-0.24434888059701496,0.8955223880597015,0.055970149253731345,0.09439365671641792,-0.03842350746268657,0.18265858208955224,0.3717537313432836,0.8071399253731343,-0.01919216417910448,12.537313432835822
