player_id,team_id,general_position,minutes_played,shots,shots_on_target,goals,xgoals,xplace,goals_minus_xgoals,key_passes,primary_assists,xassists,primary_assists_minus_xassists,goals_plus_primary_assists,xgoals_plus_xassists,points_added,xpoints_added
9vQ22jRLQK,vzqoOgNqap,FB,2004,9,3,2,0.5367000000000001,0.9706,1.4633,12,2,1.1736,0.8264,4,1.7103000000000002,1.8316,0.3517
9vQ22nALQK,lgpMOvnQzy,ST,965,27,5,2,5.2193,-2.8075,-3.2193,3,0,0.3965,-0.3965,2,5.6159,0.54,2.8672
9vQ22OOoQK,19vQ2095K6,DM,516,2,0,0,0.028900000000000002,-0.028900000000000002,-0.028900000000000002,5,0,0.27190000000000003,-0.27190000000000003,0,0.3007,0.0,0.035300000000000005
9vQ22pVaQK,19vQ2095K6,CM,1400,8,3,1,0.6628000000000001,-0.049300000000000004,0.3372,5,1,0.1588,0.8412000000000001,2,0.8216,0.9319000000000001,0.5394
9vQ248BL5K,NPqxKXZ59d,ST,649,22,7,3,5.1551,-1.7095,-2.1551,10,1,1.749,-0.749,4,6.9042,1.6273,3.0676
9vQ24BKm5K,lgpMOvnQzy,FB,141,3,1,0,0.4107,0.1384,-0.4107,1,1,0.0263,0.9737,1,0.43710000000000004,0.0,0.0032
9vQ24Gkx5K,Vj58weDM8n,W,886,11,0,0,0.521,-0.521,-0.521,8,1,0.9375,0.0625,1,1.4585,0.0,0.26480000000000004
9vQ2d3X75K,X0Oq66zq6D,DM,637,1,1,0,0.0731,0.2092,-0.0731,3,0,0.2932,-0.2932,0,0.3662,0.0,0.0145
9vQ2d66e5K,KAqBN0Vqbg,CB,663,3,0,0,0.5159,-0.5159,-0.5159,0,0,0.0,0.0,0,0.5159,0.0,0.34290000000000004
9vQ2ZDwaQK,lgpMOvnQzy,CM,1070,11,4,1,1.2744,-0.7812,-0.27440000000000003,23,2,2.5291,-0.5291,3,3.8035,0.7002,0.7787000000000001
9vQ2ZEYoQK,Vj58weDM8n,CB,454,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0
9vQ2ZjbmQK,lgpMOvnQzy,W,693,17,5,2,1.9159000000000002,0.33590000000000003,0.08410000000000001,11,4,2.4397,1.5603,6,4.3556,0.43570000000000003,1.2584
9vQ2ZlkaQK,KAqBN0Vqbg,CB,1245,3,1,0,0.6317,-0.4066,-0.6317,6,0,0.7466,-0.7466,0,1.3783,0.0,0.1564
9vQ2ZNGLQK,9z5k7Yg5A3,W,316,5,0,0,0.2705,-0.2705,-0.2705,1,0,0.1826,-0.1826,0,0.4531,0.0,0.1834
9vQ2ZoR7QK,mvzqoLZQap,FB,690,11,1,1,0.6539,0.1564,0.3461,9,1,1.2649,-0.2649,2,1.9188,0.4264,0.4234
9vQ2ZWw1QK,eVq3ya6MWO,CM,115,0,0,0,0.0,0.0,0.0,2,0,0.19290000000000002,-0.19290000000000002,0,0.19290000000000002,0.0,0.0
9vQ2ZyAaQK,APk5LGOMOW,CB,580,3,1,0,0.0398,-0.0251,-0.0398,0,0,0.0,0.0,0,0.0398,0.0,0.0224
9Yqd6pKkMv,"['wvq9B9wQWn', 'KAqBN0Vqbg']",W,502,13,3,0,0.6356,-0.4752,-0.6356,8,1,1.2703,-0.27030000000000004,1,1.9058000000000002,0.0,0.5238
9Yqd6yrkMv,NWMWlBK5lz,ST,652,10,3,1,1.8786,-0.2605,-0.8786,12,2,1.2042,0.7958000000000001,3,3.0828,0.3225,0.8444
9YqddY89qv,mvzqoLZQap,CB,277,3,1,1,0.1512,0.4884,0.8488,0,0,0.0,0.0,1,0.1512,0.3282,0.0466
9Yqdwg885v,NWMWlBK5lz,CB,1149,7,2,0,0.5148,-0.2384,-0.5148,1,0,0.0284,-0.0284,0,0.5432,0.0,0.2807
9Yqdwlrj5v,jYQJ8EW5GR,W,1699,60,25,9,6.0351,0.5072,2.9649,23,3,2.7713,0.22870000000000001,12,8.8064,2.5136000000000003,3.1935000000000002
9z5k36ra5A,kRQand1MKZ,ST,26,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0
9z5k3nlg5A,zeQZBOzQKw,CM,16,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0
9z5k3r7a5A,X0Oq66zq6D,CB,225,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0
9z5k71be5A,0KPqjA456v,CB,1928,7,0,0,0.42460000000000003,-0.42460000000000003,-0.42460000000000003,3,0,0.4471,-0.4471,0,0.8717,0.0,0.389
9z5k76Yd5A,a2lqR4JMr0,FB,1241,16,5,0,0.6969000000000001,-0.13670000000000002,-0.6969000000000001,27,3,3.306,-0.306,3,4.0029,0.0,0.44820000000000004
9z5k7kBJ5A,kRQabn8MKZ,CB,1571,8,2,1,0.7972,-0.5139,0.2028,4,1,0.5887,0.4113,2,1.3859,0.19160000000000002,0.6297
9z5k7rej5A,gpMOLwl5zy,ST,1734,54,23,5,9.8283,-2.4327,-4.8283000000000005,8,0,0.8307,-0.8307,5,10.659,3.1431,6.8056
9z5ka8adQA,lgpMOvnQzy,W,217,5,3,1,0.5103,-0.08460000000000001,0.4897,5,0,0.5509000000000001,-0.5509000000000001,1,1.0612,0.40900000000000003,0.2553
9z5karAKQA,NWMWlBK5lz,CB,757,4,1,0,0.36410000000000003,0.1213,-0.36410000000000003,0,0,0.0,0.0,0,0.36410000000000003,0.0,0.2351
9z5kGga5A3,kRQabn8MKZ,GK,2011,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0
9z5kNOEdMA,kRQabn8MKZ,CM,14,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0
a35rB7Do5L,KAqBN0Vqbg,ST,24,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0
a35rBOLG5L,a2lqRX2Mr0,FB,1166,5,0,0,0.3971,-0.3971,-0.3971,13,5,0.8143,4.1857,5,1.2115,0.0,0.2642
a35rK94AqL,NWMWlBK5lz,AM,408,6,1,0,0.5720000000000001,-0.26730000000000004,-0.5720000000000001,7,0,0.9138000000000001,-0.9138000000000001,0,1.4858,0.0,0.3608
a35rKA2AqL,X0Oq66zq6D,DM,1264,6,2,0,0.8038000000000001,-0.0597,-0.8038000000000001,8,1,0.9062,0.09380000000000001,1,1.71,0.0,0.4
a35rKGpLqL,Z2vQ1xlqrA,W,1463,29,12,5,3.5099,0.6295000000000001,1.4901,16,3,2.2776,0.7224,8,5.7875,1.8616000000000001,1.7355
a35rKXowqL,Z2vQ1xlqrA,CB,1057,7,0,0,0.5377000000000001,-0.5377000000000001,-0.5377000000000001,1,0,0.028300000000000002,-0.028300000000000002,0,0.5660000000000001,0.0,0.3809
a35rKYrAqL,EKXMeX3Q64,FB,1515,12,4,0,0.5122,-0.28390000000000004,-0.5122,26,2,2.5744,-0.5744,2,3.0866,0.0,0.3632
a35rlyZ4QL,WBLMvYAQxe,DM,899,2,0,0,0.039900000000000005,-0.039900000000000005,-0.039900000000000005,4,0,0.2617,-0.2617,0,0.30160000000000003,0.0,0.015300000000000001
a35rm92ML6,KAqBN0Vqbg,CM,810,6,2,0,0.19060000000000002,0.1327,-0.19060000000000002,9,1,1.0957,-0.09570000000000001,1,1.2863,0.0,0.0732
a35ry7P2ML,wvq9B9wQWn,ST,1382,47,15,6,5.2636,-0.5914,0.7364,10,0,1.0115,-1.0115,6,6.2751,4.4553,3.5551
a35rymlLML,zeQZkL1MKw,GK,216,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0
a35ryXm2ML,kaDQ0wRqEv,GK,895,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0
a35ryXO2ML,19vQ2095K6,W,450,12,5,0,1.0808,0.2677,-1.0808,5,1,0.7376,0.2624,1,1.8184,0.0,0.9259000000000001
a35ryZ7bML,19vQ2095K6,CB,1115,2,1,0,0.1396,0.0356,-0.1396,2,1,0.3941,0.6059,1,0.5337000000000001,0.0,0.1937
aDQ00AlQEv,kRQabn8MKZ,CB,1428,4,1,0,0.40180000000000005,-0.36460000000000004,-0.40180000000000005,0,0,0.0,0.0,0,0.40180000000000005,0.0,0.32980000000000004
aDQ0aG9pME,KAqBN0Vqbg,AM,1795,36,14,2,2.7367,0.769,-0.7367,31,2,3.7696,-1.7696,4,6.5062999999999995,1.2666,1.6785999999999999
aDQ0aNE3ME,kRQand1MKZ,CB,1696,4,1,1,0.8321000000000001,-0.0171,0.16790000000000002,7,1,0.8464,0.15360000000000001,2,1.6785,0.5338,0.5708
aDQ0ao1PME,lgpMOvnQzy,FB,325,5,2,2,1.2256,0.5075000000000001,0.7744000000000001,2,0,0.1444,-0.1444,2,1.3699,0.4632,0.2318
aDQ0aVkWME,KAqBN0Vqbg,ST,489,14,5,3,3.5781,-0.45020000000000004,-0.5781000000000001,1,0,0.34690000000000004,-0.34690000000000004,3,3.9251,1.8946,2.1383
aDQ0l7kWQE,Vj58weDM8n,FB,1084,12,4,2,0.7845000000000001,0.5375,1.2155,6,2,0.47850000000000004,1.5215,4,1.2631000000000001,0.9268000000000001,0.4708
aDQ0l9bRQE,wvq9B9wQWn,CB,1647,4,2,1,1.4117,0.0145,-0.4117,4,1,0.4369,0.5631,2,1.8486,0.9304,1.1493
aDQ0lA2lQE,mKAqBBmqbg,ST,11,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0
aDQ0LoylQE,YgOMngl5wN,FB,1823,26,6,2,2.332,-1.1218,-0.332,18,4,2.2151,1.7849,6,4.5471,1.8617,1.5506
aDQ0lp9pQE,9z5k7Yg5A3,W,24,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0
aDQ0LRYWQE,YgOMngl5wN,AM,1512,13,4,2,1.8291,0.1316,0.1709,32,0,2.1945,-2.1945,2,4.0235,1.1239,1.3302
aDQ0N1Kv5E,EKXMeX3Q64,GK,707,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0
aDQ0Njb35E,kRQabn8MKZ,CM,37,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0
aDQ0PGv3QE,zeQZBOzQKw,W,875,14,4,1,1.6317,0.0456,-0.6317,11,0,1.2574,-1.2574,1,2.8891,0.046400000000000004,1.206
aDQ0PJpPQE,9z5k7Yg5A3,ST,1227,31,17,13,7.9142,3.4553000000000003,5.0858,8,1,0.44320000000000004,0.5568000000000001,14,8.3574,4.0673,3.8265000000000002
aDQ0PjypQE,wvq9B9wQWn,CB,1199,8,1,0,1.0691,-0.8475,-1.0691,5,1,0.3612,0.6388,1,1.4303,0.0,1.053
aDQ0PKPRQE,mKAqBBmqbg,FB,1118,4,1,0,0.4743,-0.27390000000000003,-0.4743,6,0,1.1161,-1.1161,0,1.5904,0.0,0.2888
aDQ0PkRRQE,jYQJ8EW5GR,CM,1230,14,2,0,1.4246,-0.9729000000000001,-1.4246,29,5,2.9008000000000003,2.0992,5,4.3254,0.0,0.537
aDQ0PnvBQE,pzeQZ6xQKw,W,1812,43,18,8,6.9969,0.7475,1.0031,42,2,5.8262,-3.8262,10,12.8231,4.6273,3.875
aDQ0PwNpQE,pzeQZ6xQKw,CB,1581,8,1,0,0.7869,-0.7513000000000001,-0.7869,1,0,0.0539,-0.0539,0,0.8408,0.0,0.7775000000000001
aDQ0PZY3QE,NPqxKXZ59d,AM,1668,41,14,6,5.8234,-0.47850000000000004,0.1766,38,8,6.8331,1.1669,14,12.6565,2.8192,3.3637
aDQ0x9bpQE,lgpMOvnQzy,W,15,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0
BLMv1GlQxe,jYQJ19EqGR,AM,1454,40,19,7,5.5825,0.0429,1.4175,50,3,4.1909,-1.1909,10,9.7734,3.1632,3.2909
BLMv6j1AMx,X0Oq66zq6D,DM,249,0,0,0,0.0,0.0,0.0,1,0,0.015,-0.015,0,0.015,0.0,0.0
BLMv6jROMx,Vj58weDM8n,W,1214,29,6,2,2.2813,-0.6693,-0.2813,27,3,4.146,-1.146,5,6.4273,1.3135,1.2865
BLMv6ZyRMx,0KPqjA456v,CM,272,4,0,0,0.3564,-0.3564,-0.3564,5,1,0.7256,0.27440000000000003,1,1.0819,0.0,0.34340000000000004
BLMv7DLA5x,pzeQZ6xQKw,ST,970,18,8,3,3.583,-0.056400000000000006,-0.583,11,2,1.5901,0.40990000000000004,5,5.173,1.5405,1.7024
BLMv7L435x,zeQZBOzQKw,CB,43,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0
BLMv7oaB5x,NPqxKXZ59d,CM,421,2,1,0,0.2534,-0.034800000000000005,-0.2534,2,0,0.1605,-0.1605,0,0.4138,0.0,0.1448
BLMv7wr75x,kRQand1MKZ,GK,226,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0
BLMv7ygB5x,jYQJ8EW5GR,DM,1321,15,5,2,0.8058000000000001,0.004,1.1942,12,3,1.1672,1.8328,5,1.9729999999999999,0.9328000000000001,0.5746
BLMva87Qxe,wvq9B9wQWn,GK,1110,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0
BLMvkAAR5x,9z5k7Yg5A3,CM,1459,22,8,2,1.5110999999999999,-0.7718,0.4889,17,2,1.641,0.359,4,3.1522,0.3458,0.7737
BLMvzKKjMx,Z2vQ1xlqrA,FB,390,1,0,0,0.1105,-0.1105,-0.1105,5,0,0.38680000000000003,-0.38680000000000003,0,0.4974,0.0,0.0543
BLMvzyGjMx,KAqBN0Vqbg,ST,1509,37,13,5,7.6692,-1.7841,-2.6692,15,0,1.1118000000000001,-1.1118000000000001,5,8.781,2.2695,4.5534
e7Mz0EpXqr,mKAqBBmqbg,DM,794,3,0,0,0.07200000000000001,-0.07200000000000001,-0.07200000000000001,5,0,0.4833,-0.4833,0,0.5552,0.0,0.0675
e7Mz913GQr,eVq3ya6MWO,CB,1240,3,1,1,0.5488000000000001,0.2518,0.45120000000000005,2,0,0.096,-0.096,1,0.6448,0.15510000000000002,0.1255
e7Mz9GBOQr,9z5k7Yg5A3,ST,966,28,11,2,4.1638,-2.444,-2.1638,11,4,2.0276,1.9724,6,6.1914,0.5621,2.2322
e7Mz9PWjQr,pzeQZ6xQKw,FB,882,4,2,1,0.1115,0.078,0.8885000000000001,1,0,0.19460000000000002,-0.19460000000000002,1,0.30610000000000004,0.5193,0.0488
e7MzAxyGQr,wvq9B9wQWn,CB,975,3,0,0,0.22190000000000001,-0.22190000000000001,-0.22190000000000001,0,0,0.0,0.0,0,0.22190000000000001,0.0,0.13570000000000002
e7MzJPvGMr,kaDQ0wRqEv,FB,874,2,1,0,0.24020000000000002,0.166,-0.24020000000000002,6,0,0.5017,-0.5017,0,0.7419,0.0,0.2702
e7MzJVJ7Mr,pzeQZ6xQKw,W,595,13,7,1,2.0611,0.4902,-1.0611,6,2,0.3683,1.6317,3,2.4294000000000002,0.054,1.0576
e7MzJWAPMr,mvzqoLZQap,FB,44,1,0,0,0.056100000000000004,-0.056100000000000004,-0.056100000000000004,1,0,0.0351,-0.0351,0,0.0913,0.0,0.0762
e7MzZ63OMr,mKAqBBmqbg,W,607,9,3,1,1.2802,-0.42710000000000004,-0.2802,2,0,0.1431,-0.1431,1,1.4233,0.0572,0.5916
e7MzzmEeMr,zeQZBOzQKw,DM,61,0,0,0,0.0,0.0,0.0,1,0,0.1433,-0.1433,0,0.1433,0.0,0.0
e7MzZpaXMr,vzqoOgNqap,FB,472,4,2,2,0.7508,0.21430000000000002,1.2492,6,0,0.7429,-0.7429,2,1.4937,0.6536000000000001,0.2026
e7MzZprjMr,"['a2lqR4JMr0', 'Z2vQ1xlqrA']",ST,791,20,2,1,2.4098,-0.9008,-1.4098,8,0,0.3875,-0.3875,1,2.7973,0.42850000000000005,1.5196
EGMP1jAA5a,eVq3ya6MWO,CM,322,3,1,0,0.23700000000000002,0.0227,-0.23700000000000002,3,0,0.2202,-0.2202,0,0.4572,0.0,0.17020000000000002
EGMP1vPx5a,YgOMngl5wN,GK,330,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0
EGMP4WVMaY,eVq3ya6MWO,GK,1523,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0
EGMPlOjkMa,WBLMvYAQxe,ST,1142,19,12,5,5.5681,0.12840000000000001,-0.5681,11,2,1.3669,0.6331,7,6.9350000000000005,2.4823,3.2201
EGMPn03kqa,kaDQ0wRqEv,DM,960,7,1,0,0.2531,-0.2252,-0.2531,5,0,0.1841,-0.1841,0,0.43720000000000003,0.0,0.1306
EGMPnReVqa,mKAqBBmqbg,W,1257,24,13,4,3.053,0.7785000000000001,0.9470000000000001,14,1,1.4812,-0.4812,5,4.5342,3.7199999999999998,2.7439
EGMPnxNAqa,KAqBN0Vqbg,FB,5,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0
EGMPR64xqa,KAqBN0Vqbg,CB,515,1,0,0,0.0601,-0.0601,-0.0601,1,0,0.1758,-0.1758,0,0.2359,0.0,0.0
EGMPRgDAqa,19vQ2095K6,CB,1502,6,1,1,0.4292,0.0502,0.5708,3,0,0.29610000000000003,-0.29610000000000003,1,0.7253000000000001,0.5663,0.2962
EGMPRNwVqa,eVq3ya6MWO,DM,1468,11,2,0,0.7207,-0.6915,-0.7207,8,1,0.6506000000000001,0.34940000000000004,1,1.3713,0.0,0.5473
EGMPROvAqa,kRQand1MKZ,W,21,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0
EGMPRpB0qa,19vQ2095K6,W,582,5,1,0,0.22640000000000002,-0.17320000000000002,-0.22640000000000002,4,1,0.4934,0.5066,1,0.7198,0.0,0.1887
EGMPRxGrqa,lgpMOvnQzy,W,69,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0
EGMPRxR4qa,zeQZBOzQKw,FB,752,1,0,0,0.040400000000000005,-0.040400000000000005,-0.040400000000000005,5,0,0.2019,-0.2019,0,0.24230000000000002,0.0,0.008
EGMPYkGA5a,kRQand1MKZ,FB,68,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0
EGMPZ0m3qa,WBLMvYAQxe,FB,1349,11,4,1,1.0086,0.042800000000000005,-0.0086,11,1,1.498,-0.498,2,2.5066,0.3577,0.6194000000000001
EGMPZlYrqa,Z2vQ1xlqrA,CB,1684,8,3,0,0.8466,-0.3895,-0.8466,3,0,0.1723,-0.1723,0,1.0189,0.0,0.4258
eV5D0G2Z5K,NWMWlBK5lz,CB,425,1,1,0,0.0906,-0.048400000000000006,-0.0906,0,0,0.0,0.0,0,0.0906,0.0,0.015600000000000001
eV5D0on95K,jYQJ19EqGR,CB,746,3,0,0,0.19990000000000002,-0.19990000000000002,-0.19990000000000002,1,0,0.031100000000000003,-0.031100000000000003,0,0.231,0.0,0.0859
eV5D21BAQK,vzqoOgNqap,CM,184,2,0,0,0.0816,-0.0816,-0.0816,0,0,0.0,0.0,0,0.0816,0.0,0.0631
eV5D2RJAQK,a2lqR4JMr0,FB,823,2,0,0,0.056,-0.056,-0.056,2,0,0.1,-0.1,0,0.15610000000000002,0.0,0.0032
eV5D2XxAQK,EKXMeX3Q64,ST,25,0,0,0,0.0,0.0,0.0,1,0,0.0388,-0.0388,0,0.0388,0.0,0.0
eV5DB6nQKn,a2lqRX2Mr0,ST,1749,31,19,11,7.8147,2.3961,3.1853,18,0,1.7563,-1.7563,11,9.571,6.61,4.73
eV5DkvNOMK,jYQJ19EqGR,CB,116,2,0,0,0.2571,-0.2571,-0.2571,0,0,0.0,0.0,0,0.2571,0.0,0.1202
eV5DkwDaMK,NPqxKXZ59d,FB,7,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0
eV5Dky89MK,a2lqR4JMr0,DM,586,9,2,0,0.20700000000000002,-0.1865,-0.20700000000000002,3,0,0.0794,-0.0794,0,0.2864,0.0,0.21050000000000002
eV5DL18a5K,9z5k7Yg5A3,CB,1735,12,3,1,0.5847,0.2705,0.4153,5,0,0.8401000000000001,-0.8401000000000001,1,1.4247,0.46140000000000003,0.35250000000000004
eV5DL1xR5K,mvzqoLZQap,CB,1707,6,3,2,0.6299,1.1353,1.3701,7,0,0.528,-0.528,2,1.1578,2.2908,0.6355000000000001
eV5DL9aZ5K,APk5LGOMOW,FB,1840,6,2,1,0.4021,0.038,0.5979,15,2,2.282,-0.28200000000000003,3,2.6841,0.6265000000000001,0.289
eV5DLDVJ5K,NPqxKXZ59d,DM,546,1,0,0,0.0473,-0.0473,-0.0473,4,1,0.4707,0.5293,1,0.518,0.0,0.0477
eV5DLKnn5K,a2lqR4JMr0,W,133,5,0,0,0.28,-0.28,-0.28,1,0,0.2167,-0.2167,0,0.49660000000000004,0.0,0.0721
eV5DLnOY5K,vzqoOgNqap,CB,1086,8,2,1,0.6549,-0.1558,0.3451,1,0,0.15460000000000002,-0.15460000000000002,1,0.8095,0.2881,0.4298
eV5DLWdm5K,KAqBN0Vqbg,FB,497,4,1,0,0.5165000000000001,-0.1034,-0.5165000000000001,2,0,0.4338,-0.4338,0,0.9504,0.0,0.38720000000000004
eV5DLY8A5K,Z2vQ1xlqrA,W,91,2,2,1,0.7901,0.6336,0.2099,0,0,0.0,0.0,1,0.7901,1.6307,0.9283
eV5DLYJa5K,wvq9B9wQWn,FB,1557,16,6,1,1.2301,0.08080000000000001,-0.2301,8,0,1.0583,-1.0583,1,2.2884,0.5619000000000001,0.807
eV5Dz67ZQK,9z5k7Yg5A3,CM,1765,36,8,2,1.5593,0.1961,0.44070000000000004,14,1,1.0883,-0.0883,3,2.6476,0.7197,0.9596
eV5DzD0ZQK,a2lqRX2Mr0,W,570,10,6,2,2.0686,1.1415,-0.06860000000000001,2,0,0.20220000000000002,-0.20220000000000002,2,2.2707,0.8727,1.2183
eV5DzeZaQK,mKAqBBmqbg,W,233,6,1,1,0.886,0.0358,0.114,2,0,0.2771,-0.2771,1,1.1631,0.5613,0.5457000000000001
eV5Dzr7EQK,gpMOLwl5zy,ST,160,7,0,0,0.35750000000000004,-0.35750000000000004,-0.35750000000000004,1,0,0.0945,-0.0945,0,0.452,0.0,0.1731
eV5DzXvnQK,a2lqR4JMr0,CB,1013,12,2,0,0.6505000000000001,-0.22840000000000002,-0.6505000000000001,2,0,0.5670000000000001,-0.5670000000000001,0,1.2175,0.0,0.18150000000000002
eVq3alzDMW,gpMOLwl5zy,FB,497,4,1,1,0.798,-0.21960000000000002,0.202,3,0,0.2651,-0.2651,1,1.0631,0.5381,0.5
eVq3ejEvMW,Vj58weDM8n,ST,60,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0
eVq3epZwMW,mKAqBBmqbg,CB,328,1,0,0,0.0951,-0.0951,-0.0951,0,0,0.0,0.0,0,0.0951,0.0,0.0653
eVq3jBAv5W,eVq3ya6MWO,ST,595,11,5,3,1.7206000000000001,0.9984000000000001,1.2794,6,0,0.5492,-0.5492,3,2.2698,0.6897,1.6466
eVq3jBjj5W,X0Oq66zq6D,ST,389,7,4,3,1.5091,-0.0142,1.4909,2,0,0.1143,-0.1143,3,1.6234000000000002,0.0838,0.48550000000000004
eVq3jbrg5W,YgOMngl5wN,ST,63,1,1,0,0.0609,-0.0218,-0.0609,1,1,0.0727,0.9273,1,0.1336,0.0,0.00030000000000000003
eVq3jmnV5W,zeQZkL1MKw,CB,311,3,1,1,0.2742,-0.0799,0.7258,1,0,0.1771,-0.1771,1,0.45130000000000003,0.16540000000000002,0.1168
eVq3jx6G5W,lgpMOvnQzy,DM,1286,6,0,0,0.314,-0.314,-0.314,3,0,0.1321,-0.1321,0,0.4461,0.0,0.1689
eVq3jyYV5W,a2lqR4JMr0,CB,1644,9,0,0,0.8381000000000001,-0.8381000000000001,-0.8381000000000001,4,0,0.7582,-0.7582,0,1.5962,0.0,0.5698
eVq3jYZv5W,mvzqoLZQap,W,9,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0
eVq3r1eD5W,a2lqRX2Mr0,DM,214,0,0,0,0.0,0.0,0.0,1,0,0.24530000000000002,-0.24530000000000002,0,0.24530000000000002,0.0,0.0
eVq3rkkw5W,zeQZkL1MKw,CB,594,3,1,1,0.24880000000000002,0.45830000000000004,0.7512000000000001,0,0,0.0,0.0,1,0.24880000000000002,0.49870000000000003,0.139
eVq3v9n5WO,eVq3ya6MWO,ST,595,20,9,3,4.5082,-1.533,-1.5082,8,1,0.678,0.322,4,5.1862,2.1631,3.2774
eVq3xk1VQW,lgpMOvnQzy,CM,1216,23,7,1,1.5629,0.1032,-0.5629000000000001,33,4,3.7819000000000003,0.21810000000000002,5,5.3448,0.4398,0.833
eVq3y38yMW,zeQZkL1MKw,W,909,7,2,1,0.6666000000000001,-0.0086,0.33340000000000003,9,1,1.4905,-0.49050000000000005,2,2.1571,0.5028,0.4696
eVq3y6KGMW,eVq3ya6MWO,W,777,24,11,3,2.3483,0.1663,0.6517000000000001,5,1,0.5015000000000001,0.4985,4,2.8497,1.7696,1.7732
eVq3ydEvMW,Vj58weDM8n,ST,664,17,4,2,1.7165,-0.6627000000000001,0.28350000000000003,6,0,0.5075000000000001,-0.5075000000000001,2,2.224,0.9614,0.9430000000000001
eVq3yp76MW,Vj58weDM8n,ST,1608,60,29,8,12.3657,-3.6157,-4.3657,16,1,1.6865,-0.6865,9,14.0522,3.2635,6.642
eVq3yPAGMW,kRQand1MKZ,CB,757,3,3,0,0.3019,0.4524,-0.3019,3,1,0.4636,0.5364,1,0.7655000000000001,0.0,0.20070000000000002
eVq3yR3yMW,kRQand1MKZ,CM,435,1,0,0,0.23,-0.23,-0.23,1,0,0.013900000000000001,-0.013900000000000001,0,0.2439,0.0,0.12040000000000001
eVq3yvnvMW,9z5k7Yg5A3,ST,8,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0
gjMN614vMK,jYQJ8EW5GR,ST,732,19,10,4,4.1585,-0.018600000000000002,-0.1585,3,0,0.17830000000000001,-0.17830000000000001,4,4.3368,0.9526,1.7772999999999999
gjMN6gkKMK,YgOMngl5wN,FB,674,14,5,3,1.9126,0.8033,1.0874,4,1,1.148,-0.148,4,3.0606,0.3242,0.5407000000000001
gjMN6r64MK,EKXMeX3Q64,CB,1915,7,2,0,0.4247,-0.1381,-0.4247,6,0,0.9239,-0.9239,0,1.3487,0.0,0.2635
gjMN7Xz05K,WBLMvYAQxe,W,27,1,0,0,0.2569,-0.2569,-0.2569,0,0,0.0,0.0,0,0.2569,0.0,0.0
gjMNeXBpQK,NWMWlBK5lz,GK,2004,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0
gjMNjJbkMK,Z2vQ1xlqrA,DM,1503,1,0,0,0.0287,-0.0287,-0.0287,6,0,0.2967,-0.2967,0,0.32530000000000003,0.0,0.0201
gjMNjWyKMK,jYQJ8EW5GR,FB,1668,21,7,4,3.2811,-0.8169000000000001,0.7189,27,1,3.2607,-2.2606,5,6.5417000000000005,1.0626,1.8820000000000001
gjMNjxPBMK,zeQZBOzQKw,CB,459,0,0,0,0.0,0.0,0.0,2,1,0.054900000000000004,0.9451,1,0.054900000000000004,0.0,0.0
gjMNrbKMKp,EKXMeX3Q64,ST,1045,48,23,6,8.804,0.1744,-2.8040000000000003,8,1,0.9346000000000001,0.0654,7,9.7386,3.2706,5.8312
